#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
IS_NOT_LOVER_OF;Is NOT a Lover of §Y$WHO$§!;N'est pas l'amant(e) de §Y$WHO$§!;Ist KEIN Liebhaber von §Y$WHO$§!;;No es un amante de §Y$WHO$§!;;;;;;;;;x
EVTDESC_RoI_180;A group of wandering Buddhist monks have come to visit the province. They are staging impressive shows of acrobatic unarmed fighting techniques in the villages.;Un groupe de moines bouddhistes errants visite la province. Ils donnent d'impressionnants spectacles de combats acrobatiques dans les villages où ils passent.;Eine Gruppe buddhistischer Wandermönche besucht die Provinz. In den Dörfern stellen sie eindrucksvolle Darbietungen der akrobatischen waffenlosen Kampftechniken zur Schau.;; Un grupo de monjes budistas errantes han venido a visitar la provincia. Ellos están organizando demostraciones impresionantes de las técnicas de combate acrobáticas sin armas en los pueblos.;;;;;;;;;x
EVTOPTA_RoI_180;Those guys are fast as lightning!;Ces moines sont aussi vifs que l'éclair !;Diese Kerle sind blitzschnell!;;Esos tipos son más rápidos que el rayo!;;;;;;;;;x
EVTOPTB_RoI_180;They had better not teach those things to my peasants.;Ils feraient mieux de ne pas enseigner de telles choses à mes paysans.;Sie sollten sich hüten, meine Bauern in derartigen Dingen zu unterweisen.;;No deberían enseñar esas cosas a mis campesinos.;;;;;;;;;x
EVTOPTD_RoI_245;I think I know who it was...;Je pense savoir qui c'était...;Ich glaube, ich weiß, wer es war...;; Creo que sé quién fue...;;;;;;;;;x
EVTDESC_RoI_190;A strange man has approached you, seeking audience with you. He claims he is an 'engineer' and he wishes to build a boat that can travel under water and sail it up the Indus. All he needs is a sponsor for the project. If you help him, he will name the boat after you - 'a you-boat', he jokes, smiling nervously.;Un homme vous approche et vous demande audience. Il se dit ''ingénieur'' et souhaite construire un navire pouvait voguer sous l'eau, puis lui faire remonter l'Indus. Il est à la recherche d'un parrain pour son projet. Si vous l'aidez, il donnera votre nom;Ein merkwürdiger Mann nähert sich Euch und erbittet eine Audienz. Er behauptet, ein 'Ingenieur' zu sein und ein Boot bauen zu wollen, das unter Wasser fährt, um damit den Indus hinaufzusegeln. Alles, was er benötigt, ist ein Geldgeber für das Projekt. Wen;; Un hombre extraño se te ha acercado, buscando que le escuches. Dice que es un 'ingeniero' y que desea construir un barco que pueda viajar por debajo del agua y navegar por el Indus. Todo lo que necesita es un patrocinador para el proyecto. Si le ayudas, va a poner tu nombre al barco - 'un Túbarco', bromea, sonriendo nerviosamente.;;;;;;;;;x
EVTOPTA_RoI_190;Interesting. How much money do you need?;Intéressant. Combien vous faut-il ?;Interessant. Wieviel Geld benötigt Ihr?;; Interesante. ÀCuánto dinero necesitas?;;;;;;;;;x
EVTOPTB_RoI_190;You-boat?' Get out. Now.;Sortez, vous et votre ''vous-marin''. Tout de suite.;Du-Boot'? Raus hier. Sofort.;; Tú barco?: Fuera de aquí. Ahora;;;;;;;;;x
EVTDESC_RoI_191;The 'engineer' spent many days building his underwater boat. In the end it was finished and he set out, submerging the craft to the sound of amazed murmuring from the great crowd gathered along the shore. A faint trail of bubbles could be seen as the boat navigated underwater up the river.\nAlas, he was never seen nor heard of again.;Votre ''ingénieur'' passe de nombreux jours à construire son submersible. Une fois la construction terminée, il submerge son navire sous les murmures émerveillés dans la grande foule rassemblée sur la rive. On peut voir une petite traînée de bulles alors ;Der 'Ingenieur' verbrachte viele Tage damit, sein Unterwasserboot zu bauen. Schließlich war es fertig und er brach auf. Unter dem erstauntem Gemurmel der Menschenmassen, die sich am Ufer versammelt hatten, tauchte das Boot unter. Ein schwache Blasenspur z;; El 'ingeniero' dedicó muchos días a la construcción de su barco submarino. Al final lo terminó y partió, sumergiendo la nave con el sonido del murmullo de la gran multitud asombrada que se reunió a lo largo de la orilla. Un débil rastro de burbujas pudo ser visto mientras el barco navegba bajo el agua ío arriba.\nAy, nunca más se supo de él.;;;;;;;;;x
EVTOPTA_RoI_191;Hmm, what have we learned from this?;Hum... À quoi tout cela a-t-il pu bien servir ?;Hm, was haben wir daraus gelernt?;; Bueno, Àqué hemos aprendido de esto?;;;;;;;;;x
EVTDESC_RoI_193;It is rumored that a sacred yogi has mastered the art of levitation, and that he can be seen at a marketplace nearby.;La rumeur court au sujet d'un yogi ayant maîtrisé l'art de la lévitation. On peut le rencontrer à la place du marché non loin d'ici.;Es gehen Gerüchte um, dass ein heiliger Yogi die Kunst der Levitation gemeistert habe und man ihm auf einem nahegelegenen Marktplatz zusehen könne.;; Se rumorea que un yogui sagrado domina el arte de la levitación y que se le puede ver en un mercado muy cerca.;;;;;;;;;x
EVTOPTA_RoI_193;I must see this!;Je dois absolument voir ça !;Das muss ich sehen!;;Tengo que verlo!;;;;;;;;;x
EVTOPTB_RoI_193;I have no time for superstitions.;Je n'ai pas de temps à perdre dans ces superstitions.;Ich habe keine Zeit für Aberglauben.;; No tengo tiempo para supersticiones.;;;;;;;;;x
EVTDESC_RoI_194;You arrive at the marketplace. There is a large crowd gathered around the yogi. He does indeed seem to be levitating above the ground, eyes closed. Someone mutters that he has been still like that for several hours.;Vous parvenez à la place du marché. Une grande foule est rassemblée autour du yogi. Il semble en effet léviter au-dessus du sol, les yeux fermés. Quelqu'un murmure qu'il est ainsi sans bouger depuis plusieurs heures.;Ihr erreicht den Marktplatz. Um den Yogi herum hat sich eine große Menschentraube gebildet. In der Tat scheint er mit geschlossenen Augen über dem Boden zu schweben. Jemand murmelt, dass der Yogi schon mehrere Stunden in dieser Stellung verbracht hätte.;; Llegas al mercado. Hay una gran multitud que se reune alrededor del yogui. Y parece estar levitando sobre el suelo, con los ojos cerrados. Alguien murmura que lleva sentado así varias horas.;;;;;;;;;x
EVTOPTA_RoI_194;Interesting.;Intéressant.;Interessant.  ;; Interesante.;;;;;;;;;x
EVTOPTB_RoI_194;Fascinating! I must donate money to this holy man.;C'est fascinant ! Je dois donner de l'argent à ce saint homme.;Wie faszinierend! Ich muss diesem heiligen Mann Geld spenden.;; Fascinante Tengo que donar dinero a este hombre sagrado.;;;;;;;;;x
EVTOPTC_RoI_194;Let's poke him and see what happens.;Donnons-lui un coup et voyons ce qui arrive.;Stubsen wir ihn mal an und sehen, was passiert.;; Vamos a empujarle a ver qué pasa.;;;;;;;;;x
EVTOPTD_RoI_194;I think I'll give him a hard shove.;Je crois que je vais lui asséner un grand coup.;Ich gebe ihm mal einen kräftigen Schubs.;; Creo que le voy a dar un fuerte empujón.;;;;;;;;;x
EVTDESC_RoI_195;You leave the levitating yogi, pondering the magical mysteries of these holy men.;Vous laissez le yogi à sa lévitation, méditant sur la mystérieuse magie de ces hommes de foi.;Ihr verlasst den schwebenden Yogi und denkt über die geheimnisvolle Welt dieser heiligen Männer nach.;; Dejas al yogui levitando, reflexionando sobre los misterios mágicos de estos hombres sagrados.;;;;;;;;;x
EVTOPTA_RoI_195;The world holds so many fantastic things.;Le monde regorge de choses si fantastiques.;Es gibt so viele fantastische Dinge auf dieser Welt.;; El mundo tiene muchísimas cosas fantásticas.;;;;;;;;;x
EVTDESC_RoI_196;You poke the yogi. He blinks, then regains his composure.;Vous poussez le yogi du doigt. Il cligne des yeux puis retrouve son visage inexpressif.;Ihr stubst den Yogi an. Er blinzelt kurz und erlangt dann wieder sein inneres Gleichgewicht.;; Empujas al yogui. Ã‰l parpadea y recupera la compostura.;;;;;;;;;x
EVTOPTA_RoI_196;Poke him again.;Le pousser à nouveau.;Stubst ihn nochmal an.;; Empújale otra vez.;;;;;;;;;x
EVTOPTB_RoI_196;Leave him alone.;Le laisser tranquille.;Lass ihn in Frieden.;; Déjale en paz.;;;;;;;;;x
EVTOPTC_RoI_196;Give him a good shove.;Le pousser un grand coup.;Gib ihm einen kräftigen Schubs.;;Dale un buen empujón.;;;;;;;;;x
EVTDESC_RoI_197;The yogi opens his eyes, irritated. He steps down and leaves without a word. The rest of the crowd eyes you with disapproval.;Le yogi ouvre les yeux, irrité. Il pose les pieds à terre et s'en va sans prononcer un mot. La foule vous jette un regarde désapprobateur.;Der Yogi öffnet verärgert seine Augen. Er kehrt auf den Boden zurück und verlässt den Platz ohne ein weiteres Wort. Der Rest der Menschenmenge mustert Euch missbilligend.;; El yogui abre los ojos, irritado. Da un paso hacia abajo y se va sin decir una palabra. El resto de la gente te observa con desaprobación.;;;;;;;;;x
EVTOPTA_RoI_197;What?;Eh bien quoi ?;Was?;;Qué?;;;;;;;;;x
EVTDESC_RoI_198;You take step back, then throw yourself forward, giving the yogi a forceful shove. He topples over with a frightened screech, hitting his head on the ground. The crowd stares in stunned silence at you and the yogi.;Vous reculez d'un pas puis vous vous ruez sur le yogi de toutes vos forces. Il tombe en poussant un cri d'effroi et sa tête heurte une pierre. La foule stupéfaite et silencieuse vous regarde, vous et le yogi.;Ihr tretet einen Schritt zurück und hechtet dann nach vorne, um dem Yogi einen kräftigen Schubser zu verpassen. Er kippt mit einem angstvollen Schrei um, sein Kopf schlägt auf dem Boden auf. Die Menschenmenge starrt Euch und den Yogi fassungslos schweigen;;Das un paso atrás, después te lanzas hacia adelante, dando al yogui un fuerte empujón. Se cae con un chillido asustado, golpeándose la cabeza contra el suelo. La multitud se os queda mirando en silencio atónitos al yogui y a ti.;;;;;;;;;x
EVTOPTA_RoI_198;I knew he was a fake!;Un imposteur ! Je le savais !;Ich wusste, dass er ein Schwindler ist!;;¡Ya sabía que era una farsa!;;;;;;;;;x
EVTDESC_RoI_158;An elephant has gone crazy and is running amuck in the town outside the castle. It has already killed several people - what shall we do?;Un éléphant est devenu fou et court dans les rues à l'extérieur du château, totalement hors de contrôle. Il a déjà tué plusieurs habitants. Que faire ?;Ein Elefant ist ausgerastet und läuft Amok in der Stadt neben der Burg. Er hat bereits mehrere Menschen getötet - was sollen wir tun?;; Un elefante se ha vuelto loco y está corriendo fuera de control por el pueblo fuera del castillo. Ya ha matado a varias personas ¿qué podemos hacer?;;;;;;;;;x
EVTOPTA_RoI_158;Send soldiers to kill it.;Envoyons des soldats le tuer.;Schickt Soldaten, um ihn zu töten.;; Enviar soldados para matarlo.;;;;;;;;;x
EVTOPTB_RoI_158;Try to capture it.;Essayons de le capturer.;Versucht, ihn einzufangen.;; Tratar de capturarlo.;;;;;;;;;x
EVTDESC_RoI_159;Several soldiers were severely injured, but they managed to kill the elephant. The animal died screaming, spilling a whole river of blood all over the street. The peasants are very upset.;Plusieurs soldats ont été grièvement blessés mais ils sont parvenus à tuer l'éléphant. L'animal est mort en poussant des cris, déversant un torrent de sang dans la rue. Les paysans sont traumatisés.;Mehrere Soldaten wurden dabei schwer verletzt, aber sie schafften es, den Elefanten zu töten. Das Tier starb unter großem Gebrüll, eine riesige Blutlache bildete sich auf der Straße. Die Bauern sind äußerst bestürzt.;; Varios soldados fueron gravemente heridos, pero se las arreglaron para matar al elefante. El animal murió gritando, derramando todo un río de sangre por toda la calle. Los campesinos están muy molestos.;;;;;;;;;x
EVTOPTA_RoI_159;Well, at least the town is safe now.;Au moins la ville est en sécurité à présent.;Na ja, wenigstens ist die Stadt jetzt sicher.;; Bueno, por lo menos ahora la ciudad está a salvo.;;;;;;;;;x
EVTDESC_RoI_160;The soldiers managed to lure the elephant to a safe area and then kill it with spears.;Les soldats sont parvenus à attirer l'éléphant dans une zone à l'écart pour le tuer de leurs lances.;Die Soldaten schafften es, den Elefanten in eine sichere Gegend zu locken und ihn dann mit Speeren zu töten.;; Los soldados consiguieron atraer al elefante a unárea segura y luego matarlo con lanzas.;;;;;;;;;x
EVTOPTA_RoI_160;Ah, good.;Ah, très bien.;Ah, gut.;; Ah, bien.;;;;;;;;;x
EVTDESC_RoI_161;It was impossible to capture the crazed beast. It killed several more people, flattened a couple of buildings and then ran off into the countryside.;Impossible de capturer cette bête devenue folle. Elle a tué plusieurs personnes et démoli deux bâtiments, pour finir par s'enfuir hors de la ville.;Es war unmöglich, die übergeschnappte Bestie zu fangen. Er tötete noch einige weitere Menschen, zerstörte ein paar Gebäude und machte sich dann in die Wildnis davon.;; Fue imposible capturar a la bestia enloquecida. Causó la muerte de varias personas más, arrasó un par de edificios y luego echó a correr hacia el campo.;;;;;;;;;x
EVTOPTA_RoI_161;Unfortunate.;C'est malheureux.;Bedauerlich.;;Desgraciado.;;;;;;;;;x
EVTDESC_RoI_162;A couple of veteran elephant handlers managed to snare and capture the elephant. It has been brought safely to the pens.;Deux cornacs d'expérience ont réussi à piéger l'éléphant et à le capturer. Ils ont pu le ramener sain et sauf à son enclos.;Ein paar erfahrene Elefantenhüter schafften es, den Elefant in die Falle zu locken und zu fangen. Er wurde wohlbehalten in das Gehege zurückgebracht.;; Un par de controladores de elefantes veteranos lograron atrapar y capturar al elefante. Se le ha llevado de manera segura a los corrales.;;;;;;;;;x
EVTOPTA_RoI_162;Excellent!;Excellent !;Hervorragend!;; Excelente;;;;;;;;;x
EVTDESC_RoI_400;It seems that my interest in the Indian religions has come to the attention of one of their practitioners within the realm. We met and have had the most fruitful discussions about theology and other matters.;Il semble que mon intérêt pour le paganisme ait attiré l'attention d'un adepte de cette religion en mon royaume. Nous nous sommes rencontrés, et nous avons eu les plus intéressantes discussions sur des sujets notamment théologiques.;Es scheint, dass mein Interesse am Heidentum einem seiner Anhänger in meinem Reich zu Gehör gekommen ist. Wir haben uns getroffen und hatten eine äußerst fruchtbare Diskussion über Theologie und andere Dinge.;; Parece que mi interés por el paganismo ha llamado la atención de uno de sus practicantes del reino. Nos hemos reunido y hemos tenido las discusiones más fructíferas sobre teología y otras materias.;;;;;;;;;x
EVTOPTA_RoI_400;I have made a friend!;J'ai un nouvel ami !;Ich habe mit jemandem Freundschaft geschlossen!;;¡He hecho un amigo!;;;;;;;;;x
EVTDESC_RoI_401;You have received a visitor - an emissary from the famous university at Nalanda. He tells of you of the research and other work they do there and offers you a formal invitation to visit and see this marvel of Bihar.;Vous avez de la visite : un émissaire de la célèbre Université de Nalanda. Il vous parle des recherches et de tous les travaux qui se déroulent en ce lieu et vous donne une invitation officielle à visiter cette merveille de Bihar.;Du hast einen Gast - einen Gesandten der berühmten Universität von Nalanda. Er erzählt Euch von den Forschungsarbeiten und den anderen Dingen, an denen sie dort arbeiten und lädt Euch offiziell zu einem Besuch ein, damit Ihr Euch dieses Wunder von Bihar a;;  Has recibido un visitante - un emisario de la famosa universidad de Nalanda. Te habla de la investigación y otros trabajos que están haciendo allí y te ofrece una invitación formal para visitarle y ver esta maravilla de Bihar. ;;;;;;;;;x
EVTOPTA_RoI_401;Interesting - I will accept the invitation.;Intéressant. J'accepte votre invitation.;Interessant - ich nehme die Einladung an.;; Interesante - Voy a aceptar la invitación.;;;;;;;;;x
EVTOPTB_RoI_401;I don't have the time.;Je n'ai pas le temps.;Ich habe keine Zeit.;; No tengo tiempo.;;;;;;;;;x
EVTNAME_RoI_402;Nalanda;Nalanda;Nalanda;; Nalanda;;;;;;;;;x
EVTDESC_RoI_402;You have arrived at the magnificent University of Nalanda. It's a massive complex of red brick buildings, busy with a bustle of scholars and monks. You have been told that people come here from all over India and beyond in order to study and exchange ideas. The library has a huge amount of texts in every language known to man.\n\nIt's an impresssive place. You don't have much time to spend here, however, so you need to decide what to do...;Vous voici à la somptueuse Université de Nalanda. Il s'agit d'un important complexe de bâtiments de brique rouge où fourmille une foule d'étudiants et de moines. On vous explique que des gens viennent ici depuis les quatre coins de l'Inde, et même de l'ét;Ihr seid in der prächtigen Universität von Nalanda angekommen. Es handelt sich dabei um einen riesigen Komplex aus roten Backsteingebäuden, zwischen denen Gelehrte und Mönche geschäftig hin- und her eilen. Euch wurde gesagt, dass Menschen aus ganz Indien ;; Has llegado a la magnífica Universidad de Nalanda. Se trata de un enorme complejo de edificios de ladrillo rojo, con el ajetreo de eruditos y monjes. Te han dicho que aquí viene gente de toda la India y más allá para estudiar e intercambiar ideas. La biblioteca cuenta con una enorme cantidad de textos en todos los idiomas conocidos por el hombre. Es un lugar impresionante. Sin embargo, no tienes mucho tiempo para quedarte, así que necesitas decidir qué hacer...;;;;;;;;;x
EVTOPTA_RoI_402;I will focus on studying the architecture.;Je me concentrerai sur l'architecture.;Ich konzentriere mich darauf, mir die Architektur anzusehen.;; Me centraré en estudiar la arquitectura.;;;;;;;;;x
EVTOPTB_RoI_402;I think I will spend a few days in the library.;Je vais passer quelques jours dans la bibliothèque.;Ich glaube, ich werde ein paar Tage in der Bibliothek verbringen.;; Creo que voy a pasarme algunos días en la biblioteca.;;;;;;;;;x
EVTOPTC_RoI_402;I have come to receive religious instruction.;Je suis ici pour recevoir une instruction religieuse.;Ich bin hierher gekommen, um religiöse Unterweisung zu erhalten.;; He venido para recibir instrucción religiosa.;;;;;;;;;x
become_samrat_chakravartin;Become Samrat Chakravartin;Devenir Samrat Chakravartin;Werdet zum Samrat Chakravartin;; Convertirse a Samrat Chakravartin;;;;;;;;;x
become_samrat_chakravartin_desc;An Indian ruler who manages to emulate Ashoka the Great and unite all the lands of India under [Root.GetHerHis] rule may claim the title of Samrat Chakravartin, Emperor of Emperors. This title embodies the concept of the ideal and universal world ruler in Indian tradition. Claiming it is a hard task, but living up to it may be even harder...;Un souverain indien qui parvient à imiter Ashoka le Grand et unir toutes les provinces de l'Inde sous sa couronne peut revendiquer le titre de Samrat Chakravartin, empereur des empereurs. Ce titre désigne le concept d'un souverain mondial idéal et univers;Ein indischer Herrscher, der es schafft, es Ashoka dem Großen gleichzutun und unter [Root.GetHerHis]er Herrschaft alle indischen Staaten zu vereinigen, darf sich mit dem Titel Samrat Chakravartin schmücken, dem Kaiser aller Kaiser. Dieser Titel verkörpert;; Un gobernante indio que logra emular a Ashoka el Grande y unir todas las tierras de la India bajo [Root.GetHerHis] gobierno puede reclamar el título de Samrat Chakravartin, Emperador de Emperadores. Este título personifica el concepto del gobernante ideal y universal del mundo en la tradición india. Es una tarea difícil, pero estar a la altura puede ser aún más difícil...;;;;;;;;;x
has_court_guru;Court Guru;Gourou de cour;Hofguru;; Corte del Gurú;;;;;;;;;x
nick_the_leper;the Leper;le lépreux;der Aussätzige;; el Leproso;;;;;;;;;x
PEACE;Peace;Paix;Frieden;; Paz;;;;;;;;;x
d_tamil_band;Tamil Band;groupe tamoul;Tamilische Bande;; Banda de Tamil;;;;;;;;;x
d_tamil_band_adj;Tamil;tamoul;Tamilisch ;; Tamil;;;;;;;;;x
d_marathi_company;Marathi Company;compagnie marathi;Marathische Kompanie;;Compañía de Marathi;;;;;;;;;x
d_marathi_company_adj;Marathi;marathi;Marathische ;; Marathi;;;;;;;;;x
d_marathi_band;Marathi Band;groupe marathi;Marathische Bande;; Banda de Marathi;;;;;;;;;x
d_marathi_band_adj;Marathi;marathi;Marathisch;; Marathi;;;;;;;;;x
d_bengal_company;Bengal Company;compagnie du Bengale;Bengalische Kompanie;; Compañía de Bengala;;;;;;;;;x
d_bengal_company_adj;Bengal;du Bengale;Bengalisch;; Bengala;;;;;;;;;x
d_bengal_band;Bengal Band;groupe du Bengale;Bengalische Bande;; Banda de Bengala;;;;;;;;;x
d_bengal_band_adj;Bengal;du Bengale;Bengalisch;; Bengala;;;;;;;;;x
d_rajput_company;Rajput Company;compagnie rajput;Rajputische Kompanie;; Compañía de Rajput;;;;;;;;;x
d_rajput_company_adj;Rajput;rajput;Rajputisch ;; Rajput;;;;;;;;;x
d_rajput_band;Rajput Band;groupe rajput;Rajputische Bande;; Banda de Rajput;;;;;;;;;x
d_rajput_band_adj;Rajput;rajput;Rajputisch;; Rajput;;;;;;;;;x
TRAIT_OPINION_CHURCH;Church Opinion: $VALUE$;Opinion de l'Église $VALUE$;Kirchenmeinung: $VALUE$;;Opinión de la Iglesia: $VALUE$;;;;;;;;;x
TRAIT_OPINION_CHRISTIAN_CHURCH;Christian Church Opinion: $VALUE$;Opinion de l'Église chrétienne $VALUE$;Christliche Kirchenmeinung: $VALUE$;;Opinión de la Iglesia Cristiana: $VALUE$;;;;;;;;;x
TRAIT_OPINION_SPOUSE;Spouse Opinion: $VALUE$;Opinion du conjoint $VALUE$;Meinung des Ehepartners: $VALUE$;;Opinión de cónyuge: $VALUE$;;;;;;;;;x
TRAIT_OPINION_SEX_APPEAL;Attraction Opinion: $VALUE$;Opinion sur le charisme $VALUE$;Attraktionsmeinung: $VALUE$;;Opinión de atracción: $VALUE$;;;;;;;;;x
TRAIT_OPINION_DYNASTY;Dynasty Opinion: $VALUE$;Opinion de la dynastie $VALUE$;Meinung der Dynastie: $VALUE$;;Opinión de dinastía: $VALUE$;;;;;;;;;x
TRAIT_OPINION_VASSAL;Vassal Opinion: $VALUE$;Opinion des vassaux $VALUE$;Meinung der Vasallen: $VALUE$;;Opinión de vasallo: $VALUE$;;;;;;;;;x
TRAIT_OPINION_LIEGE;Liege Opinion: $VALUE$;Opinion du seigneur $VALUE$;Meinung des Lehnsherren: $VALUE$;;Opinión de señor feudal: $VALUE$;;;;;;;;;x
TRAIT_OPINION_INFIDEL;Other Faith Opinion: $VALUE$;Opinion de l'autre religion $VALUE$;Meinung anderer Glaubensanhänger: $VALUE$;;Opinión de otra creencia: $VALUE$;;;;;;;;;x
TRAIT_OPINION_SAME_TRAIT;Same Trait Opinion: $VALUE$;Opinion d'une personnalité similaire $VALUE$;Meinung durch gleiche Merkmale: $VALUE$;;Opinión de la misma característica: $VALUE$;;;;;;;;;x
TRAIT_OPINION_SAME_TRAIT_SAME_REL;Religious Same Trait Opinion: $VALUE$;Opinion de la même religion $VALUE$;Meinung durch gleiche religiöse Merkmale: $VALUE$;;Opinión de la misma característica religiosa: $VALUE$;;;;;;;;;x
TRAIT_OPINION_OPPOSITE_TRAIT;Opposite Trait Opinion: $VALUE$;Opinion d'une personnalité opposée $VALUE$;Meinung durch entgegengesetzte Merkmale: $VALUE$;;Opinión de característica opuesta: $VALUE$;;;;;;;;;x
TRAIT_OPINION_SAME_RELIGION;Same Faith Opinion: $VALUE$;Opinion de la même religion $VALUE$;Meinung von Glaubensgenossen: $VALUE$;;Opinión de la Misma Creencia: $VALUE$;;;;;;;;;x
TRAIT_OPINION_MUSLIM;Muslim Opinion: $VALUE$;Opinion des musulmans $VALUE$;Meinung der Muslime: $VALUE$;;Opinión Musulmana: $VALUE$;;;;;;;;;x
TRAIT_OPINION_ZORO;Zoroastrian Opinion: $VALUE$;Opinion des zoroastriens $VALUE$;Meinung der Zoroastrier: $VALUE$;;Opinión Zoroastriana: $VALUE$;;;;;;;;;x
TRAIT_OPINION_JEWISH;Jewish Opinion: $VALUE$;Opinion des juifs $VALUE$;Meinung der Juden: $VALUE$;;Opinión Judía: $VALUE$;;;;;;;;;x
TRAIT_OPINION_CHRISTIAN;Christian Opinion: $VALUE$;Opinion des chrétiens $VALUE$;Meinung der Christen: $VALUE$;;Opinión Cristiana: $VALUE$;;;;;;;;;x
TRAIT_OPINION_AMBITION;Ambition Opinion: $VALUE$;Opinion sur l'ambition $VALUE$;Meinung durch Ambition: $VALUE$;;Opinión de ambición: $VALUE$;;;;;;;;;x
indian_has_not_converted;Has not already converted;N'est pas encore converti;Ist noch nicht konvertiert;;Aún no se ha convertido;;;;;;;;;x
EVTDESC_RoI_1080;Tempers flaring at the feast! A duel broke out between [FromFromFrom.GetFullName] and [FromFrom.GetFullName], and the ringing of steel on steel held the spectators captive for several intense moments.\n\n[FromFrom.GetFullName] lost but he suffered only minor wounds.;La tension monte au festin ! [FromFromFrom.GetFullName] et [FromFrom.GetFullName] se sont affrontés en duel. Le bruit de l'acier a tenu en haleine les spectateurs pendant de longs moments d'une grande intensité.\n\n[FromFrom.GetFullName] a perdu l'affront;Die Stimmung beim Fest ist angespannt! Es wurde ein spontanes Duell zwischen [FromFromFrom.GetFullName] und [FromFrom.GetFullName] ausgetragen, und der Klang von Stahl auf Stahl schlug die Zuschauer für einige hitzige Momente in ihren Bann.\n\n[FromFrom.G;;¡Losánimos se caldean en la fiesta! Ha estallado un duelo entre [FromFromFrom.GetFullName] y [FromFrom.GetFullName], y el sonido de acero contra acero ha capturado a los espectadores durante intensos momentos.\n\n[FromFrom.GetFullName] perdió pero sufrió heridas menores.;;;;;;;;;x
EVTDESC_RoI_1081;Tempers flaring at the feast! A duel broke out between [FromFromFrom.GetFullName] and [FromFrom.GetFullName], and the ringing of steel on steel held the spectators captive for several intense moments.\n\n[FromFrom.GetFullName] lost and lies wounded on the ground.;La tension monte au festin ! [FromFromFrom.GetFullName] et [FromFrom.GetFullName] se sont affrontés en duel. Le bruit de l'acier a tenu en haleine les spectateurs pendant de longs moments d'une grande intensité.\n\n[FromFrom.GetFullName] a perdu l'affront;Die Stimmung beim Fest ist angespannt! Es wurde ein spontanes Duell zwischen [FromFromFrom.GetFullName] und [FromFrom.GetFullName] ausgetragen, und der Klang von Stahl auf Stahl schlug die Zuschauer für einige hitzige Momente in ihren Bann.\n\n[FromFrom.G;;¡Losánimos se caldean en la fiesta! Ha estallado un duelo entre [FromFromFrom.GetFullName] y [FromFrom.GetFullName], y el sonido de acero contra acero ha capturado a los espectadores durante intensos momentos.\n\n[FromFrom.GetFullName] perdió y está tumbado/a en el suelo herido/a.;;;;;;;;;x
EVTDESC_RoI_1082;Tempers flaring at the feast! A duel broke out between [FromFromFrom.GetFullName] and [FromFrom.GetFullName], and the ringing of steel on steel held the spectators captive for several intense moments.\n\n[FromFrom.GetFullName] lost and was horribly maimed.;La tension monte au festin ! [FromFromFrom.GetFullName] et [FromFrom.GetFullName] se sont affrontés en duel. Le bruit de l'acier a tenu en haleine les spectateurs pendant de longs moments d'une grande intensité.\n\n[FromFrom.GetFullName] a perdu l'affront;Die Stimmung beim Fest ist angespannt! Es wurde ein spontanes Duell zwischen [FromFromFrom.GetFullName] und [FromFrom.GetFullName] ausgetragen, und der Klang von Stahl auf Stahl schlug die Zuschauer für einige hitzige Momente in ihren Bann.\n\n[FromFrom.G;;¡Losánimos se caldean en la fiesta! Ha estallado un duelo entre [FromFromFrom.GetFullName] y [FromFrom.GetFullName], y el sonido de acero contra acero ha capturado a los espectadores durante intensos momentos.\n\n[FromFrom.GetFullName] perdió y fue mutilado/a horriblemente.;;;;;;;;;x
EVTDESC_RoI_1083;Tempers flaring at the feast! A duel broke out between [FromFromFrom.GetFullName] and [FromFrom.GetFullName], and the ringing of steel on steel held the spectators captive for several intense moments.\n\n[FromFrom.GetFullName] was killed!;La tension monte au festin ! [FromFromFrom.GetFullName] et [FromFrom.GetFullName] se sont affrontés en duel. Le bruit de l'acier a tenu en haleine les spectateurs pendant de longs moments d'une grande intensité.\n\n[FromFrom.GetFullName] a trouvé la mort ;Die Stimmung beim Fest ist angespannt! Es wurde ein spontanes Duell zwischen [FromFromFrom.GetFullName] und [FromFrom.GetFullName] ausgetragen, und der Klang von Stahl auf Stahl schlug die Zuschauer für einige hitzige Momente in ihren Bann.\n\n[FromFrom.G;;¡Losánimos se caldean en la fiesta! Ha estallado un duelo entre [FromFromFrom.GetFullName] y [FromFrom.GetFullName], y el sonido de acero contra acero ha capturado a los espectadores durante intensos momentos.\n\n[FromFrom.GetFullName] fue asesinado!;;;;;;;;;x
