# CK2TITLE;EU4ID;Filename;Comment

# WtWSMS
c_oualata;2247;2247 - Hodh;Oualata - Hodh

c_ghana;1131;1131 - Massina;Ghana - Massina
c_ghana;1123;1123 - Segu;Ghana - Segu
c_ghana;2246;2246 - Baghena;Ghana - Baghena
c_ghana;2260;2260 - Mema;Ghana -Mema


c_mali;1124;1124 - Wasuju;Mali - Wasuju
c_mali;2249;2249 - Sibiridugu;Mali - Sibiridugu
c_mali;1122;1122 - Bagoe;Mali - Bagoe
c_mali;2250;2250 - Bendugu;Mali - Bendugu
c_mali;2253;2253 - Gwiriko;Mali - Gwiriko

# Arabia

c_maan;2327;2327 - Maan;Maan - Maan

c_medina;384;384 - Medina;Medina - Medina
c_medina;2330;2330 - Ma'din Sulaym;Medina - Ma'din Sulaym

c_mecca;385;385 - Mecca;Mecca - Mecca
c_mecca;2332;2332 - Truba;Mecca - Truba
c_mecca;4277;4277 - Taif;Mecca - Taif

c_asir;386;386 - Asir;Asir - Asir
c_asir;2335;2335 - Dawasir;Asir - Dawasir

c_sanaa;390;390 - Sanaa;Sanaa - Sana'a
c_sanaa;4281;4281 - Dhamar;Sanaa - Dhamar

c_taizz;387;387 - Mocha;Taizz - Mocha

c_aden;388;388 - Aden;Aden - Aden

c_bayda;2344;2344 - Al Jawf;Bayda - Al Jawf
c_bayda;2345;2345 - Ahqaf;Bayda - Ahqaf

c_kathiri;389;389 - Kinda;Kathiri - Kinda
c_kathiri;2343;2343 - Hadramawt;Kathiri - Hadramawt

c_mahra;402;402 - Mahra;Mahra - Mahra

c_dhofar;401;401 - Dhofar;Dhofar - Dhofar

c_duqm;2342;2342 - Wusta;Duqm - Wusta

c_muscat;400;400 - Muscat;Muscat - Muscat
c_muscat;2341;2341 - Sharqiyah;Muscat - Sharqiyah

c_hajar;399;399 - Suhar;Hajar - Suhar
c_hajar;403;403 - Nizwa;Hajar - Nizwa

c_dhu_zabi;398;398 - Qawasim;Dhu Zabi - Qawasim
c_dhu_zabi;404;404 - Liwa;Dhu Zabi - Liwa
c_dhu_zabi;397;397 - Beni Yas;Dhu Zabi - Beni Yas
c_dhu_zabi;2333;2333 - Abd al-Qays;Dhu Zabi - Abd al-Qays

c_al_hasa;395;395 - Qatar;Al Hasa - Qatar
c_al_hasa;2347;2347 - Hufuf;Al Hasa - Hufuf

c_bahrein;396;396 - Bahrain;Bahrein - Bahrain

c_damman;394;394 - Al-Qatif;Damman - Al-Qatif

c_kuwait;2340;2340 - Grane;Kuwait - Grane
c_rummah;2340;2340 - Grane;Rummah - Grane

c_al_jawf;2328;2328 - Tayma;Al Jawf - Tamya

c_hail;393;393 - Jabal Shammar;Hail - Jabal Shammar
c_hail;2337;2337 - Unaizah;Hail - Unaizah

c_rafha;2338;2338 - Hafar;Rafha - Hafar

c_hajr;392;392 - Nejd;Hajr - Najd
c_hajr;2339;2339 - Yabrin;Hajr - Yabrin

c_halaban;2335;2335 - Tamara;Halaban - Tamara
c_halaban;2336;2336 - Falaj;Halaban - Falaj

# Persian Empire

c_al_nadjaf;409;409 - Karbala;Al Nadjaf - Karbala

d_basra;408;408 - Basra;Duchy Basra - Basra
c_basra;408;408 - Basra;Basra - Basra
c_kufa;2311;2311 - Samawah;Kufa - Samawah

c_tigris;2312;2312 - Wasit;Tigris - Wasit

c_tigris;2209;2209 - Ilam;Tigris - Ilam
c_ilam;2209;2209 - Ilam;Ilam - Ilam

c_baghdad;410;410 - Baghdad;County Baghdad - Baghdad

d_tigris;2311;2311 - Samawah;Duchy Tigris - Samawah
c_al_amarah;2311;2311 - Samawah;Al Amarah - Samawah
c_al_nasiryah;2311;2311 - Samawah;Al Nasiryah - Samawah

c_deir;2310;2310 - Tikrit;Deir - Tikrit

c_kabul;451;451 - Kabul;Kabul - Kabul

c_bamiyan;2225;2225 - Bamyan;Bamiyan - Bamyan

c_kunduz;2227;2227 - Kunduz;Kunduz - Kunduz

c_balkh;450;450 - Balkh;Balkh - Balkh

c_maymana;2228;2228 - Maymana;Maymana - Maymana

c_ghazna;448;448 - Gazni;Ghazna - Gazni

c_bost;447;447 - Kandahar;Bost - Kandahar

c_zaranj;2229;2229 - Bust;Bost - Bust

c_farrah;2224;2224 - Ferah;Farrah - Ferah

c_herat;446;446 - Herat;Herat - Herat

c_zahedan;435;435 - Zaranj;Zahedan - Zaranj

c_mandesh;449;449 - Ghor;Mandesh - Ghor

d_sistan;434;434 - Kohistan;Duchy Sistan - Kohistan
c_sistan;434;434 - Kohistan;Sistan - Kohistan
c_saravan;434;434 - Kohistan;Saravan - Kohistan

d_sistan;2233;2233 - Chabahar;Duchy Sistan - Chabahar
c_jask;2233;2233 - Chabahar;Jask - Chabahar
c_tis;2233;2233 - Chabahar;Tis - Chabahar

c_merv;445;445 - Marv;Merv - Marv
c_merv;444;444 - Charjuy;Merv - Charjuy

c_kerman;432;432 - Kerman;Kerman - Kerman
c_kerman;2234;2234 - Rafsanjan;Kerman - Rafsanjan

c_bam;2220;2220 - Bam;Bam - Bam

c_hormuz;431;431 - Hormuz;Hormuz - Mogostan
c_hormuz;2999;2999 - Hormuz;Hormuz - Hormuz

c_ladistan;2219;2219 - Bandar Langeh;Ladistan - Bandar Langeh

c_sirjan;2223;2223 - Larestan;Sirjan - Larestan

c_shiraz;2218;2218 - Sarvestan;Shiraz - Sarvestan

d_fars;430;430 - Laristan;Duchy Fars - Fars
c_fars;430;430 - Laristan;Fars - Fars
c_hendjan;430;430 - Laristan;Hendjan - Fars

c_avhaz;2217;2217 - Yasuj;Avhaz - Yasuj

c_qwivir;2216;2216 - Semnan;Qwiver - Semnan

c_lut;427;427 - Qumis;Lut - Qumis

c_qom;2213;2213 - Markazi;Qom - Markazi

c_luristan;413;413 - Luristan;Luristan - Lorestan

c_rayy;428;428 - Hamadan;Rayy - Hamadan

c_dailam;2215;2215 - Qazvin;Dailam - Qazvin
c_qazwin;2215;2215 - Qazvin;Qazqin - Qazvin

c_khozistan;412;412 - Khuzestan;Khozistan - Khuzestan

c_esfahan;429;429 - Fars;Esfahan - Esfahan

c_yazd;433;433 - Yadz;Yazd - Yazd
c_yazd;2222;2222 - Ardakan;Yazd - Ardakan
c_yazd;4171;4171 - 4171 - Abarquh;Yazd - Abarquh

c_hamadan;414;414 - Hamadan;Hamadan - Hamadan

c_oromieh;2211;2211 - Ardalan;Oromieh - Ardalan

c_qohistan;2235;2235 - Sabzevar;Qohistan - Sabzevar

c_birjand;436;436 - Khurasan;Birjand - Khorasan

c_konjikala;437;437 - Atak;Konjikala - Kopet Dag
c_konjikala;2350;2350 - Konjikala;Konjikala - Konjikala

c_tus;2221;2221 - Mashhad;Tus - Mashhad

c_nishapur;2236;2236 - Bojnord;Nishapur - Bojnord

c_kirkuk;415;415 - Sharizhor;Kirkuk - Shahrizor

c_shirvan;421;421 - Murgan;Shirvan - Shirvan

c_suenik;2205;2205 - Nakhchivan;Suenik - Nakhchivan

c_azerbaijan;420;420 - Ganja;Azerbaijan - Gaja
c_azerbaijan;2202;2202 - Melikates;Azerbaijan - Melikates

c_kurdistan;2206;2206 - Urmia;Kurdistan - Urmia
c_kurdistan;2207;2207 - Maragheh;Kurdistan - Maragheh

c_kermanshah;2210;2210 - Kirmanshah;Kermanshah - Kirmanshah

c_gurgan;2214;2214 - Gurgan;Gurgan - Golestan

d_mazandaran;426;426 - Mazandaran;Duchy Tabaristan - Mazandaran
c_tabaristan;426;426 - Mazandaran;Tabaristan - Mazandaran
c_mazandaran;426;426 - Mazandaran;Mazandaran - Mazandaran

c_tabriz;416;416 - Tabriz;Tabriz - Tabriz
c_tabriz;424;424 - Ardabil;Tabriz - Ardabil

c_gilan;417;417 - Gilan;Gilan - Gilan

c_dailam;2212;2212 - Zanjan;Gilan - Zanjan

c_dihistan;2349;2349 - Kizil-Su;Dihistan - Kizil-Su

c_kara-kum;438;438 - Kara Kum;Kara Kum - Karakum

c_usturt;443;443 - Ust Yurt;Usturt - Ust Yurt

c_khiva;441;441 - Khiva;Khiva - Khiva
c_khiva;1973;1973 - Urgench;Khiva - Urgench
c_khiva;2362;2362 - Gurganj;Khiva - Gurganj

c_urgench;440;440 - Qaraqalpak;Urgench - Qaraqalpak
c_urgench;2370;2370 - Kungirot;Urgench - Kungirot

c_bukhara;442;442 - Bukhara;Bukhara - Bukhara

c_samarkand;453;453 - Qarshi;Samarkand - Qarshi
c_samarkand;454;454 - Samarkand;Samarkand - Samarkand

c_oshrusana;2363;2363 - Atakent;Oshrushana - Atakent
c_oshrusana;1967;1967 - Khujand;Oshrushana - Khujand

c_khuttal;1968;1968 - Kulob;Khuttal - Kulob
c_khuttal;452;452 - Badakhshan;Khuttal - Badakshan

c_fergana;458;458 - Kokand;Fergana - Kokand
c_fergana;460;460 - Uzkend;Fergana - Uzkend
c_fergana;2127;2127 - Yashilkul;Fergana - Yashilkul


#Turkestan

c_dashhowuz;455;455 - Kyrzyl-Kum;Dashhowuz - Kyzylkum

c_kyzylkum;1970;1970 - Syghnak;Kyzylkum - Syghnak

c_khiva;441;441 - Khiva;Khiva - Khiva

c_urgench;1973;1973 - Urgench;Urgench - Urgench

c_chach;457;457 - Tashkent;Chach - Tashkent
c_chach;2356;2356 - Shymkent;Chach - Shymkent
c_chach;2364;2364 - Talas;Chach - Talas

c_otrar;1969;1969 - Sozak;Otrar - Sozak
c_otrar;456;456 - Turkestan;Otrar - Turkestan

c_syr_darya;2352;2352 - Alty-Kuduk;Syr Darya - Alty-Kuduk
c_syr_darya;2358;2358 - Altyn;Syr Darya - Altyn

c_karluk;459;459 - Taraz;Karluk - Taraz

c_chuy;2126;2126 - Chuy;Chuy - Chuy
c_chuy;2125;2125 - Kochkor;Chuy - Kochkor

c_ili;2120;2120 - Ili;Ili - Ili

c_zhetysu;461;461 - Almaty;Zhetysu - Almaty
c_zhetysu;2368;2368 - Karamegdan;Zhetysu - Karamegdan

c_mangyshlak;439;439 - Mangyshlak;Mangyshlak - Mangyshlak

# Cumania & Perm

c_aral;471;471 - Alimuly;Aral - Alimuly

c_turkestan;2351;2351 - Shekty;Turkestan - Shekty

c_kirghiz;480;480 - Pegaya Orda;Kirghiz - Pegaya Orda

c_ket;2433;2433 - Vah;Ket - Vah

c_urzhar;2118;2118 - Urzhar;Urzhar - Urzhar
c_urzhar;2119;2119 - Chuguchak;Urzhar - Chuguchak
c_urzhar;4208;4208 - Qurqara-usu;Urzhar - Qurqara-usu

c_kangly;465;465 - Nogay;Kangly - Nogay

c_tobol;1076;1076 - Kurgan;Tyumen - Kurgan
c_tobol;2441;2441 - Iglino;Tobol - Iglino

c_tyumen;1075;1075 - Tyumen;Tyumen - Tyumen

c_sibir;1071;1071 - Irtesh;Tura - Irtesh

c_khantia;1074;1074 - Sibir;Sibir - Sibir

c_ishim;2357;2357 - Aksary;Ishim - Aksary
c_ishim;2369;2369 - Lower Ishim;Ishim - Lower Ishim

c_narim;2429;2429 - Agan;Narim - Agan
c_narim;2428;2428 - Yugan;Khantia - Yugan

c_mansia;1078;1078 - Middle Urals;Mansia - Tura
c_mansia;2427;2427 - Ostyaki;Sibir - Ostyaki

c_yamalia;1080;1080 - North Urals;Yamalia - Pelym

c_kipchak;476;476 - Kypshak;Kipchak - Kypshak
c_kipchak;2359;2359 - Baganaly;Kipchak - Baganaly

c_kazakh;477;477 - Nadym;Kazakh - Nadym
c_kazakh;2361;2361 - Dzhaman-Kuduk;Kazakh - Dzhaman-Kuduk

c_turgay;2353;2353 - Tortkara;Turgay - Tortkara

c_kimak;2354;2354 - Shegendyk;Kimak - Shegendyk
c_kimak;479;479 - Kerey;Kimak - Kerey

c_tura;478;478 - Argyn;Tura - Argyn
c_tura;2434;2434 - Barnaul;Tura - Barnaul

c_balkhash;2360;2360 - Tobykty;Balkhash - Tobykty
c_balkhash;2355;2355 - Narym;Balkhash - Narym

c_aqtobe;472;472 - Zhetyru;Aqtobe - Zhetyru
c_aqtobe;2366;2366 - Utva;Aqtobe - Utva

c_inder;470;470 - Bayuly;Inder - Bayuly

c_yaik;2420;2420 - Agyidel;Yaik - Agyidel
c_yaik;1966;1966 - Chelyaba;Yaik - Chelyaba

c_bashkirs;475;475 - Bashkortostan;Bashkiria - Bashkortostan
c_bashkirs;2444;2444 - Bashgird;Bashkiria - Bashgird

c_perm;305;305 - Perm;Perm - Perm
c_perm;1962;1962 - Kudymkar;Perm - Kudymkar
c_perm;1972;1972 - Udmurtia;Perm - Udmurtia
c_perm;4266;4266 - Izhkar;Perm - Izhkar

c_ural;1077;1077 - Solikamsk;Ural - Solikamsk
c_ural;1963;1963 - Cherdyn;Ural - Cherdyn

c_komi;1964;1964 - Ust-Sysolsk;Komi - Ust-Sysolsk

d_bulgar;4267;4267 - Bolgar;Duchy Bulgar - Bolgar
c_qazan;1082;1082 - Kazan;Kazan - Kazan
c_bulgar;4267;4267 - Bolgar;Bulgar - Bolgar

c_grassland_cheremisa;2422;2422 - Veda-Suvar;Ashli - Veda-Suvar

d_bulgar;2421;2421 - Juketau;Duchy Bulgar - Juketau
c_bilyar;2421;2421 - Juketau;Bilyar - Juketau
c_bulgar;2421;2421 - Juketau;Bulgar - Juketau

c_bilyar;4265;4265 - Ar Chally;Bilyar - Ar-Chally

c_syrt;1081;1081 - Simbirsk;Syrt - Simbirsk

c_ashli;4264;4264 - Tetyushi;Ashli - Tetyushi

c_pecheneg;473;473 - Samara;Pecheneg - Samara
c_pecheneg;1965;1965 - Buzuluk;Pecheneg - Buzuluk

c_saray;466;466 - Sarai;Saray - Sarai

c_lower_volga;2418;2418 - Ukek;Lower Volga - Ukek
c_lower_volga;2419;2419 - Kanadey;Lower Volga - Kanadey

# Southeastern Europe

c_sopron;135;135 - Sopron;Sopron - Sopron
c_sopron;135;135 - Sopron;Sopron - Sopron
c_vas;135;135 - Sopron;Vas - Sopron

c_fejer;4240;4240 - Fejer;Fejer - Fejer

c_szekezfehervar;1864;1864 - Somogy;Szekezfehervar - Pozsony
c_pecs;1864;1864 - Somogy;Pecs - Pozsony
c_pecs;4126;4126 - Bacs;Pecs - Bacs

c_bacs;1954;1954 - Torontal;Bacs - Torontal
c_csanad;1954;1954 - Torontal;Csanad - Torontal

c_bacs;4173;4173 - Syrmia;Bacs - Syrmia

c_temes;156;156 - Temes;Temes - Temes

c_pest;153;153 - Pest;Pest - Pest
c_esztergom;153;153 - Pest;Esztergom - Pest
c_esztergom;4125;4125 - Szolnok;Esztergom - Szolnok
c_pest;155;155 - Bekes;Pest - Bekes

d_nyitra;4236;4236 - Trencin;Trencin - Trencin
c_trencin;4236;4236 - Trencin;Trencin - Trencin
c_saris;4236;4236 - Trencin;Trencin - Trencin

c_pressburg;1772;1772 - Pozsony;Pressburg - Pozsony
c_nitra;1772;1772 - Pozsony;Nitra - Pozsony

c_orava;154;154 - Szepes;Orava - Ersekujvar

c_gemer;154;154 - Szepes;Gemer - Ersekujvar

c_orava;1318;1318 - Szepes;Orava - Szepes
c_saris;1318;1318 - Szepes;Saris - Szepes
c_gemer;1318;1318 - Szepes;Gemer - Szepes

c_bereg;162;162 - Zemplen;Bereg - Zemplen

c_abauj;1953;1953 - Szabolcs;Abauj - Szabolcs

c_marmaros;1952;1952 - Maramaros;Marmaros - Maramaros

c_szekelyfold;158;158 - Maros;Szekelyfold - Maros
c_szekelyfold;4127;4127 - Torda;Szekelyfold - Torda

c_bihar;157;157 - Bihar;Bihar - Bihar
c_heves;157;157 - Bihar;Heves - Bihar

c_feher;1951;1951 - Hunyad;Feher - Hunyad
c_feher;4128;4128 - Kiralyfold;Feher - Kiralyfold

c_severin;160;160 - Oltenia;Severin - Oltenia

c_turnu;2998;2998 - Buzau;Turnu - Buzau

c_turnu;161;161 - Wallachia;Turnu - Wallachia
c_tirgoviste;161;161 - Wallachia;Tirgoviste - Wallachia

c_galaz;1756;1756 - Budjak;Galaz - Bessarabia

c_birlad;268;268 - Bessarabia;Birlad - Moldavia
c_torki;268;268 - Bessarabia;Torki - Moldavia

# Eastern Europe

c_stettin;1858;1858 - Stettin;Stettin - Stettin

c_slupsk;48;48 - Kolberg;Slupsk - Kolberg
c_slupsk;2995;2995 - Stolp;Slupsk - Stolp

c_danzig;2997;2997 - Tuchel;Danzig - Tuchel

c_danzig;43;43 - Danzig;Danzig - Danzig
c_gnieznienskie;43;43 - Danzig;Gnieznienskie - Danzig

c_marienburg;1841;1841 - Marienburg;Marienburg - Marienburg
c_marienburg;42;42 - Warmia;Marienburg - Warmia
c_marienburg;2958;2958 - Osterode;Marienburg - Osterode

c_sambia;41;41 - Ostpreussen;Sambia - Ostpreussen
c_scalovia;41;41 - Ostpreussen;Scalovia - Ostpreussen

c_yatvyagi;767;767 - Wystuc;Yatvyagi - Wystuc

c_memel;40;40 - Memel;Memel - Memel

c_kurs;39;39 - Kurland;Kurs - Kurland

c_zemigalians;38;38 - Riga;Zemigalians - Riga

c_zemigalians;1935;1935 - Semigallia;Zemigalians - Semigallia

c_osel;35;35 - Osel;Osel - Ösel

c_livs;37;37 - Livland;Livs - Livland

c_dorpat;1834;1834 - Dorpat;Dorpat - Dorpat

c_west_dvina;273;273 - Latgalia;West Dvina - Latgalia
c_west_dvina;4241;4241 - Wenden;West Dvina - Wenden

c_zhmud;1936;1936 - Kovno;Zhmud - Kovno
c_zhmud;271;271 - Samogitia;Zhmud - Samogitia

c_poznanskie;2963;2963 - Notec;Poznanskie - Notec
c_poznanskie;254;254 - Poznan;Poznanskie - Poznan
c_poznanskie;49;49 - Neumark;Poznanskie - Neumark

c_kaliskie;255;255 - Kalisz;Kaliskie - Kalisz

c_chelminskie;1859;1859 - Torun;Chelminskie - Chelmno
c_kujawy;1859;1859 - Torun;Kujawy - Chelmno

c_plock;256;256 - Plock;Plock - Plock
c_plock;1938;1938 - Wizna;Plock - Wizna
c_czersk;257;257 - Warszawa;Czersk - Warsawa

c_sieradzko-leczyckie;1939;1939 - Leczyca;Sieradzko-Leczyckie - Leczyca
c_sieradzko-leczyckie;258;258 - Lodz;Sieradzko-Leczyckie - Sieradz

c_opole;264;264 - Breslau;Opole - Breslau

c_cieszyn;263;263 - Ratibor;Cieszyn - Ratibor

c_krakowskie;262;262 - Krakow;Krakowskie - Krakow

c_sacz;2960;2960 - Nowy Sacz;Sacz - Nowy Sacz
c_sacz;2959;2959 - Tarnow;Sacz - Tarnow

c_galich;261;261 - Ruthenia;Galich - Ruthenia
c_galich;2961;2961 - Lwow;Galich - Lwow

c_peremyshl;2424;2424 - Peremyshl;Peremyshl - Peremyshl

c_terebovl;281;281 - Kamienec;Terebovl - Podolia

c_sandomierskie;259;259 - Sandomierz;Sandomierskie - Sandomierz
c_sandomierskie;260;260 - Lublin;Sandomierz - Lublin

c_belgorod;282;282 - Yedisan;Belgorod - Yedisan
c_olvia;282;282 - Yedisan;Olvia - Yedisan

c_peresechen;2405;2405 - Bendery;Peresechen - Bender

c_beresty;277;277 - Brest;Beresty - Brest

c_pinsk;278;278 - Pinsk;Pinsk - Pinsk
c_pinsk;279;279 - Volhynia;Pinsk - Volhynia

c_turov;1941;1941 - Turov;Turov - Turov
c_turov;1942;1942 - Zhytomyr;Turov - Zhytomyr
c_turov;4247;4247 - Owrucz;Turov - Owrucz
c_turov;2962;2962 - Rowne;Turov - Rowne

c_minsk;276;276 - Minsk;Minsk - Minsk
c_minsk;4242;4242 - Ula;Minsk - Ula
c_lyubech;276;276 - Minsk;Lyubech - Minsk
c_lyubech;4115;4115 - Mazyr;Lyubech - Mazyr

c_kiev;280;280 - Kiev;Kiev - Kiev
c_kiev;280;280 - Kiev;Kiev - Kiev

c_jacwiez;1937;1937 - Grodno;Jacwiez - Grodno

c_sudovia;270;270 - Troki;Sudovia - Trakai

c_podlasie;269;269 - Podlasia;Podlasie - Podlasie

c_aukshayts;272;272 - Lithuania;Aukshayts - Vilna

c_vladimir_volynsky;1940;1940 - Belz;Vladimir Volynsky - Belz

c_korsun;1944;1944 - Cherkasy;Korsun - Cherkasy
c_korsun;1943;1943 - Bratslav;Korsun - Bratslav

c_pereyaslavl;290;290 - Poltava;Pereyaslavl - Poltava
c_pereyaslavl;2407;2407 - Pereyaslavl;Pereyaslavl - Pereyaslavl

c_polotsk;275;275 - Polotsk;Polotsk - Polotsk
c_lepiel;275;275 - Polotsk;Lepiel - Polotsk

c_lepiel;770;770 - Braslaw;Lepiel - Braslaw


c_smolensk;293;293 - Smolensk;Smolensk - Smolensk
c_smolensk;293;293 - Smolensk;Smolensk - Smolensk
c_vitebsk;293;293 - Smolensk;Vitebsk - Smolensk

c_vitebsk;771;771 - Vitebsk;Vitebsk - Vitebsk

c_mstislavl;4246;4246 - Mstislav;Mstislavl - Mstislav
c_orsha;292;292 - Mogilyov;Orsha - Mogilev

c_chernigov;289;289 - Chernigov;Chernigov - Chernigov

c_novgorod_seversky;1945;1945 - Novgorod-Seversky;Novgorod Seversky - Novgorod-Seversky

c_pskov;274;274 - Pskov;Pskov - Pskov
c_pskov;1960;1960 - Ostrov;Pskov - Ostrov

c_bezhetsky_verh;1961;1961 - Ladoga;Bezhetsky Verh - Ladoga

c_novgorod;310;310 - Novgorod;Novgorod - Novgorod
c_novgorod;4260;4260 - Vyshny Volochyok;Novgorod - Vyshny Volochyok

c_torzhok;1959;1959 - Torzhok;Torzhok - Torzhok

c_velikiye_luki;311;311 - Kholm;Velikiye Luki - Kholm
c_velikiye_luki;4148;4148 - Luki;Velikiye Luki - Luki

c_romny;1958;1958 - Kargopol;Romny - Kargopol

c_north_dvina;1955;1955 - Kholmogory;North Dvina - Kholmogory
c_trans-portage;1955;1955 - Kholmogory;Trans-Portage - Kholmogory
c_trans-portage;4258;4258 - Onega;Trans-Portage - Onega

c_samoyeds;313;313 - Archangelsk;Samoyeds - Arkhangelsk
c_bjarmia;313;313 - Archangelsk;Bjarmie - Arkhangelsk
c_bjarmia;4257;4257 - Mezen;Bjarmie - Mezen

c_beloozero;2749;2749 - Tikhvin;Beloozero - Tikhvin
c_beloozero;4117;4117 - Bezhetsk;Beloozero - Bezhetsk
c_beloozero;4261;4261 - Ustyuzhna;Beloozero - Ustyuzhna

c_vologda;312;312 - Vologda;Vologda - Beloozero

c_chud;314;314 - Ustyug;Chud - Vologda
c_chud;4259;4259 - Velsk;Chud - Velsk
c_chud;4262;4262 - Totma;Chud - Totma

c_veliky_ustug;1755;1755 - Ustyug;Veliky Ustug - Ustyug
c_syrj;1755;1755 - Ustyug;Syrj - Ustyug

c_zyriane;4129;4129 - Ust-Vym;Zyriane - Ust-Vym

c_ugra;4122;4122 - Shenkursk;Ugra - Shenkursk
c_ugra;4256;4256 - Solvychegodsk;Ugra - Solvychegodsk

c_kostroma;1753;1753 - Kostroma;Kostroma - Kostroma

c_galich_mersky;1957;1957 - Galich;Galich Mersky - Galich
c_galich_mersky;4263;4263 - Sol Galitskaya;Galich Mersky - Sol Galitskaya

c_yaroslavl;308;308 - Yaroslavl;Yaroslavl - Yaroslavl
c_yaroslavl;4250;4250 - Mologa;Yaroslavl - Mologa

c_rostov;4147;4147 - Rostov;Rostov - Rostov

c_tver;294;294 - Tver;Tver - Tver
c_tver;4249;4249 - Zubtsov;Tver - Zubtsov
c_tver;4248;4248 - Kashin;Tver - Kashin
c_uglich;294;294 - Tver;Uglich - Tver

c_suzdal;1956;1956 - Suzdal;Suzdal - Suzdal
c_suzdal;1754;1754 - Orel;Suzdal - Murom

c_vladimir;307;307 - Vladimir;Vladimir - Vladimir

c_pereyaslavl_zalessky;4253;4253 - Yuriev;Pereyaslavl - Yuriev

d_moskva;295;295 - Moskva;Duchy Moskva - Moskva
c_moskva;295;295 - Moskva;County Moskva - Moskva
c_moskva;4252;4252 - Kolomna;County Moskva - Kolomna

c_mozhaysk;4251;4251 - Mozhaisk;Mozhaysk - Mozhaisk

c_vyazma;296;296 - Mozhaisk;Vyazma - Kaluga
c_vyazma;4245;4245 - Vyazma;Vyazma - Vyazma

c_ryazan;301;301 - Ryazan;Ryazan - Ryazan

c_murom;1778;1778 - Kasimov;Murom - Kasimov

c_kolomna;300;300 - Tula;Kolomna - Tula

c_pronsk;4255;4255 - Pronsk;Pronsk - Pronsk

c_nizhny_novgorod;306;306 - Nijni-Novgorod;Nizhny Novgorod - Nizhny Novgorod

c_gorodez;4254;4254 - Starodub;Gorodez - Starodub

c_merya;1083;1083 - Zavolochye;Merya - Vetluga
c_hlynov;1083;1083 - Zavolochye;Hlynov - Vetluga

c_votyaki;1079;1079 - Viatka;Votyaki - Viatka

c_itil;464;464 - Astrakhan;Itil - Astrakhan

c_kuma;2208;2208 - Terek;Kuma - Terek

c_kuma;2417;2417 - Kuma;Kuma - Kuma
c_yegorlyk;2417;2417 - Kuma;Yegorlyk - Kuma
c_manych;2417;2417 - Kuma;Manych - Kuma

c_derbent;425;425 - Dagestan;County Derbent - Dagestan

c_shemakha;4299;4299 - Shamakhi;Shemakha - Shamakhi

c_semender;2198;2198 - Khundzia;Semender - Khundzia

c_semender;2199;2199 - Tarki;Semender - Tarki
c_semender;4306;4306 - Lakia;Semender - Lakia

c_imeretia;462;462 - Mingrelia;Imeretia - Mingrelia
c_imeretia;422;422 - Imereti;Imeretia - Imereti

c_abkhazia;1856;1856 - Abkhazia;Abkhazia - Abkhazia

c_kuban;287;287 - Kouban;Kuban - Kuban

c_tmutarakan;2447;2447 - Mantrega;Tmutarakan - Mantrega

c_tmutarakan;2195;2195 - Adyghe;Tmutarakan - Adyghe

c_yegorlyk;2416;2416 - Majar;Yegorlyk - Majar

c_azov;286;286 - Azow;Azov - Azov

c_lower_dniepr;1974;1974 - Yedishkul;Lower Dniepr - Yedishkul
c_lukomorie;1974;1974 - Yedishkul;Lukomorie - Yedishkul

c_lower_don;2412;2412 - Kyzyl-Yar;Lower Don - Kyzyl-Yar

c_crimea;284;284 - Crimea;Crimea - Crimea

c_theodosia;2410;2410 - Theodoro;Theodosia - Theodoro

c_cherson;285;285 - Kaffa;Cherson - Kaffa
c_korchev;285;285 - Kaffa;Korchev - Kaffa

c_oleshye;2406;2406 - Ingil;Oleshye - Ingil
c_oleshye;283;283 - Zaporozhia;Oleshye - Zaporozhia

c_alania;2197;2197 - Kabardia;Alania - Kabardia
c_alania;2201;2201 - Alania;Alania - Alania
c_alania;463;463 - Circassia;Alania - Circassia
# c_kasogia;463;463 - Circassia;Kasogia - Circassia

c_manych;468;468 - Khazaria;Manych - Manych

c_don_portage;1971;1971 - Tsaritsyn;Don Portage - Tsaritsyn

c_sarpa;2414;2414 - Azaraba;Sarpa - Azaraba

c_sarkel;288;288 - Cherkassk;Sarkel - Lower Don

c_tana;2413;2413 - Tyn;Tana - Tyn

c_uzens;474;474 - Yaik;Uzens - Yaik
c_uzens;2365;2365 - Orda;Uzens - Orda

c_guryev;469;469 - Ryn;Guryev - Ryn
c_guryev;2367;2367 - Lower Yik;Guryev - Lower Yik

c_roslavl;4244;4244 - Starodub;Roslavl - Starodub
c_bryansk;4116;4116 - Odayev;Bryansk - Odayev
c_bryansk;297;297 - Bryansk;Bryansk - Bryansk

c_sugrov;2408;2408 - Lipesk;Sugrov - Lipesk
c_sugrov;299;299 - Voronezh;Sugrov - Voronezh

