PROV1521;Adkaddakhe;;;;;;;;;;;x
PROV1522;Iyi;;;;;;;;;;;x
PROV1523;Illagrashe;;;;;;;;;;;x
PROV1524;Makrane;;;;;;;;;;x
PROV1525;Washe;;;;;;;;;;;x
PROV1526;Milmy;;;;;;;;;;;x
PROV1527;Ghih;;;;;;;;;;;x
PROV1528;Rass;;;;;;;;;;;x
PROV1529;Mahella;;;;;;;;;;x
PROV1530;Sem;;;;;;;;;;;x
PROV1531;Elkemen;;;;;;;;;;;x
PROV1532;Rweqt;;;;;;;;;;;x
PROV1533;Iwdan;;;;;;;;;;;x
PROV1534;Ddis;;;;;;;;;;;x
PROV1536;Darrec;;;;;;;;;;x
PROV1537;Ipitrul;;;;;;;;;;;x
PROV1538;Aflur;;;;;;;;;;;x
PROV1539;Iri;;;;;;;;;;;x
PROV1540;Marrya;;;;;;;;;;;x
PROV1541;Hada;;;;;;;;;;;x
PROV1542;Zznun;;;;;;;;;;;x
PROV1543;Rmehkama;;;;;;;;;;;x
PROV1544;Tivzenna;;;;;;;;;;;x
PROV1545;Ingenigena;;;;;;;;;;;x
PROV1546;Aneb;;;;;;;;;;;x
PROV1547;Manzakine;;;;;;;;;;;x
PROV1548;Tighemi;;;;;;;;;;;x
PROV1549;Souk;;;;;;;;;;;x
PROV1550;Rmihe;;;;;;;;;;;x
PROV1551;Menshke;;;;;;;;;;;x
PROV1552;Arebi;;;;;;;;;;;x
b_tamati;Tamati;;;;;;;;;;;x
c_mahella;Mahella;;;;;;;;;;;x
b_mahella;Mahella;;;;;;;;;;;x
b_mmetfa;Mmetfa;;;;;;;;;;;x
b_yezniri;Yezniri;;;;;;;;;;;x
d_tingitana;Tingitana;;;;;;;;;;;x
d_tingitana_adj;Tingitanian;;;;;;;;;;;x
d_caesariensis;Caesariensis;;;;;;;;;;;x
d_caesariensis_adj;Caesariensian;;;;;;;;;;;x
d_sitifensis;Sitifensis;;;;;;;;;;;x
d_sitifensis_adj;Sitifensis;;;;;;;;;;;x
d_carthago;Carthago;;;;;;;;;;;x
d_carthago_adj;Carthaginian;;;;;;;;;;;x
d_numidia;Numidia;;;;;;;;;;;x
d_numidia_adj;Numidian;;;;;;;;;;;x
k_tripolitania;Tripolitania;;;;;;;;;;;x
k_tripolitania_adj;Tripolitanian;;;;;;;;;;;x
k_gaetulia;Gaetulia;;;;;;;;;;;x
k_gaetulia_adj;Gaetulian;;;;;;;;;;;x
d_mauria;Mauria;;;;;;;;;;;x
d_mauria_adj;Maurian;;;;;;;;;;;x
d_gaetulia;Gaetulia;;;;;;;;;;;x
d_gaetulia_adj;Gaetulian;;;;;;;;;;;x
d_tighemi;Tighemi;;;;;;;;;;;x
d_tighemi_adj;Tighemian;;;;;;;;;;;x
k_geramantes;Geramantes;;;;;;;;;;;x
k_geramantes_adj;Geramantian;;;;;;;;;;;x
d_tammuat;Tammuat;;;;;;;;;;;x
d_tammuat_adj;Tammuati;;;;;;;;;;;x
d_balun_adj;Balunyan;;;;;;;;;;;x
d_garama;Garama;;;;;;;;;;;x
d_garama_adj;Garaman;;;;;;;;;;;x
d_adkaddakhe;Adkaddakhe;;;;;;;;;;;x
d_adkaddakhe_adj;Adkaddakhen;;;;;;;;;;;x
k_nasamoni;Nasamoni;;;;;;;;;;;x
k_nasamoni_adj;Nasamonian;;;;;;;;;;;x
d_aceddis;Aceddis;;;;;;;;;;;x
d_aceddis_adj;Accedian;;;;;;;;;;;x
d_oasis;Amda;;;;;;;;;;;x
d_oasis_adj;Amdan;;;;;;;;;;;x
d_berdoa;Berdoa;;;;;;;;;;;x
d_berdoa_adj;Berdoan;;;;;;;;;;;x
k_tuaregia;Tuaregia;;;;;;;;;;;x
k_tuaregia_adj;Tuareg;;;;;;;;;;;x
d_makrane;Makrane;;;;;;;;;;;x
d_makrane_adj;Makranian;;;;;;;;;;;x
d_rewqt;Reqt;;;;;;;;;;;x
d_rewqt;Reqti;;;;;;;;;;;x
d_dousbihane;Dousbihane;;;;;;;;;;;x
d_dousbihane_adj;Dousbihanian;;;;;;;;;;;x
berber;Berber;;;;;;;;;;;x
tuareg;Tuareg;;;;;;;;;;;x
garamantian;Garamantian;;;;;;;;;;;x
d_austorani;Austorani;;;;;;;;;;x
d_austorani_adj;Austoranian;;;;;;;;;;;x
k_garamantes;Garamantes;;;;;;;;;;;x
k_garamantes_adj;Garamantian;;;;;;;;;;;x
c_aqey;Aqey;;;;;;;;;;;x
c_aqey_adj;Aqeyan;;;;;;;;;;;x
b_aqey;Aqey;;;;;;;;;;;x
b_yuayua;Yuayua;;;;;;;;;;;x
d_leptis_magna;Leptis Magna;;;;;;;;;;;x
d_leptis_magna_adj;Leptis Magnan;;;;;;;;;;;x
quarantine_placed;A Quarantine is Placed on your Realm...;;;;;;;;;;;x
establish_quarantine;Establish Quarantine;;;;;;;;;;;x
establish_quarantine_desc;Establish a Quarantine on your realm, slowing the spread of disease.;;;;;;;;;;;x
end_quarantine;End Quarantine;;;;;;;;;;;x
end_quarantine_desc;End the Quarantine you have placed on your realm.;;;;;;;;;;;x
end_quarantine;The Quarantine is lifted...;;;;;;;;;;;x
end_republic_quarantine;End Quaranta;;;;;;;;;;;x
establish_republic_quarantine;Establish Quaranta;;;;;;;;;;;x
establish_republic_quarantine_desc;Establish a Quaranta on all trade posts in you nation, preventing the spread of disease through merchant ships.;;;;;;;;;;;x
end_republic_quarantine_desc;End the Quaranta;;;;;;;;;;;x
quarantiner;Quarantiner;;;;;;;;;;;x
quarantiner_desc;This character is currently in charge of a realm wide Quarantine.;;;;;;;;;;;x
quarantined_province;Quarantined Province;;;;;;;;;;;x
quarantined_province_desc;The people in this province are experiencing a Quarantine, banning foreigners, placing curfews, and isolating those with disease symptoms.;;;;;;;;;;;x
boat_checker;Boat Checker;;;;;;;;;;;x
quaranta;Quaranta;;;;;;;;;;;x
quaranta_desc;All ships entering the trade post in this province must now wait for 40 days before then having the ship checked to enter this port.;;;;;;;;;;;x
republic_quarantine_placed;Establish a Quarana;;;;;;;;;;;x
end_republic_quarantine;Lift the Quarana.;;;;;;;;;;;x
ask_for_hre;Ask Pope for Coronation;;;;;;;;;;;x
ask_for_hre_desc;Ask if the Pope may recognize you as the legitimate successor to the Western Roman Empire.;;;;;;;;;;;x
hre_ask;Ask the Pope;;;;;;;;;;;x
grant_crown;Grant Crown;;;;;;;;;;;x
deny_crown;Deny Crown;;;;;;;;;;;x
ask_for_wre;Ask for Western Roman Empire;;;;;;;;;;;x
ask_for_wre_desc;Ask the Eastern Emperor to grant you the crown of the Western Roman Empire.;;;;;;;;;;;x
create_binitarian_patriarchy;Create Binitarian Patriarchy;;;;;;;;;;;x
create_binitarian_patriarchy_desc;Establish a Binitarian Patriarchy in Jerusalem.;;;;;;;;;;;x
create_ebionites_patriarchy;Establish Ebionites Church;;;;;;;;;;;x
create_ebionites_patriarchy_desc;Establish a church system for the Ebionites;;;;;;;;;;;x
expel_fist_hubal;Expel Fist Hubal;;;;;;;;;;;x
expel_fist_hubal_desc;I can drive the Fist of Hubal from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;;;;;;x
donate_money_to_fist_hubal;Donate 300¤ to the Fist of Hubal;;;;;;;;;;;;x
donate_money_to_sky_lords_desc;I can donate money to the Fist of Hubal in exchange for [Player.Religion.GetPietyName] and lifelong respect from the Semitic Priesthood.;;;;;;;;;;;;;x
expelled_d_fist_hubal;Expelled the Fist of Hubal;;;;;;;;;;;;;x
d_fist_hubal;Fist of Hubal;;;;;;;;;;;x
d_fist_hubal_adj;Fist of Hubal;;;;;;;;;;;x
burgundian;Burgundian;;;;;;;;;;;x
d_vindelicia_secunda;Vindelica Secunda;;;;;;;;;;;x
d_vindelicia_secunda_adj;Vindelica Secundan;;;;;;;;;;x
chatti;Chatti;;;;;;;;;;;x
bucinobantian;Bucinobantian;;;;;;;;;;;x
cheruscii;Cheruscii;;;;;;;;;;;x
macromanni;Macromanni;;;;;;;;;;;x
bari;Bari;;;;;;;;;;;x
d_macromanni;Macromanni;;;;;;;;;;;x
d_macromanni_adj;Macromannian;;;;;;;;;;;x
d_chatti;Chatti;;;;;;;;;;;x
d_warini;Warini;;;;;;;;;;;x
vasconian;Vasconian;;;;;;;;;;;x
punic;Punic;;;;;;;;;;;x
utigur;Utigur;;;;;;;;;;;x
kutrigur;Kutrigur;;;;;;;;;;;x
somali;Somali;;;;;;;;;;;x
lusitanian;Lusitanian;;;;;;;;;;;x
mossi;Mossi;;;;;;;;;;;x
udmurt;Udmurt;;;;;;;;;;;x
celtiberian;Celticberian;;;;;;;;;;;x
interregnum_begins;The Inter Regnum Begins;;;;;;;;;;;x
held_fast;The Kingdom Persists!;;;;;;;;;;;x
sogdian;Sogdian;;;;;;;;;;;x
e_dacia;Dacia;;;;;;;;;;;x
e_dacia_adj;Dacian;;;;;;;;;;;x
holy_tree;Holy Tree;;;;;;;;;;;x
holy_tree_desc;A Holy Tree has been found in this province, making it a center of theological discussion.;;;;;;;;;;;x
pious_ruler;Pious Ruler;;;;;;;;;;;x
pious_ruler_desc;This character is known as a particularly pious ruler, being always attentful towards the needs of the faith.;;;;;;;;;;;x
holy_tree;Prosperous Holy Tree;;;;;;;;;;;x
destroyed_holy_tree;Destroyed Holy Tree;;;;;;;;;;;x
germanic_vassal_sacrifice_decision;Sacrifice [Root.GetTitledFirstName];;;;;;;;;;;;;x
germanic_vassal_sacrifice_decision_desc;As he is your prisoner, you may give the order to sacrifice [Root.GetTitledFirstName] to the ancient gods.;;;;;;;;;;;;;x
held_alam_sacrifice;Held Alamannian Sacrifice;;;;;;;;;;;x
held_alam_sacrifice_desc;This character has held a mass animal sacrifice according to the ancient traditions of the Alamannians.;;;;;;;;;;;x
alamannian_sacrifice;Alamannian Sacrifice;;;;;;;;;;;x
alamannian_sacrifice_desc;Perform an mass animal sacrifice according to the traditions of the Alamannian people.;;;;;;;;;;;x
d_lutogostians;Lutogostians;;;;;;;;;;;x
d_berimirians;Berimirians;;;;;;;;;;;x
count_avar;Chief;;;;;;;;;;;x
county_of_avar;Chiefdom;;;;;;;;;;;x
duke_avar;High Chief;;;;;;;;;;;x
duchy_of_avar;High Chiefdom of;;;;;;;;;;;x
d_osismii;Osismii;;;;;;;;;;;x
d_osismii_adj;Osismian;;;;;;;;;;;x
d_namnetes;Namnetes;;;;;;;;;;;x
d_namnetes_adj;Namnetite;;;;;;;;;;;x
d_redones;Redones;;;;;;;;;;;x
d_redones_adj;Redones;;;;;;;;;;;x
indo_scythian;Indo-Scythian;;;;;;;;;;;x
duke_indo_scythian;Satrap;;;;;;;;;;;x
duchy_of_indo_scythian;Satrapy of;;;;;;;;;;;x
king_indo_scythian;Grand Satrap;;;;;;;;;;;x
kingdom_of_indo_scythian;Grand Satrapy;;;;;;;;;;;x
count_indo_scythian;Chief;;;;;;;;;;;x
county_of_indo_scythian;Chiefdom of;;;;;;;;;;;x
indo_parthian;Indo-Parthian;;;;;;;;;;;x
maharashtri_prakrit;Maharashtri Prakrit;;;;;;;;;;;x
d_senapati;Senapati;;;;;;;;;;;x
d_senapati_adj;Senapatian;;;;;;;;;;;x
k_saurashtra;Saurashtra;;;;;;;;;;;x
k_saurashtra_adj;Saurashtran;;;;;;;;;;;x
k_kamarupa;Kamarupa;;;;;;;;;;;x
k_kamarupa_adj;Kamarupan;;;;;;;;;;;x
old_kamrupan;Old Kamrupan;;;;;;;;;;;x
southeast_asian_group;Southeast Asian;;;;;;;;;;;x
manipuri;Manipuri;;;;;;;;;;;x
king_manipuri;Meidingu;;;;;;;;;;;x
title_prince_manipuri;Wangol Ningthou;;;;;;;;;;;x
title_prince_female_manipuri;Shija;;;;;;;;;;;x
king_female_manipuri;Meetei Leima;;;;;;;;;;;x
duke_manipuri;Ningthemcha;;;;;;;;;;;x
count_manipuri;Ibungo;;;;;;;;;;;x
k_manipura;Manipura;;;;;;;;;;;x
k_manipura_adj;Manipuran;;;;;;;;;;;x
arakanese;Arakanese;;;;;;;;;;;x
d_arakan;Arakan;;;;;;;;;;;x
d_arakan_adj;Arakanese;;;;;;;;;;;x
SENAPATI;Senapati;;;;;;;;;;;x
e_tamil;Tamilakam;;;;;;;;;;;x
e_tamil_adj;Tamilakaman;;;;;;;;;;;x
king_kalash;Déntamoc;;;;;;;;;;;x
duke_kalash;Dáda;;;;;;;;;;;x
city_barony_of_kalash;Gromof;;;;;;;;;;;x
count_kalash;Moc;;;;;;;;;;;x
kalash;Kalash;;;;;;;;;;;x
k_macromannia;Macromannia;;;;;;;;;;;x
k_macromannia_adj;Macromanni;;;;;;;;;;;x
central_semitic;Central Semitic;;;;;;;;;;;x
lycaonian;Lycaonian;;;;;;;;;;;x
k_chuban;Chuban;;;;;;;;;;;x
k_chuban_adj;Chuyue;;;;;;;;;;;x
south_semitic;South Semitic;;;;;;;;;;;x
fall_of_rome;Fall of Rome;;;;;;;;;;;x
chuyue;Chuyue;;;;;;;;;;;x
helleno_thracian;Helleno-Thracian;;;;;;;;;;;x
k_padishkhwargar;Padishkhwargar;;;;;;;;;;;x
k_padishkhwargar;Padish;;;;;;;;;;;x
d_adiabene;Adiabene;;;;;;;;;;;x
d_adiabene_adj;Adiabenian;;;;;;;;;;;x
d_atropatene;Atropatene;;;;;;;;;;;x
d_atropatene;Atropatenian;;;;;;;;;;;x
d_media_minor;Media Minor;;;;;;;;;;;x
d_verkana;Verkâna;;;;;;;;;;;x
d_verkana_adj;Verkânan;;;;;;;;;;;x
d_khuzestan;Khuzestan;;;;;;;;;;;x
d_khuzestan_adj;Khuzestani;;;;;;;;;;;x
d_parthava;Parthava;;;;;;;;;;;x
d_aria;Aria;;;;;;;;;;;x
d_aria_adj;Arian;;;;;;;;;;;x
d_carmania;Carmania;;;;;;;;;;;x
d_carmania_adj;Carmanian;;;;;;;;;;;x
k_bactria;Bactria;;;;;;;;;;;x
k_bactria_adj;Bactrian;;;;;;;;;;;x
d_abarshahr;Abarshahr;;;;;;;;;;;x
d_dihistan;Dihistan;;;;;;;;;;;x
d_dihistan_adj;Dihistani;;;;;;;;;;;x
d_sogdia;Sogdia;;;;;;;;;;;x
d_sogdia_adj;Sogdian;;;;;;;;;;;x
k_kushanshahr;Kushanshahr;;;;;;;;;;;x
d_turan;Turan;;;;;;;;;;;x
d_turan_adj;;Turani;;;;;;;;;;x
d_paratan;Paratan;;;;;;;;;;;x
k_asoristan;Asoristan;;;;;;;;;;;x
d_asoristan;Asoristan;;;;;;;;;;;x
k_asoristan_adj;Asoristani;;;;;;;;;;;x
d_asoristan_adj;Asoristani;;;;;;;;;;;x
d_beth_garmai;Beth Garmai;;;;;;;;;;;x
dahi_scythian;Dahi;;;;;;;;;;;x
amardian;Amardian;;;;;;;;;;;x
parthian;Parthian;;;;;;;;;;;x
xionite;Xionite;;;;;;;;;;;x
kushanshas;Kushanshahs;;;;;;;;;;;x
helleno_aramean;Helleno-Aramaic;;;;;;;;;;;x
d_arbayistan;Arbayistan;;;;;;;;;;;x
d_arbayistan_adj;Arbayistani;;;;;;;;;;;x
k_characene;Characene;;;;;;;;;;;x
k_characene_adj;Characenian;;;;;;;;;;;x
d_taghlebi;Taghlebi;;;;;;;;;;;x
d_al_qays;Al Qays;;;;;;;;;;;x
k_dahae_confederacy;Dahae Confederacy;;;;;;;;;;;x
k_dahae_confederacy_adj;Dahae;;;;;;;;;;;x
k_mazandaran;Mazandaran;;;;;;;;;;;x
k_mazandaran_adj;Mazandarian;;;;;;;;;;;x
k_kidarite;Kidarites;;;;;;;;;;;x
k_kidarite_adj;Kidarite;;;;;;;;;;;x
khalan;Khalan;;;;;;;;;;;x
abaza;Abaza;;;;;;;;;;;x
corduenian;Corduenian;;;;;;;;;;;x
albanian;Albanian;;;;;;;;;;;x
king_helleno_aramean;Meleke;;;;;;;;;;;x
kingdom_of_helleno_aramean;Melekwat of;;;;;;;;;;;x
duke_helleno_aramean;Mery;;;;;;;;;;;x
duchy_of_helleno_aramean;Yatba of;;;;;;;;;;;x
count_helleno_aramean;Eygmowna;;;;;;;;;;;x
county_of_helleno_aramean;Midinta of;;;;;;;;;;;x
city_county_of_helleno_aramean;Bzyyl of;;;;;;;;;;;x
city_barony_of_helleno_aramean;Kapra of;;;;;;;;;;;x
city_baron_helleno_aramean;Hazin;;;;;;;;;;;x
barony_of_helleno_aramean;Gawsaqa of;;;;;;;;;;;x
baron_helleno_aramean;Ownys;;;;;;;;;;;x
job_chancellor_helleno_aramean;Himyr;;;;;;;;;;;x
job_treasurer_helleno_aramean;Owqinowm;;;;;;;;;;;x
job_marshall_helleno_aramean;Estratega;;;;;;;;;;;x
job_spymaster_helleno_aramean;Lyl;;;;;;;;;;;x
temple_barony_of_helleno_aramean;Gowr of;;;;;;;;;;;x
temple_baron_helleno_aramean;Dowrpir;;;;;;;;;;x
job_spiritual_helleno_aramean;Mnahhesa;;;;;;;;;;;x
city_duchy_of_helleno_aramean;Lowplegmownyqy of;;;;;;;;;;;x
title_prince_helleno_aramean;Arkonta;;;;;;;;;;;x
city_duke_helleno_aramean;Arkonta;;;;;;;;;;;x
city_count_helleno_aramean;Mishyr;;;;;;;;;;;x
city_king_helleno_aramean;Owprik;;;;;;;;;;;x
city_kingdom_of_helleno_aramean;Demowsyon of;;;;;;;;;;;x
auiones;Auiones;;;;;;;;;;;x
d_awioniz;Awioniz;;;;;;;;;;;x
d_awioniz_adj;Awioniz;;;;;;;;;;;x
valentinianism_succ_desc_1;has been anoited with the oil and water.;;;;;;;;;;;x
valentinianism_succ_desc_2;has attained Gnosis.;;;;;;;;;;;x
valentinianism_succ_desc_3;is in the Pleroma.;;;;;;;;;;;x
valentinianism_succ_desc_4;has escaped Matter.;;;;;;;;;;;x
valentinianism_succ_desc_5;has married the angel.;;;;;;;;;;;x
embrace_apellian;Embrace Apellianism;;;;;;;;;;;x
embrace_apellian_desc;The Apellian school of Marcionism is centered on Gnostic and Eastern traditions.;;;;;;;;;;;x
embrace_potitian;Embrace Potitianism;;;;;;;;;;;x
embrace_potitian_desc;The Potitian school of Marcionism is the mainstream school, and follows the teachings of Marcion.;;;;;;;;;;;x
embrace_synerian;Embrace Synerianism;;;;;;;;;;;x
embrace_synerian_desc;The Synerian school sells out many of the Gnostic and heretical elements of the faith in order to gain approval from other Christians.;;;;;;;;;;x
apellian_desc;Apellian;The Apellian school of Marcionian theology. As revealed to Apellius through a demon speaking through the woman Philumene, the Apellian school is deeply settled in Gnostic rites.;;;;;;;;;;x
apellian;Apellian;;;;;;;;;;;x
potitian;Potitian;;;;;;;;;;;x
potitian_desc;Potitianism is the mainstream school of Marcionism, and the form advocated by Marcion himself.;;;;;;;;;;;x
synerian;Synerian;;;;;;;;;;;x
synerian_desc;The Synerian school removes most of the questionable content from the Marcionian creed, reorganizing themselves in a more Nicene approved manner.;;;;;;;;;;;x
create_apollinarian_patriarchy;Organize the Patriarchs;;;;;;;;;;;x
create_apollinarian_patriarchy_desc;Reorganize the Apollinarian patriarchs.;;;;;;;;;;;x
create_adoptionian_patriarchy;Instate the High Patriarch;;;;;;;;;;;x
create_adoptionian_patriarchy_desc;Establish the institution of a High Patriarch.;;;;;;;;;;;x
GOSPEL_OF_CLEMENT;The Gospel of Clement;;;;;;;;;;;x
d_patripassian;Patripassian Patriarchy;;;;;;;;;;;x
d_patripassian_desc;Patripassian;;;;;;;;;;;x
create_patripassian_patriarchy;Create Patripassian Patriarchy;;;;;;;;;;;x
create_patripassian_patriarchy_desc;Establish the Patripassian Patriarchy.;;;;;;;;;;;x
BISHOPRIC_OF;Bisopric of;;;;;;;;;;;x
duke_chuyue;High Chief;;;;;;;;;;;x
celtic_vassal_sacrifice_decision;Sacrifice [Root.GetTitledFirstName];;;;;;;;;;;;;x
celtic_vassal_sacrifice_decision_desc;As he is your prisoner, you may give the order to sacrifice [Root.GetTitledFirstName] to the ancient gods.;;;;;;;;;;;;;x
cushitic;Cushitic;;;;;;;;;;;x
beja;Beja;;;;;;;;;;;x
sidamic;Sidamic;;;;;;;;;;;x
old_nubian;Old Nubian;;;;;;;;;;;x
gutnish;Gutnish;;;;;;;;;;;x
d_gutes;Gutes;;;;;;;;;;;x
d_gutes_adj;Gutnish;;;;;;;;;;;x
c_wadden_islands;Wadden Islands;;;;;;;;;;;x
c_wadden_islans_adj;Wadden;;;;;;;;;;;x
b_fano;Fanø;;;;;;;;;;;x
b_sonderho;Sønderho;;;;;;;;;;;x
b_mando;Mandø;;;;;;;;;;;x
b_koresand;Koresand;;;;;;;;;;;x
b_romo;Rømø;;;;;;;;;;;x
b_langli;Langli;;;;;;;;;;;x
b_jordsand;Jordsand;;;;;;;;;;;x
b_hallig;Hallig;;;;;;;;;;;x
c_lalland;Lalland;;;;;;;;;;;x
c_lalland_adj;Lallander;;;;;;;;;;;x
b_nakskov;Nakskov;;;;;;;;;;;x
b_maribo;Maribo;;;;;;;;;;;x
b_falster;Falster;;;;;;;;;;;x
b_sonderso_islands;Søndersø Islands;;;;;;;;;;;x
b_sakskobing;Sakskøbing;;;;;;;;;;;x
b_rodby;Rødby;;;;;;;;;;;x
b_nysted;Nysted;;;;;;;;;;;x
b_holeby;Holeby;;;;;;;;;;;x
c_kattegat_islands;Kattegat Islands;;;;;;;;;;;x
c_kattegat_islands_adj;Kattegat;;;;;;;;;;;x
c_hlesey;Hlésey;;;;;;;;;;;x
b_byrum;Byrum;;;;;;;;;;;x
b_anholt;Anholt;;;;;;;;;;;x
b_elfsborg;Elfsborg;;;;;;;;;;;x
c_wight;Wight;;;;;;;;;;;x
b_wight;Wight;;;;;;;;;;;x
b_brading;Brading;;;;;;;;;;;x
b_newport;Newport;;;;;;;;;;;x
c_wight_adj;Wight;;;;;;;;;;;x
denounce_three_chapters;Denounce the Three Chapters;;;;;;;;;;;x
denounce_three_chapters_desc;Denounce the religious writings known as the Three Chapters to potentially heal the schism between Monophysites and Chalcedonians.;;;;;;;;;;;x
rejoin_church_aquileian;Rejoin the Church;;;;;;;;;;;x
rejoin_church_aquileian_desc;Rejoin the Church!;;;;;;;;;;;x
take_over_aquileian_church;Take over the Aquileian Church;;;;;;;;;;;x
take_over_aquileian_church_desc;By accepting conversion and backing the Aquileian church, you could potentially become more powerful.;;;;;;;;;;;x
anatolian_group;Anatolian Group;;;;;;;;;;;x
swedes;Swedes;;;;;;;;;;;x
d_middle_anglia;Middle Anglia;;;;;;;;;;;x
d_middle_anglia_adj;Middle Anglian;;;;;;;;;;;x
d_elmet;Elmet;;;;;;;;;;;x
d_elmet_adj;Elmeti;;;;;;;;;;;x
k_mercia;Mercia;;;;;;;;;;;x
k_mercia_adj;Mercian;;;;;;;;;;;x
d_sussex;Sussex;;;;;;;;;;;x
d_sussex_adj;South Saxon;;;;;;;;;;;x
d_wessex;Wessex;;;;;;;;;;;x
d_wessex_adj;West Saxon;;;;;;;;;;;x
d_gifla_hicca;Gifla Hicca;;;;;;;;;;;x
d_gifla_hicca_adj;Gifla Hiccan;;;;;;;;;;;x
d_herefinna;Herefinna;;;;;;;;;;;x
d_herefinna_adj;Herefinnan;;;;;;;;;;;x
d_norgyrwa;Norgyrwa;;;;;;;;;;;x
d_norgyrwa_adj;Norgyrwan;;;;;;;;;;;x
d_suthgyrwa;Suthgyrwa;;;;;;;;;;;x
d_suthgyrwa_adj;Suthgyrwan;;;;;;;;;;;x
d_noxgaga;Noxgaga;;;;;;;;;;;x
d_noxgaga_adj;Noxgagan;;;;;;;;;;;x
d_esseaxena;Esseaxena;;;;;;;;;;;x
d_esseaxena_adj;East Saxon;;;;;;;;;;;x
d_lindsey;Lindsey;;;;;;;;;;;x
d_lindsey_adj;Lindsian;;;;;;;;;;;x
k_ce;Ce;;;;;;;;;;;x
k_dal_riata;Dál_Riata;;;;;;;;;;x
k_cait;Cait;;;;;;;;;;;x
k_fortriu;Fortriu;;;;;;;;;;;x
k_fotla;Fotla;;;;;;;;;;;x
k_orkney;Orkney;;;;;;;;;;;x
k_auvergne;Auvergne;;;;;;;;;;;x
k_napoli;Napoli;;;;;;;;;;;x
k_azov;Azov;;;;;;;;;;;x
k_toledo;Toledo;;;;;;;;;;;x
PATRIARCHATE_TITLE;Patriarchate of $TITLE$;Patriarcat de $TITLE$;Der Patriarchat von $TITLE$;;Patriarcado de $TITLE$;;;;;;;;;x;;
AUTOCEPHALOUS_PATRIARCHS;Autocephalous Patriarchs;Patriarches autocéphales;Autokephale Patriarche;;Patriarcas autocéfalos;;;;;;;;;x;;
AUTOCEPHALOUS_REL_HEAD_TITLE;Patriarch;Patriarche;Patriarch;;Patriarca;;;;;;;;;x;;
PATRIARCHATE_TITLE_germanic_pagan;High Priesthood of $TITLE$;;;;;;;;;;;x
AUTOCEPHALOUS_PATRIARCHS_germanic_pagan;Independent Priesthoods;;;;;;;;;;;x
AUTOCEPHALOUS_REL_HEAD_TITLE_germanic_pagan;High Priest;;;;;;;;;;;x
berjuldi;Berjuldi;;;;;;;;;;;x
d_veleti;Veleti;;;;;;;;;;;x
d_polanes;Polanes;;;;;;;;;;x
d_pommeranians;Pommeranians;;;;;;;;;;;x
d_gothorum;Gothorum;;;;;;;;;;;x
d_gothorum_adj;Gothian;;;;;;;;;;;x
k_ravenna;Ravenna;;;;;;;;;;;x
EXARCH;Exarch;;;;;;;;;;;x
EXARCHATE_OF;Exarchate of;;;;;;;;;;;x
thraco_roman;Thraco-Roman;;;;;;;;;;;x
illyro_roman;Illyro-Roman;;;;;;;;;;;x
pannonian;Pannonian;;;;;;;;;;;x
b_menenius;Menenius;;;;;;;;;;;x
b_terentius;Terentius;;;;;;;;;;;x
b_gavius;Gavius;;;;;;;;;;;x
b_sextus;Sextus;;;;;;;;;;;x
b_ulpius;Ulpius;;;;;;;;;;;x
k_lombardia;Lombardia;;;;;;;;;;;x
k_lombardia_adj;Lombard;;;;;;;;;;;x
d_friuli;Friuli;;;;;;;;;;;x
d_friuli_adj;Friulian;;;;;;;;;;;x
d_treviso;Treviso;;;;;;;;;;;x
d_treviso_adj;Trevisan;;;;;;;;;;;x
d_tridentum;Tridentum;;;;;;;;;;;x
d_tridentum_adj;Tridentian;;;;;;;;;;;x
d_verona;Verona;;;;;;;;;;;x
d_verona_adj;Veronan;;;;;;;;;;;x
d_parma;Parma;;;;;;;;;;;x
d_parma_adj;Parman;;;;;;;;;;;x
d_brescia;Brescia;;;;;;;;;;;x
d_brescia_adj;Brescian;;;;;;;;;;;x
d_bergamo;Bergamo;;;;;;;;;;;x
d_bergamo_adj;Bergamoan;;;;;;;;;;;x
d_san_giulio;San Giulio;;;;;;;;;;;x
d_san_giulio_adj;San-Giulian;;;;;;;;;;;x
d_florentia;Florentia;;;;;;;;;;;x
d_turin;Turin;;;;;;;;;;;x
d_pavia;Pavia;;;;;;;;;;;x
d_florentia_adj;Florentian;;;;;;;;;;;x
d_turin_adj;Turin;;;;;;;;;;;x
d_pavia_adj;Pavian;;;;;;;;;;;x
d_milan;Milan;;;;;;;;;;;x
d_milan_adj;Milanesse;;;;;;;;;;;x
d_monferrato;Monferrato;;;;;;;;;;;x
d_monferrato_adj;Monterratan;;;;;;;;;;;x
d_mantua;Mantua;;;;;;;;;;;x
d_mantua_adj;Mantuan;;;;;;;;;;;x
byzantine_invasion_desc;§Y$CLAIMANT$§! can fund a major invasion of the land of §Y$TITLE$§!. If successful, the titles to all currently occupied holdings will be seized.;;;;;;;;;;;x
byzantine_invasion;Campaign for §Y$TITLE$§;;;;;;;;;;;x
CB_NAME_BYZANTINE_INVASION;Campaign for [Title.GetBaseName];;;;;;;;;;;x
WAR_NAME_BYZANTINE_INVASION;The $ORDER$$SECOND_ADJ$ War;;;;;;;;;;;x
king_dalmatian;Raig;;;;;;;;;;;x
kingdom_of_dalmatian;Raigdo of;;;;;;;;;;;x
