#Won Siege Events ;;;;;;;;;;;;;;x
EVTOPTA1000109383;We Turkish created the delicious baklava, of course!;Nous les Turcs, nous avons créé la délicieuse baklava, bien sûr !;;;;;;;;;;x
EVTOPTB1000109383;No, the ingenious Greeks must’ve developed this delicacy.;Non, les Grecs ingénieux ont dû développer cette délicatesse.;;;;;;;;;;x
EVTTOOLTIP1000109384;The Turkish merchant laughs at the Greek merchant.;Le marchand turc se moque du marchand grec.;;;;;;;;;;x
EVTTOOLTIP1000109385;The Greek merchant smiles smugly at the Turkish merchant.;Le marchand grec sourit prétentieusement au marchand turc.;;;;;;;;;;x
EVTDESC1000109384;A little later, the Turkish merchant catches up to you, and offers you a few of his baklava for free. “We should be proud of our accomplishments indeed, my lord. You’ve made me quite happy today. Please, have some of my baklava for free.”;Un peu plus tard, le marchand turc vous rattrape et vous offre gratuitement un peu de sa baklava. "Nous devrions être fiers de nos accomplissements, mon seigneur. Vous m'avez rendu très heureux aujourd'hui. S'il vous plaît, prenez un peu de ma baklava gratuitement.";;;;;;;;;;x
EVTOPTA1000109384;Thanks!;Merci !;;;;;;;;;;x
EVTDESC1000109385;The Turkish merchant stomps off, clearly angry. The Greek merchant, meanwhile, bows out of respect. “Your humility is commendable, and sets a good example to your fellow Turks. Here, have a few of my baklava for free. Please, I insist!”;Le marchand turc s'enfuit, visiblement en colère. Le marchand grec, quant à lui, s'incline par respect. Votre humilité est louable et donne l'exemple à vos compatriotes turcs. Tenez, prenez un peu de ma baklava gratuitement. S'il vous plaît, j'insiste !";;;;;;;;;;x
EVTOPTA1000109385;Well, thank you.;Oh, merci.;;;;;;;;;;x
EVTDESC1000109386;I keep wetting my bed, even though I’m old now! One of my servants, a kindly old lady, told me suggested I should walk under a blackberry bush. “This was what the elders told me when I was your age, child.”;Je continue à mouiller mon lit, même si je suis vieux maintenant ! Un de mes serviteurs, une gentille vieille dame, m'a dit que je devrais marcher sous un buisson de mûre. "C'est ce que les anciens m'ont dit quand j'avais ton âge, mon enfant.";;;;;;;;;;x
EVTOPTA1000109386;Perhaps I should try it.;Je devrais peut-être essayer.;;;;;;;;;;x
EVTOPTB1000109386;I don’t need silly superstitions.;Je n'ai pas besoin de superstitions idiotes.;;;;;;;;;;x
EVTOPTC1000109386;Nothing will work.;Rien ne marchera.;;;;;;;;;;x
EVTDESC1000109387;While admiring the trees outside your residence, one of your courtier, known for zealotry and deep faith, remarks, “Admire any of those trees except the oak trees. They say the oak trees are the only trees who do not worship God because their leaves do not swing as much as those of other trees.”;Tout en admirant les arbres à l'extérieur de votre résidence, l'un de vos courtisans, connu pour son zèle et sa foi profonde, remarque : "Admirez n'importe lequel de ces arbres sauf les chênes. Ils disent que les chênes sont les seuls arbres qui n'adorent pas Dieu parce que leurs feuilles ne se balancent pas autant que celles des autres arbres.";;;;;;;;;;x
EVTOPTA1000109387;Good point. I’ll ignore those heretical oaks.;Bonne remarque. Je vais ignorer ces chênes hérétiques.;;;;;;;;;;x
EVTOPTB1000109387;Someone cut the oaks down and uproot them!;Quelqu'un, abattez les chênes et les a déracinés !;;;;;;;;;;x
EVTOPTC1000109387;What silly superstition.;Quelle stupide superstition.;;;;;;;;;;x
EVTOPTD1000109387;I respect [Root.Religion.GetHighGodName]'s creations, even if they don’t respect [Root.Religion.GetHighGodName].;Je respecte les créations de [Root.Religion.GetHighGodName], même si elles ne respectent pas [Root.Religion.GetHighGodName].;;;;;;;;;;x
EVTDESC1000109388;With a flick of the wrist, you swiftly move your hands, imprinting your calligraphic signature, or Tughra, on the paper. A passing courtier remarks at the beauty of your tughra. “The form is exquisite... look at those loops, so beautiful! And the artistry of the strokes!” ;D'un simple mouvement du poignet, vous bougez rapidement les mains et imprimez votre signature calligraphique, ou Tughra, sur le papier. Un courtisan passager s'adresse à la beauté de votre tughra. "La forme est exquise... regardez ces boucles, si belles ! Et l'art des coups !";;;;;;;;;;x
EVTOPTA1000109388;I am amazing, right?;Je suis incroyable, non ?;;;;;;;;;;x
EVTOPTB1000109388;I still have much too learn.;J'ai encore beaucoup trop à apprendre.;;;;;;;;;;x
EVTDESC1000109389;After a long and stressful day, you’ve decided to relax in your personal hamam, or Turkish bath. As soon as you enter, a tellak - the young, male, and non-Muslim masseurs who work in the hamams - helps you wash and scrub your body.;Après une longue journée stressante, vous avez décidé de vous détendre dans votre hamam personnel, ou bain turc. Dès votre entrée, un tellak - les masseurs jeunes, mâles et non musulmans qui travaillent dans les hammams - vous aide à laver et frotter votre corps.;;;;;;;;;;x
EVTOPTA1000109389;This is what I needed...;C'est ce dont j'avais besoin ...;;;;;;;;;;x
#Dream Events ;;;;;;;;;;;;;;x
EVTDESC1000109390;Night falls, and you are quickly asleep as you rest in your bed. In your dreams, you see a great light, an impenetrable, heavenly light. You know not what it is, or even what it represents, but something about it brings you peace and happiness...;La nuit tombe, et vous vous endormez rapidement en dormant dans votre lit. Dans vos rêves, vous voyez une grande lumière, une lumière impénétrable et céleste. Vous ne savez pas ce que c'est, ni même ce qu'il représente, mais quelque chose vous apporte la paix et le bonheur ...;;;;;;;;;;x
EVTOPTA1000109390;Is [Root.Religion.GetHighGodName] communicating with me...?;Est-ce que [Root.Religion.GetHighGodName] communique avec moi ...?;;;;;;;;;;x
EVTDESC1000109391;The cries of fighting men, the splatter of red blood, the clashing of weapons everywhere... You scream and shout in your dream, unaware of your surroundings, of who is your friend and who is your enemy, swinging your sword without regard, lost in your battlerage and the hellish terror that is battle.;Les cris des hommes qui se battent, les éclaboussures de sang rouge, les affrontements d'armes partout... Vous hurlez et criez dans votre rêve, inconscient de votre entourage, de qui est votre ami et qui est votre ennemi, balançant votre épée sans égard, perdu dans votre combat et la terreur infernale de cette bataille.;;;;;;;;;;x
EVTOPTA1000109391;DIE! DIE!;MEURT ! MEURT !;;;;;;;;;;x
EVTDESC1000109392;In your dream, you see a tall figure with a golden mask approach, coming closer, and closer, and closer... And then, you are suddenly awakened by your servant. “Wake Up. We're here. Are you ok? Wake up. Stand up. There you go. You were dreaming.“;Dans votre rêve, vous voyez une grande figure avec un masque d'or s'approcher, s'approche de vous de plus en plus près, et de plus en plus près ... Et puis, vous êtes soudainement réveillé par votre serviteur. "Réveillez-vous. Nous sommes là. Est-ce que ça va ? Réveillez-vous. Debout, debout. Nous sommes là. Vous rêviez.";;;;;;;;;;x
EVTOPTA1000109392;What was that...;Qu'est-ce que ...;;;;;;;;;;x
EVTDESC1000109393;You stand before your people, basking in glory, arms outstretched. “Rome is restored!” you proclaim, to the cheers of the crowds. And just as it quickly started, the dream ended, and you wake up. “That was a good dream,” you mutter to yourself. “If only it were true...”;Vous vous tenez devant votre peuple, vous vous prélassez de gloire, les bras tendus. "Rome est restaurée !", clamez-vous, aux acclamations de la foule. Et comme ça a vite commencé, le rêve s'est terminé, et vous vous réveillez. "C'était un bon rêve", vous marmonnez tout seul. "Si seulement c'était vrai ...";;;;;;;;;;x
EVTOPTA1000109393;Long live Rome...;Longue vie à Rome ...;;;;;;;;;;x
EVTDESC1000109394;Tonight your dreams whisk you away to the pleasure quarters of a foreign, exotic city. As you go into one of the pleasure houses, beautiful women of all manners and looks flock to you, wearing exotic, revealing clothes. They tug and pull at you, laughing, inviting you to the bedchambers. Is this heaven?;Ce soir, vos rêves vous emmènent dans les quartiers de plaisance d'une ville exotique et étrangère. En entrant dans l'une des maisons de plaisance, de belles femmes de toutes les manières et de tous les regards se pressent à vous, portant des vêtements exotiques et révélateurs. Elles vous tirent et vous tirent dessus en riant, vous invitant aux chambres à coucher. C'est le paradis ?;;;;;;;;;;x
EVTOPTA1000109394;Gah, begone, you hags! I shall not be tempted!;Allez-vous-en, sorcières ! Je ne serai pas tenté !;;;;;;;;;;x
EVTOPTB1000109394;Yes, my darlings, my pumpkins, come to Uncle -;Oui, mes chéris, mes citrouilles, venez voir tonton -;;;;;;;;;;x
EVTDESC1000109395;The brothel scene vanishes away, and you now see nothing but clear light. A mysterious woman approaches - the light obscures her face and body, but you feel a sense of ease around her. “Blessed are you who upholds such chastity. You honor [Root.Religion.GetRandomGodName] with your strength.”;La scène du bordel disparaît et vous ne voyez plus que de la lumière. Une femme mystérieuse s'approche - la lumière obscurcit son visage et son corps, mais vous ressentez un sentiment d'aisance autour d'elle. "Heureux es-tu, toi qui défends une telle chasteté. Vous honorez [Root.Religion.GetRandomGodName] avec votre force.";;;;;;;;;;x
EVTOPTA1000109395;I... what...?;Je ... Quoi ...?;;;;;;;;;;x
EVTDESC1000109396;The beautiful women suddenly turn into hideous monsters of all shapes and sizes - crooked fangs, blood-red eyes, dark green skin of ooze and rot, claws like knives. You try to scamper away, screaming, to no avail - they turn on you, their prey.;Les belles femmes se transforment soudainement en monstres hideux de toutes les formes et de toutes les tailles - crocs tordus, yeux rouges de sang, peau vert foncé d'exsudat et de pourriture, des griffes comme des couteaux. Vous essayez de fuir, en hurlant, sans succès - elles se retournent contre vous, leur proie.;;;;;;;;;;x
EVTOPTA1000109396;AARRRGGGGHHHH!!!!!;AARRRGGGGHHHH !!!!!;;;;;;;;;;x
EVTTOOLTIP1000109395;Reject these tempting seductresses;Rejeter ces séductrices tentantes;;;;;;;;;;x
EVTTOOLTIP1000109396;Have fun with these beauties;Amusez-vous avec ces beautés;;;;;;;;;;x
#Zoroastrian Events ;;;;;;;;;;;;;;x
EVTDESC1000109397;You read through the Gathas, the Zoroastrian holy text. So it says: “Brilliant things instead of weeping will be the reward for the person who comes to truth.” [Root.Religion.GetRandomGodName] be praised, what inspiring words!;Vous lisez à travers les Gathas, le texte sacré zoroastrien. Ainsi, il est dit : "Des choses brillantes au lieu de pleurer seront la récompense pour la personne qui vient à la vérité" Que [Root.Religion.GetRandomGodName] soit loué, quelles paroles inspirantes !;;;;;;;;;;x
EVTOPTA1000109397;I seek to only be truthful in my life.;Je cherche seulement à être vrai dans ma vie.;;;;;;;;;;x
EVTOPTB1000109397;I will continue being truthful in my life.;Je continuerai à être sincère dans ma vie.;;;;;;;;;;x
EVTDESC1000109398;The other day, one of my courtiers was gifted some Greek delicacies called baklava. I couldn’t help myself - I wanted to try just one, but before I knew it, I ate them all, and now my courtier is wondering where they went. The Prophet Zoroaster preaches truth, but is it really a good idea to confess my crime?;L'autre jour, un de mes courtisans m'a offert des spécialités grecques appelées baklava. Je n'ai pas pu m'en empêcher - je voulais en essayer un seul, mais avant de m'en rendre compte, je les ai tous mangés, et maintenant mon courtisan se demande où ils sont passé. Le prophète Zoroastre prêche la vérité, mais est-ce vraiment une bonne idée de confesser mon crime ?;;;;;;;;;;x
EVTOPTA1000109398;I will confess. Honesty is the best policy.;Je vais avouer. L'honnêteté est la meilleure politique.;;;;;;;;;;x
EVTOPTB1000109398;I’ll confess. Since I’m the [This.GetTitle], no one will get angry.;Je vais avouer. Puisque je suis le [This.GetTitle], personne ne se mettra en colère.;;;;;;;;;;x
EVTOPTC1000109398;I’m sure [Root.Religion.GetRandomGodName] won’t mind if I lie once.;Je suis sûr que [Root.Religion.GetRandomGodName] ne me dérangera pas si je mens une fois.;;;;;;;;;;x
EVTDESC1000109399;It was supposed to be a normal ritual. Standing by the fire with the priests, you were praying faithfully to [Root.Religion.GetRandomGodName] when you coughed. You saw filthy spit fly into the holy fire! No one noticed, thankfully, but you feel great unease - you, a true Zoroastrian, defiled the purest of things, fire!;C'était censé être un rituel normal. Debout près du feu avec les prêtres, vous priiez fidèlement [Root.Religion.GetRandomGodName] quand vous toussiez. Vous avez vu de la saleté s'envoler dans le feu sacré ! Personne n'a remarqué, heureusement, mais vous vous sentez très mal à l'aise - vous, un vrai Zoroastrien, souillé la plus pure des choses, le feu !;;;;;;;;;;x
EVTOPTA1000109399;I should warn everyone that the fire is contaminated with death.;Je dois avertir tout le monde que le feu est contaminé par la mort.;;;;;;;;;;x
EVTOPTB1000109399;No one will notice...;Personne ne remarquera ...;;;;;;;;;;x
EVTDESC1000109400;Trimming my nails was such a bother! I, as a good follower of Ahura Mazda and the truth, quickly ordered my servants to dispose my toenail residue as soon as possible - they are considered dead material, so their impurity might cause inconvenience.;Couper mes ongles m'a tellement gêné ! En tant que bon disciple d'Ahura Mazda et de la vérité, j'ai rapidement ordonné à mes serviteurs de se débarrasser le plus rapidement possible de mes restes d'ongles d'orteil - ils sont considérés comme de la matière morte, de sorte que leur impureté pourrait causer des inconvénients.;;;;;;;;;;x
EVTOPTA1000109400;Hurry, my servants! Get rid of it, and then purify yourselves!;Vite, mes serviteurs ! Débarrassez-vous-en, et purifiez-vous !;;;;;;;;;;x
#Battle Events ;;;;;;;;;;;;;;x
EVTDESC1000109401;Suddenly, in the midst of battle, an arrow flies out of nowhere and hits you. Though the wound is light, and the arrow easily removed, it is nevertheless painful. Some of your guards rush around and pull you to safety. One asks, “What happened? Where did the arrow hit?”;Soudainement, au milieu d'une bataille, une flèche sort de nulle part et vous frappe. Bien que la blessure soit légère et la flèche facilement enlevée, elle est néanmoins douloureuse. Certains de vos gardes se précipitent et vous tirent en lieu sûr. On demande : "Que s'est-il passé ? Où la flèche a-t-elle frappé ?";;;;;;;;;;x
EVTOPTA1000109401;I took an arrow... in the... knee... Ow!;J'ai pris une flèche ... dans le genou ... Aïe !;;;;;;;;;;x
EVTDESC1000109402;In the middle of the battle, an enemy arrow hits one of your cavalryman’s horses. The horse crashes down before dying, but thankfully the rider seems unharmed. You come over to see how he is. “Dammit!” he says, “I got that overpriced horse armor for nothing! Worthless horse armor!”;Au milieu de la bataille, une flèche ennemie frappe un cheval de votre cavalier. Le cheval s'écrase avant de mourir, mais heureusement le cavalier semble indemne. Vous venez voir comment il va. "Bon sang !" dit-il, "J'ai eu cette armure de cheval hors de prix pour rien !";;;;;;;;;;x
EVTOPTA1000109402;Better luck next time, friend.;Vous aurez plus de chance la prochaine fois, mon ami.;;;;;;;;;;x
EVTDESC1000109403;You hack at the enemy soldier, who falls down, dying. The man shouts “I yield, I yield!” As you take a step back in hesitation, he suddenly lunges at you. Thankfully, you react barely in time, and finish him off with one fell swoop.;Vous donnez un coup violent au soldat ennemi qui tombe mourant. L'homme crie : "Je me rends, je me rends !", et soudainement, quand vous reculez dans l'hésitation, il se jette sur vous. Heureusement, vous réagissez à peine à temps et le finissez d'un seul coup.;;;;;;;;;;x
EVTOPTA1000109403;If he surrendered, I would’ve spared him... what a fool.;S'il s'était rendu, je l'aurais épargné... quel idiot.;;;;;;;;;;x
EVTOPTB1000109403;Mercy is for the weak, anyways.;La miséricorde est pour les faibles, de toute façon.;;;;;;;;;;x
EVTDESC1000109404;“Arrows! Arrows everywhere!” your men shout, as they point to the sky. A whole volley of arrows fly at your troops - so many that they seem to be blotting out the sun it seems. “Brace yourselves!” you shout at them, as you raise your own shield, “Protect your heads, bodies, knees - any vulnerable spots!”;"Des flèches ! Des flèches partout ! crient vos hommes, pointant vers le ciel. Une volée entière de flèches s'envole sur vos troupes - tellement nombreuses qu'elles semblent effacer le soleil. "Accrochez-vous !" leur criez-vous, en levant votre bouclier, "Protégez votre tête, votre corps, vos genoux - tous les endroits vulnérables !";;;;;;;;;;x
EVTOPTA1000109404;Watch your heads and bodies... and knees!;Attention à la tête et au corps... et aux genoux !;;;;;;;;;;x
EVTDESC1000109405;An arrow hits you right in the knee in the midst of the battle. Thankfully, your armor was more than adequate in protecting you, and you bend down to remove the arrow. As you are just finishing, however, an enemy warrior lunges at you, and you have only a split second to make a decision before you...;Une flèche vous frappe droit dans le genou au milieu de la bataille. Heureusement, votre armure était plus qu'adéquate pour vous protéger, et vous vous penchez pour retirer la flèche. Mais comme vous êtes en train de terminer, un guerrier ennemi se jette sur vous, et vous n'avez qu'une fraction de seconde pour prendre une décision et donner le premier coup ...;;;;;;;;;;x
EVTOPTA1000109405;Raise your weapon at him.;Lève votre arme contre lui.;;;;;;;;;;x
EVTOPTB1000109405;Lurch and dodge to the side.;Écartez-vous sur le côté.;;;;;;;;;;x
EVTDESC1000109406;Curses! Your horse was wounded and killed, and you have fallen down. As you come to your senses, you hear some of your men shouting, “The [This.GetTitle] is down!” Some are even panicking, “Is our [This.GetTitle] dead?”;Malédiction ! Votre cheval a été blessé et tué, et vous êtes tombé. Quand vous reprenez vos esprits, vous entendez certains de vos hommes crier : "Le [This.GetTitle] est à terre !" Certains sont même en train de paniquer, "Est-ce que notre [This.GetTitle] est mort ?";;;;;;;;;;x
EVTOPTA1000109406;“I’m alive! I am here! I am alive!”;Je suis vivant ! Je suis là ! Je suis vivant !";;;;;;;;;;x
EVTDESC1000109407;In the morning before today’s battle, your men captured some enemy scouts. They ask you what to do with these unfortunate wretches?;Le matin avant la bataille d'aujourd'hui, vos hommes ont capturé des éclaireurs ennemis. Ils vous demandent quoi faire de ces malheureux ?;;;;;;;;;;x
EVTOPTA1000109407;Let them go... after the battle is finished, that is.;Laissez-les partir... après la fin de la bataille, je veux dire.;;;;;;;;;;x
EVTOPTB1000109407;Imprison them, insignificant as they might be.;Les emprisonner, aussi insignifiants soient-ils.;;;;;;;;;;x
EVTOPTC1000109407;Kill them.;Tuez-les.;;;;;;;;;;x
EVTDESC1000109408;It is the beginning of the battle, and your men face the enemy, ready for a fight. As you go around inspecting your troops, you happen to engage in conversation with one of your troops, a young, inexperienced squire. As this is his first battle, he is afraid, but also anxious to prove himself. You advise him:;C'est le début de la bataille, et vos hommes font face à l'ennemi, prêts pour un combat. Lorsque vous inspectez vos troupes, il se trouve que vous discutez avec l'un de vos soldats, un jeune écuyer inexpérimenté. Comme c'est sa première bataille, il a peur, mais aussi envie de se prouver. Vous le conseillez :;;;;;;;;;;x
EVTOPTA1000109408;Being afraid is normal - just don’t let it rule you. Trust in [Root.Religion.GetRandomGodName].;Il est normal d'avoir peur - ne laissez pas la peur vous dominer. Faites confiance à [Root.Religion.GetRandomGodName].;;;;;;;;;;x
EVTOPTB1000109408;Blood, blood everywhere. Brace yourself for that sight.;Du sang, du sang partout. Prépare-toi à voir ça.;;;;;;;;;;x
EVTOPTC1000109408;The enemy are men too. Fight mercifully and honorably against them.;Les ennemis sont aussi des hommes. Combattez avec miséricorde et honneur contre eux.;;;;;;;;;;x
EVTOPTD1000109408;Kill, or be killed. Remember that.;Tuer, ou être tué. Souviens-toi de ça.;;;;;;;;;;x
EVTDESC1000109409;“Curses!” You trip and fall down right in the midst of battle. A nearby enemy notices and takes advantage of the situation. He raises his spear, but just at the last moment, one of your soldiers jumps in between - he is impaled and killed, but gives you enough time to get to your feet and kill the enemy.;"Malédiction !" Vous trébuchez et vous tombez en pleine bataille. Un ennemi voisin remarque et profite de la situation. Il lève sa lance, mais juste au dernier moment, l'un de vos soldats saute entre vous deux - il est empalé et tué, mais vous donne assez de temps pour vous relever et tuer l'ennemi.;;;;;;;;;;x
EVTOPTA1000109409;What a brave man, to sacrifice himself for his [This.GetTitle]...;Quel brave homme, de se sacrifier pour son [This.GetTitle] ...;;;;;;;;;;x
EVTDESC1000109410;The enemy warrior thrusts at you, but you manage to dodge his attack. Now is the perfect time to strike, when the unfortunate man is vulnerable! “Haha, take that!” you shout, before finishing him off.;Le guerrier ennemi vous pousse, mais vous esquivez son attaque. C'est le moment idéal pour frapper, alors que le malheureux est vulnérable ! "Haha, prends ça !" criez-vous, avant de l'achever.;;;;;;;;;;x
EVTOPTA1000109410;That was a lucky one.;Quelle chance.;;;;;;;;;;x
#Wafrica Events ;;;;;;;;;;;;;;x
EVTDESC1000109411;Caught unaware, I was hit in the chest with an arrow. But I am fortunate, for today I decided on whim to stuff my battle dress with an unusually large number of pages from the Quran, like many West African warriors. Thanks to the Quran, the arrow stopped a mere nail-length from my heart!;Pris sans le savoir, j'ai été frappé à la poitrine avec une flèche. Mais j'ai de la chance, car aujourd'hui j'ai décidé sur un coup de tête de remplir ma tenue de combat d'un nombre inhabituellement élevé de pages du Coran, comme beaucoup de guerriers ouest-africains. Grâce au Coran, la flèche a stoppé un simple clou de mon cœur !;;;;;;;;;;x
EVTOPTA1000109411;The Greatest is on our side! See how he has spared me!;Le plus grand est de notre côté ! Voyez comme il m'a épargné !;;;;;;;;;;x
EVTDESC1000109412;Blood, blood everywhere! You have fought against the enemy for hours, with no clear victor in sight. But your Griot - always by your side, even in battle - brings words of encouragement. “Be unstoppable like the heroes of old - fight, and I will be at your side to encourage you and your warriors!”;Du sang, du sang partout ! Vous vous battez contre l'ennemi depuis des heures, sans vainqueur clair en vue. Mais votre Griot - toujours à vos côtés, même au combat - apporte des mots d'encouragement. "Sois imparable comme les héros d'autrefois - bats-toi, et je serai à tes côtés pour t'encourager, toi et tes guerriers !";;;;;;;;;;x
EVTOPTA1000109412;We will defeat our enemies!;Nous vaincrons nos ennemis !;;;;;;;;;;x
EVTDESC1000109413;A member of my “Ton,” the fraternal order I joined in my youth, has fled to my court. “I’ve fled as I have angered my village head. I request shelter for a while.” After talking with the man for a while, I find him rather annoying - maybe there was a reason why he fled? All my courtiers hate him too.;Un membre de mon "Ton", l'ordre fraternel que j'ai rejoint dans ma jeunesse, s'est enfui à ma cour. "J'ai fui car j'ai mis en colère mon chef de village." Après avoir parlé avec l'homme pendant un certain temps, je le trouve assez agaçant - peut-être qu'il y avait une raison pour laquelle il s'est enfui ? Tous mes courtisans le détestent aussi.;;;;;;;;;;x
EVTOPTA1000109413;We should be kind even to people we do not like.;Nous devrions être gentils même avec les gens que nous n'aimons pas.;;;;;;;;;;x
EVTOPTB1000109413;He will have to fend for himself.;Il devra se débrouiller tout seul.;;;;;;;;;;x
EVTTOOLTIP1000109414;[Root.GetTitledFirstName] harbors the member of [Root.GetHerHis] Ton.;[Root.GetTitledFirstName] loge le membre de son Ton.;;;;;;;;;;x
EVTDESC1000109414;Days have passed since the member of my Ton arrived. Now his village head has come, angry. He and my new “friend” argue for hours about some petty matter. So this was what the situation was all about? Unsurprising, given the unlikable personality of my “friend.” I can’t believe this all started over nothing!;Les jours ont passé depuis l'arrivée du membre de mon Ton. Son chef de village est en colère. Lui et mon nouvel "ami" se disputent pendant des heures à propos d'une affaire insignifiante. C'était donc ça, la situation ? Pas étonnant, vu la personnalité inimaginable de mon "ami", je n'arrive pas à croire que tout ça ait commencé comme ça !;;;;;;;;;;x
EVTOPTA1000109414;I should ask my Griot to intervene - it is only proper.;Je devrais demander à mon Griot d'intervenir - c'est tout à fait normal.;;;;;;;;;;x
EVTTOOLTIP1000109415;My Griot tries to arbitrate the argument.;Mon Griot essaie d'arbitrer l'argument.;;;;;;;;;;x
EVTDESC1000109415;My Griot successfully mediated the two men’s disagreement. The member of my Ton has agreed to stay with me for now, as part of the agreement between him and his village head. That certainly ended more quickly than I expected - what a good Griot I have! Unfortunately my new “friend” will stay with me...;Mon Griot a réussi à régler le différend entre les deux hommes. Le membre de mon Ton a accepté de rester avec moi pour le moment, dans le cadre de l'accord entre lui et son chef de village. Cela s'est certainement terminé plus vite que je ne m'y attendais - quel bon Griot j'ai ! Malheureusement, mon nouvel "ami" restera avec moi ...;;;;;;;;;;x
EVTOPTA1000109415;And he’s still annoying...;Et il est toujours ennuyant ...;;;;;;;;;;x
EVTDESC1000109416;A member of the Dyula class of merchants has returned from one of his usual trips abroad. “Praise be to Allah,” he proclaims, as he shows you the wares he bought - salt, for instance, and other such things. He offers you some salt as a gift.;Un membre de la classe des commerçants Dyula est revenu d'un de ses voyages habituels à l'étranger. Il vous annonce : "Loué soit Allah !", proclame-t-il, comme il vous montre les produits qu'il a achetés : le sel, par exemple, et d'autres choses de ce genre. Il vous offre du sel en cadeau.;;;;;;;;;;x
EVTOPTA1000109416;Thank you very much.;Je vous remercie beaucoup.;;;;;;;;;;x
EVTOPTB1000109416;I wish to present the gift to my Griot instead.;Je souhaite plutôt offrir le cadeau à mon Griot.;;;;;;;;;;x
EVTDESC1000109417;A thief was caught, trying to illegally trade gold dust within my realm. As gold is the exclusive property of the [Root.GetTitle], this crime carries with it severe punishments. The condemned man is brought before me to await his punishment.;Un voleur a été attrapé, essayant de vendre illégalement de la poussière d'or dans mon royaume. Comme l'or est la propriété exclusive du [Root.GetTitle], ce crime entraîne des peines sévères. L'homme condamné est amené devant moi pour attendre sa punition.;;;;;;;;;;x
EVTOPTA1000109417;Treat like all thieves - chop off his right hand.;Traitez-le comme tous les voleurs, coupez-lui la main droite.;;;;;;;;;;x
EVTOPTB1000109417;Execute him.;Exécutez-le.;;;;;;;;;;x
EVTOPTC1000109417;Release him.;Libérez-le.;;;;;;;;;;x
EVTDESC1000109418;An Arab traveller, who has traversed much of Africa and the Middle East, has come to visit your court. Hoping to impress your guest, you present him with good food and gifts. Later, along with your Griot, you all engage in pleasant conversation, and learn much about each others’ homelands.;Un voyageur arabe, qui a parcouru une grande partie de l'Afrique et du Moyen-Orient, est venu visiter votre cour. Dans l'espoir d'impressionner votre invité, vous lui offrez de la bonne nourriture et des cadeaux. Plus tard, avec votre Griot, vous vous engagez tous dans une conversation agréable et apprenez beaucoup de choses sur les pays d'origine des autres.;;;;;;;;;;x
EVTOPTA1000109418;Haha! There are women elsewhere who fear showing their breasts?;Haha ! Il y a des femmes ailleurs qui craignent de montrer leurs seins ?;;;;;;;;;;x
EVTDESC1000109419;My Griot is about to deliver a sermon of sorts to my courtiers, emphasizing obedience and loyalty to me, the [Root.GetTitle]. “Perhaps I should focus on some positive quality you possess,” he suggests.;Mon Griot est sur le point de livrer une sorte de sermon à mes courtisans, mettant l'accent sur l'obéissance et la loyauté envers moi, le [Root.GetTitle]. Je devrais peut-être me concentrer sur les qualités positives que je possède.;;;;;;;;;;x
EVTOPTA1000109419;Speak of my might and authority.;Parlez de ma puissance et de mon autorité.;;;;;;;;;;x
EVTOPTB1000109419;Tell them about being kind instead of about me.;Parle-leur d'être gentil au lieu de parler de moi.;;;;;;;;;;x
EVTOPTC1000109419;Focus on justice and order.;Concentrez-vous sur la justice et l'ordre.;;;;;;;;;;x
EVTOPTD1000109419;The faith I show - talk about that.;La foi que je montre, parlez-en.;;;;;;;;;;x
EVTDESC1000109420;I’ve heard of a well known, retired scholar who once taught at the University of Sankore. He is a gifted man, skilled in letters and knowledgeable about any subject, be it astronomy or history, poetry or theology. Yet it seems his means of living are meager -  perhaps I should help him.;J'ai entendu parler d'un érudit bien connu, retraité, qui a enseigné à l'Université de Sankoré. C'est un homme doué, doué en lettres et connaissant bien n'importe quel sujet, que ce soit l'astronomie ou l'histoire, la poésie ou la théologie. Pourtant, il semble que ses moyens de subsistance soient maigres - je devrais peut-être l'aider.;;;;;;;;;;x
EVTOPTA1000109420;Send him a few gifts.;Envoyez-lui quelques cadeaux.;;;;;;;;;;x
EVTOPTB1000109420;Give him a good pension for the rest of his life.;Donnez-lui une bonne pension pour le reste de sa vie.;;;;;;;;;;x
EVTDESC1000109421;One of my courtiers has challenged me to Oware, a popular West African “mancala” game where players try to count and capture the most seeds inside several pits on the game board. My courtier says, “You were quite clever when you won the other day, but I’ll capture more seeds than you this time!”;Un de mes courtisans m'a défié à l'Awalé, un jeu populaire d'Afrique de l'Ouest "mancala" où les joueurs essaient de compter et de capturer le plus de graines à l'intérieur de plusieurs fosses sur le plateau de jeu. Mon courtisan me dit : "Vous étiez très malin quand vous avez gagné l'autre jour, mais je vais capturer plus de graines que vous cette fois !";;;;;;;;;;x
EVTOPTA1000109421;Very well! I’ll beat you again!;Très bien ! Je vais encore vous battre !;;;;;;;;;;x
EVTOPTB1000109421;No, not today.;Non, pas aujourd'hui.;;;;;;;;;;x
EVTTOOLTIP1000109422;Let’s gather some seeds and set up the board then...;Rassemblons quelques graines et installons le tableau alors ...;;;;;;;;;;x
