#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x;;
######New cultures, titles cultural localization, cultural buildings...;;;;;;;;;;;;x;;
umbrian;Umbrian;ombrien;;;;;;;;;;x
duke_umbrian;Regatureí;Regatureí;;;;;;;;;;x
temple_barony_of_umbrian;Caila of;Caila de;;;;;;;;;;x
count_umbrian;Loufrud;Loufrud;;;;;;;;;;x
county_of_umbrian;Húrz of;Húrz de;;;;;;;;;;x
king_umbrian;Embratur;Embratur;;;;;;;;;;x
duchy_of_umbrian;Amvíanud of;Amvíanud de;;;;;;;;;;x
isaurian;Isaurian;isaurien;;;;;;;;;;x
duke_isaurian;Doux;Doux;DouxDuque;;;;;;;x;;
king_isaurian;Despot;Despote;Despot;;Déspota;;;;;;;x
emperor_isaurian;Basileus;Basileus;Basileus;;Basileus;;;;;;;x
heruli;Heruli;hérule;;;;;;;;;;x
duke_heruli;Erilaz;Erilaz;;;;;;;;;;x
duchy_of_heruli;Erildom;Erildom;;;;;;;;;;x
central_semitic;Central Semitic;sémitique central;;;;;;;;;;x
duchy_central_semitic;Emirate;Émirat;;;;;;;;;;x
county_central_semitic;Sheikdom;Sheikdom;;;;;;;;;;x
#;;;;;;;;;;;;x
#Misc;;;;;;;;;;;;x
#;;;;;;;;;;;;x
kingdom_central_arabic;Sultanate;Sultanat;;;;;;;;;;x
tracki;Tracki;tracki;;;;;;;;;;x
isaurian_persian;Isávropersiká;isávropersiká;;;;;;;;;;x
bedouin_dravidian;Gheyr-alatesalat;gheyr-alatesalat;;;;;;;;;;x
greek_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
greek_gothic;Gotthikóèlline;gotthikóèlline;;;;;;;;;;x
greek_gothic_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
geruly;Geruly;geruly;;;;;;;;;;x
tyuringii;Tyuringii;tyuringii;;;;;;;;;;x
anglo_frisian;Anglo-Frisian;anglo-frison;;;;;;;;;;x
franconian;Franconian;francique;;;;;;;;;;x
king_deri;Ibbi-Deri;Ibbi-Deri;;;;;;;;;;x
celt_iberian;Celtiberian;celtibère;;;;;;;;;;x
pictii;Pictii;picte;;;;;;;;;;x
damnonii;Damnonii;damnonii;;;;;;;;;;x
venedi;Venedi;wende;;;;;;;;;;x
cantabrian;Cantabrian;cantabre;;;;;;;;;;x
khwarezmian;Khwarezmian;chorasmien;;;;;;;;;;x
latin;Latin;latin;;;;;;;;;;x
hammetic;Hammetic;hamite;;;;;;;;;;x
gallic;Gallic;gaulois;;;;;;;;;;x
warnic;Warnic;warne;;;;;;;;;;x
old_bavarian;Bavari;bavari;;;;;;;;;;x
indo_parthian;Indo-Parthian;indo-parthe;;;;;;;;;;x
sardinian;Sardinian;sarde;;;;;;;;;;x
romano_hispanic;Romano-Hispanic;ibéro-roman;;;;;;;;;;x
romano_hispanic_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
romano_gothic;Romano-Gothic;romano-gotique;;;;;;;;;;x
romano_gothic_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
romano_persian;Romano-Persian;perso-roman;;;;;;;;;;x
romano_persian_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
romano_aramean;Romano-Aramean;Romano-aramean;;;;;;;;;;x
romano_aramean_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
brittonic_jute;Kentish;kentique;;;;;;;;;;x
gaelic;Gaelic;gaélique;;;;;;;;;;x
manx;Manx;mannois;;;;;;;;;;x
cornish;Cornish;cornique;;;;;;;;;;x
hebrew;Hebrew;hébreu;;;;;;;;;;x
pontic;Pontic;pontique;;;;;;;;;;x
pontic_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
thracian;Thracian;thrace;;;;;;;;;;x
massalian;Massalian;massalian;;;;;;;;;;x
massalian_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
proto_thracian;Old Thracian;vieux thrace;;;;;;;;;;x
galatian;Galatian;galate;;;;;;;;;;x
swede;Svíar;svíar;;;;;;;;;;x
dani;Dani;dani;;;;;;;;;;x
anatolian_group;Anatolian Group;anatolien;;;;;;;;;;x
east_iranian;East Iranian;iranien oriental;;;;;;;;;;x
east_anatolic;East Anatolic;anatolien oriental;;;;;;;;;;x
vistula_veneti;Vistula-Veneti;vistula-veneti;;;;;;;;;;x
tashellhit;Tashellhit;chleuh;;;;;;;;;;x
tamazight;Tamazight;tamazight;;;;;;;;;;x
riffian;Riffian;rifain;;;;;;;;;;x
shenwa;Shenwa;chenoui;;;;;;;;;;x
taqbaylit;Taqbaylit;kabyle;;;;;;;;;;x
tacawit;Tacawit;chaoui;;;;;;;;;;x
nafusi;Nafusi;nafusi;;;;;;;;;;x
mzab_wargla;Mzab-Wargla;mzab-wargla;;;;;;;;;;x
caucasian;Caucasian;caucase;;;;;;;;;;x
vasconic;Vasconic;vascon;;;;;;;;;;x
aquitani;Aquitani;aquitain;;;;;;;;;;x
adyghes;Adyghes;adyghes;;;;;;;;;;x
caucasian_albanian;Aghwan;aghwan;;;;;;;;;;x
northwest_semitic;Northwest Semitic;sémitique du nord-ouest;;;;;;;;;;x
east_semitic;East Semitic;sémitique oriental;;;;;;;;;;x
akkadian;Akkadian;akkadien;;;;;;;;;;x
eblaite;Eblaite;éblaïte;;;;;;;;;;x
aramaic;Aramaic;araméen;;;;;;;;;;x
low_german;Low German;bas allemand;;;;;;;;;;x
berber_germanic;Friseur;friseur;;;;;;;;;;x
maltanesse;Maltanesse;maltais;;;;;;;;;;x
east_celtic;East Celtic;celte oriental;;;;;;;;;;x
abaza;Abaza;abaza;;;;;;;;;;x
corduenian;Corduenian;corduenien;;;;;;;;;;x
auiones;Auiones;auiones;;;;;;;;;;x
dahi_scythian;Dahi;dahi;;;;;;;;;;x
amardian;Amardian;amarde;;;;;;;;;;x
parthian;Parthian;parthe;;;;;;;;;;x
kushanshas;Kushanshahs;kushanshahs;;;;;;;;;;x
aeolian;Aeolian;éolien;;;;;;;;;;x
babylonian;Babylonian;babylonien;;;;;;;;;;x
lombard;Lombard;lombard;;;;;;;;;;x
duke_lombard;Duke;Duc;;;;;;;;;;x
count_lombard;Gastald;Gastald;;;;;;;;;;x
count_female_lombard;Gastalda;Gastalda;;;;;;;;;;x
county_of_lombard;Gastaldship of;Gastaldship de;;;;;;;;;;x
norvind;Norvind;norvind;;;;;;;;;;x
alzzecio;Alzzecio;alzzecio;;;;;;;;;;x
siberian_group;Siberian;sibérien;;;;;;;;;;x
yeniseian;Yeniseian;Ienisseïen;;;;;;;;;;x
afar;Afar;afar;;;;;;;;;;x
akan;Akan;akan;;;;;;;;;;x
aghbanian;Aghbanian;aghbanien;;;;;;;;;;x
leonese;Leonese;léonais;;;;;;;;;;x
arberian;Arbërian;arbërien;;;;;;;;;;x
bosnjani;Bošnjani;bošnjani;;;;;;;;;;x
karantanci;Karantanci;karantanci;;;;;;;;;;x
azeri;Azeri;azéri;;;;;;;;;;x
cumbric;Cumbric;cambrien;;;;;;;;;;x
beja;Beja;beja;;;;;;;;;;x
sidamic;Sidamic;sidame;;;;;;;;;;x
old_nubian;Old Nubian;ancien nubien;;;;;;;;;;x
gutnish;Gutnish;gutnisk;;;;;;;;;;x
tsakonian;Tsakonian;tsakonien;;;;;;;;;;x
romano_frank;Romano-Frank;franco-roman;;;;;;;;;;x
romano_frank_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
sicilian;Sicilian;sicilien;;;;;;;;;;x
frisian;Frisian;frison;;;;;;;;;;x
bavarian;Bavarian;bavarois;;;;;;;;;;x
venetian;Veneziano;vénétien;;;;;;;;;;x
romansh;Romansh;romanche;;;;;;;;;;x
pictish;Pictish;picte;;;;;;;;;;x
sarmatian;Sarmatian;sarmate;;;;;;;;;;x
crimean_gothic;Crimean Gothic;gotique de Crimée;;;;;;;;;;x
romano_gallic;Romano-Gallic;gallo-romain;;;;;;;;;;x
romano_gallic_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
raetoroman;Raetian;raetian;R?tischen;;;;;;;;;;;x
raetoroman_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
noricroman;Romano-Noric;norique;;;;;;;;;;x
noricroman_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
romano_british;Romano-British;britto-romain;;;;;;;;;;x
romano_british_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
briton;Briton;breton insulaire;;;;;;;;;;x
###### Armorican;;;;;;;;;;;;x
armorican;Armorican;armoricain;;;;;;;;;;x
ca_culture_armorican_1;Isbeilor Camp;Isbeilor Camp;;;;;;;;;;x
ca_culture_armorican_2;Isbeilor Camp;Isbeilor Camp;;;;;;;;;;x
ca_culture_armorican_3;Isbeilor Camp;Isbeilor Camp;;;;;;;;;;x
ca_culture_armorican_4;Isbeilor Camp;Isbeilor Camp;;;;;;;;;;x
ca_culture_armorican_1_desc;The Isbeilors are a tightly knit group of Armorican raiders, who wield a large spear and shield.;Les Isbeilors sont un groupe de pilleurs armoricains étroitement unis, qui portent des grandes lances et boucliers. ;;;;;;;;;;x
rygir;Rygir;rygir;;;;;;;;;;x
iazyges;Iazyges;iazyges;;;;;;;;;;x
geatish;Geatish;geat;;;;;;;;;;x
antae;Antae;antae;;;;;;;;;;x
old_magyar;Magyar;magyar;;;;;;;;;;x
angles;Angles;angles;;;;;;;;;;x
assyrian;Assyrian;assyrien;;;;;;;;;;x
black_sea_pirate;Black Sea Pirate;pirate de la Mer Noire;;;;;;;;;;x
mediterranean_pirate;Mediterranean Pirate;pirate Méditerranéen;;;;;;;;;;x
african_pirate;African Pirate;pirate africain;;;;;;;;;;x
bandit_culture;Bandit Culture;culture bandit;;;;;;;;;;x
beloozero;Beloozero;beloozero;;;;;;;;;;x
cherignov;Cherignov;cherignov;;;;;;;;;;x
bryansk;Bryansk;bryansk;;;;;;;;;;x
iberian;Iberian;ibérien;;;;;;;;;;x
urnfield;Urnfield;urnfield;;;;;;;;;;x
nubian;Nubian;nubien;;;;;;;;;;x
kassite;Kassite;kassite;;;;;;;;;;x
urartu_culture;Urartu;urartéen;;;;;;;;;;x
edonnian;Edonnian;edonnian;;;;;;;;;;x
ionic;Ionic;ionien;;;;;;;;;;x
sicel;Sicel;sicel;;;;;;;;;;x
libyan;Libyan;libyen;;;;;;;;;;x
carthaginian;Carthaginian;carthaginien;;;;;;;;;;x
kaskian;Kaskian;gasga;;;;;;;;;;x
phrygian;Phrygian;phrygien;;;;;;;;;;x
sabaean;Sabaean;sabéen;;;;;;;;;;x
phoenician;Phoenician;phénicien;;;;;;;;;;x
hittite;Hittite;hittite;;;;;;;;;;x
mycenean;Mycenean;mycénien;;;;;;;;;;x
elammite;Elammite;élamite;;;;;;;;;;x
macedonian;Macedonian;macédonien;;;;;;;;;;x
cimmerian;Cimmerian;cimmérien;;;;;;;;;;x
azov;Azov;azov;;;;;;;;;;x
galaz;Galaz;galaz;;;;;;;;;;x
korsun;Korsun;korsun;;;;;;;;;;x
scythian;Scythian;scythe;;;;;;;;;;x
volga;Volga;volga;;;;;;;;;;x
barsil;Barsil;barsil;;;;;;;;;;x
king_barsil;Khan;Khan;;;;;;;;;;x
kingdom_of_barsil:Khanate of;Khanat de;Khanat de;;;;;;;;;;x
duke_barsil:High Chief;Haut Chef;Haut Chef;;;;;;;;;;x
duchy_of_barsil:High Chiefdom of;Haute Chefferie de;Haute Chefferie de;;;;;;;;;;x
count_barsil:Chief;Chef;Chef;;;;;;;;;;x
county_of_barsil:Chiefdom of;Chefferie de;Chefferie de;;;;;;;;;;x
gothi;Gothi;gothi;;;;;;;;;;;;x
romano_vandalic;Romano-Vandalic;romano-vandale;Romano-Vandalic;;Romano-Vandalic;;;;;;;x
romano_vandalic_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
gothic;Gothic;gotique;;;;;;;;;;x
visigothic;Visigothic;wisigoth;;;;;;;;;;x
ostrogothic;Ostrogothic;ostrogoth;;;;;;;;;;x
vandal;Vandal;vandale;;;;;;;;;;x
nuragic;Nuragic;nuragique;;;;;;;;;;x
ca_culture_nuragic_1_desc;These mighty edifices was a symbol of pride for the Nuragic people. Both economic and religious in purpose, these buildings are a boon to any society.;Ces puissants édifices étaient un symbole de fierté pour le peuple nuragique. Avec l'économie et la religion comme objet, ces bâtiments sonts des bénédictions pour toute société.;;;;;;;;;;x
ca_culture_nuragic_1;Nuraghe 1;Nuraghe 1;;;;;;;;;;x
ca_culture_nuragic_2;Nuraghe 2;Nuraghe 2;;;;;;;;;;x
ca_culture_nuragic_4;Nuraghe 4;Nuraghe 4;;;;;;;;;;x
ca_culture_nuragic_3;Nuraghe 3;Nuraghe 3;;;;;;;;;;x
gepid;Gepid;gépide;;;;;;;;;;x
illyrian;Illyrian;illyrien;;;;;;;;;;x
coptic;Coptic;copte;;;;;;;;;;x
rouran;Rouran;ruanruan;;;;;;;;;;x
paleo_iberian;Iberian;Ibérien;;;;;;;;;;x
madagascan;Madagascan;malgache;;;;;;;;;;x
south_african;South African;sud-africain;;;;;;;;;;x
veneti;Veneti;veneti;;;;;;;;;;x
minoan;Minoan;minoen;;;;;;;;;;x
ligure;Ligure;ligure;;;;;;;;;;x
jute;Jute;jute;;;;;;;;;;x
sklavic;Skavics;skavics;;;;;;;;;;x
berber;Berber;berbère;;;;;;;;;;x
tuareg;Tuareg;touareg;;;;;;;;;;x
garamantian;Garamantian;garamante;;;;;;;;;;x
vasconian;Vasconian;vascon;;;;;;;;;;x
punic;Punic;punique;;;;;;;;;;x
utigur;Utigur;utigur;;;;;;;;;;x
kutrigur;Kutrigur;kutrigur;;;;;;;;;;x
lusitanian;Lusitanian;lusitanien;;;;;;;;;;x
mossi;Mossi;mossi;;;;;;;;;;x
udmurt;Udmurt;udmurt;;;;;;;;;;x
south_semitic;South Semitic;sémitique du sud;;;;;;;;;;x
thraco_roman;Thraco-Roman;thraco-romain;;;;;;;;;;x
thraco_roman_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
illyro_roman;Romano-Illyrian;illyro-roman;;;;;;;;;;x
illyro_roman_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
pannonian;Pannonian;pannonien;;;;;;;;;;x
pannonian_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
aesti;Aesti;aesti;;;;;;;;;;x
galindian;Galindian;galindien;;;;;;;;;;x
galician;Galician;galicien;;;;;;;;;;x
baron_romano_british;Baron;;;;;;;;;;;;;x
count_romano_british;Còmétés;;;;;;;;;;;;;x
duke_romano_british;Dois;;;;;;;;;;;;;x
king_romano_british;Réis;;;;;;;;;;;;;x
emperor_romano_british;Émpèratro;;;;;;;;;;;;;x
baron_female_romano_british;Baronése;;;;;;;;;;;;;x
count_female_romano_british;Còmése;;;;;;;;;;;;;x
duke_female_romano_british;Dociése;;;;;;;;;;;;;x
king_female_romano_british;Rédgine;;;;;;;;;;;;;x
emperor_female_romano_british;Émpèratris;;;;;;;;;;;;;x
barony_romano_british;Baronie;;;;;;;;;;;;;x
county_romano_british;Còmétato;;;;;;;;;;;;;x
duchy_romano_british;Docato;;;;;;;;;;;;;x
kingdom_romano_british;Régno;;;;;;;;;;;;;x
empire_romano_british;Émpèréo;;;;;;;;;;;;;x
barony_of_romano_british;Baronie of;;;;;;;;;;;;;x
county_of_romano_british;Còmétato of;;;;;;;;;;;;;x
duchy_of_romano_british;Docato of;;;;;;;;;;;;;x
kingdom_of_romano_british;Régno of;;;;;;;;;;;;;x
empire_of_romano_british;Émpèréo of;;;;;;;;;;;;;x
british_romance;Brídaney;;;;;;;;;;;;;x
baron_british_romance;Beron;;;;;;;;;;;;;x
count_british_romance;Comidí;;;;;;;;;;;;;x
duke_british_romance;Doí;;;;;;;;;;;;;x
king_british_romance;Rí;;;;;;;;;;;;;x
emperor_british_romance;Émperetre;;;;;;;;;;;;;x
baron_female_british_romance;Beroníe;;;;;;;;;;;;;x
count_female_british_romance;Comíe;;;;;;;;;;;;;x
duke_female_british_romance;Dogíe;;;;;;;;;;;;;x
king_female_british_romance;Rígen;;;;;;;;;;;;;x
emperor_female_british_romance;Émperetri;;;;;;;;;;;;;x
barony_british_romance;Beroníe;;;;;;;;;;;;;x
county_british_romance;Comidíd;;;;;;;;;;;;;x
duchy_british_romance;Doged;;;;;;;;;;;;;x
kingdom_british_romance;Rín;;;;;;;;;;;;;x
empire_british_romance;Émperi;;;;;;;;;;;;;x
barony_of_british_romance;Beroníe of;;;;;;;;;;;;;x
county_of_british_romance;Comidíd of;;;;;;;;;;;;;x
duchy_of_british_romance;Doged of;;;;;;;;;;;;;x
kingdom_of_british_romance;Rín of;;;;;;;;;;;;;x
empire_of_british_romance;Émperi of;;;;;;;;;;;;;x
baron_african_romance;Baro;;;;;;;;;;;;;x
count_african_romance;Come;;;;;;;;;;;;;x
duke_african_romance;Dugz;;;;;;;;;;;;;x
king_african_romance;Regz;;;;;;;;;;;;;x
emperor_african_romance;Ipperator;;;;;;;;;;;;;x
baron_female_african_romance;Baronissa;;;;;;;;;;;;;x
count_female_african_romance;Comissa;;;;;;;;;;;;;x
duke_female_african_romance;Dugissa;;;;;;;;;;;;;x
king_female_african_romance;Regina;;;;;;;;;;;;;x
emperor_female_african_romance;Ipperatrigz;;;;;;;;;;;;;x
barony_african_romance;Baronia;;;;;;;;;;;;;x
county_african_romance;Comitatu;;;;;;;;;;;;;x
duchy_african_romance;Dugatu;;;;;;;;;;;;;x
kingdom_african_romance;Rennu;;;;;;;;;;;;;x
empire_african_romance;Ipperiu;;;;;;;;;;;;;x
barony_of_african_romance;Baronia of;;;;;;;;;;;;;x
county_of_african_romance;Comitatu of;;;;;;;;;;;;;x
duchy_of_african_romance;Dugatu of;;;;;;;;;;;;;x
kingdom_of_african_romance;Rennu of;;;;;;;;;;;;;x
empire_of_african_romance;Ipperiu of;;;;;;;;;;;;;x
arreyanu;Arréyanu;;;;;;;;;;;;;x
baron_arreyanu;Baro;;;;;;;;;;;;;x
count_arreyanu;Gome;;;;;;;;;;;;;x
duke_arreyanu;Duy;;;;;;;;;;;;;x
king_arreyanu;Arrey;;;;;;;;;;;;;x
emperor_arreyanu;Ébberador;;;;;;;;;;;;;x
baron_female_arreyanu;Baronésa;;;;;;;;;;;;;x
count_female_arreyanu;Gomésa;;;;;;;;;;;;;x
duke_female_arreyanu;Duyéssa;;;;;;;;;;;;;x
king_female_arreyanu;Arréna;;;;;;;;;;;;;x
emperor_female_arreyanu;Ébberarrey;;;;;;;;;;;;;x
barony_arreyanu;Baronéa;;;;;;;;;;;;;x
county_arreyanu;Gomédadu;;;;;;;;;;;;;x
duchy_arreyanu;Duyadu;;;;;;;;;;;;;x
kingdom_arreyanu;Arrennu;;;;;;;;;;;;;x
empire_arreyanu;Ébberéu;;;;;;;;;;;;;x
barony_of_arreyanu;Baronéa of;;;;;;;;;;;;;x
county_of_arreyanu;Gomédadu of;;;;;;;;;;;;;x
duchy_of_arreyanu;Duyadu of;;;;;;;;;;;;;x
kingdom_of_arreyanu;Arrennu of;;;;;;;;;;;;;x
empire_of_arreyanu;Ébberéu of;;;;;;;;;;;;;x
baron_pannonian;Baro;;;;;;;;;;;;;x
count_pannonian;Comei;;;;;;;;;;;;;x
duke_pannonian;Du;;;;;;;;;;;;;x
king_pannonian;Re;;;;;;;;;;;;;x
emperor_pannonian;Emperatro;;;;;;;;;;;;;x
baron_female_pannonian;Baroñesa;;;;;;;;;;;;;x
count_female_pannonian;Comesa;;;;;;;;;;;;;x
duke_female_pannonian;Duchesa;;;;;;;;;;;;;x
king_female_pannonian;Redzhena;;;;;;;;;;;;;x
emperor_female_pannonian;Emperatre;;;;;;;;;;;;;x
barony_pannonian;Baroña;;;;;;;;;;;;;x
county_pannonian;Cometatui;;;;;;;;;;;;;x
duchy_pannonian;Ducatui;;;;;;;;;;;;;x
kingdom_pannonian;Remnum;;;;;;;;;;;;;x
empire_pannonian;Emperiu;;;;;;;;;;;;;x
barony_of_pannonian;Baroña of;;;;;;;;;;;;;x
county_of_pannonian;Cometatui of;;;;;;;;;;;;;x
duchy_of_pannonian;Ducatui of;;;;;;;;;;;;;x
kingdom_of_pannonian;Remnum of;;;;;;;;;;;;;x
empire_of_pannonian;Emperiu of;;;;;;;;;;;;;x
pannonian_romance;Pièlsuzhany;;;;;;;;;;;;;x
baron_pannonian_romance;Baru;;;;;;;;;;;;;x
count_pannonian_romance;Cume;;;;;;;;;;;;;x
duke_pannonian_romance;Du;;;;;;;;;;;;;x
king_pannonian_romance;Re;;;;;;;;;;;;;x
emperor_pannonian_romance;Emperatru;;;;;;;;;;;;;x
baron_female_pannonian_romance;Baruiesa;;;;;;;;;;;;;x
count_female_pannonian_romance;Cumesa;;;;;;;;;;;;;x
duke_female_pannonian_romance;Dushesa;;;;;;;;;;;;;x
king_female_pannonian_romance;Rezhena;;;;;;;;;;;;;x
emperor_female_pannonian_romance;Emperatre;;;;;;;;;;;;;x
barony_pannonian_romance;Baruia;;;;;;;;;;;;;x
county_pannonian_romance;Cumechaty;;;;;;;;;;;;;x
duchy_pannonian_romance;Duchaty;;;;;;;;;;;;;x
kingdom_pannonian_romance;Réunu;;;;;;;;;;;;;x
empire_pannonian_romance;Emperu;;;;;;;;;;;;;x
barony_of_pannonian_romance;Baruia of;;;;;;;;;;;;;x
county_of_pannonian_romance;Cumechaty of;;;;;;;;;;;;;x
duchy_of_pannonian_romance;Duchaty of;;;;;;;;;;;;;x
kingdom_of_pannonian_romance;Réunu of;;;;;;;;;;;;;x
empire_of_pannonian_romance;Emperu of;;;;;;;;;;;;;x
baron_frankish;Baron;;;;;;;;;;;;;x
count_frankish;Conte;;;;;;;;;;;;;x
duke_frankish;Duc;;;;;;;;;;;;;x
king_frankish;Rei;;;;;;;;;;;;;x
emperor_frankish;Empereor;;;;;;;;;;;;;x
baron_female_frankish;Baronesse;;;;;;;;;;;;;x
count_female_frankish;Contesse;;;;;;;;;;;;;x
duke_female_frankish;Duchesse;;;;;;;;;;;;;x
king_female_frankish;Royne;;;;;;;;;;;;;x
emperor_female_frankish;Emperesse;;;;;;;;;;;;;x
barony_frankish;Baronie;;;;;;;;;;;;;x
county_frankish;Conté;;;;;;;;;;;;;x
duchy_frankish;Duché;;;;;;;;;;;;;x
kingdom_frankish;Reaume;;;;;;;;;;;;;x
empire_frankish;Empire;;;;;;;;;;;;;x
barony_of_frankish;Baronie of;;;;;;;;;;;;;x
county_of_frankish;Conté of;;;;;;;;;;;;;x
duchy_of_frankish;Duché of;;;;;;;;;;;;;x
kingdom_of_frankish;Reaume of;;;;;;;;;;;;;x
empire_of_frankish;Empire of;;;;;;;;;;;;;x
gallo_romance;Galleis;;;;;;;;;;;;;x
baron_gallo_romance;Baron;;;;;;;;;;;;;x
count_gallo_romance;Conte;;;;;;;;;;;;;x
duke_gallo_romance;Duc;;;;;;;;;;;;;x
king_gallo_romance;Rei;;;;;;;;;;;;;x
emperor_gallo_romance;Empereor;;;;;;;;;;;;;x
baron_female_gallo_romance;Baronesse;;;;;;;;;;;;;x
count_female_gallo_romance;Contesse;;;;;;;;;;;;;x
duke_female_gallo_romance;Duchesse;;;;;;;;;;;;;x
