#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###### Event/decision/modifier definitions;;;;;;;;;;;;;;x
###### Druidic rebirth;;;;;;;;;;;;;;x
reinstate_celtic_rites;Reinstate Celtic Rite;Restaurer le rite celtique;;;;;;;;;;;;x
celtic.251.a;We have peace, for now...;Nous avons la paix, pour le moment...;;;;;;;;;;;;x
sidhe_offerings_neutral;Sidhe accepted offerings;Sidhe a accepté les offrandes;;;;;;;;;;;;x
sidhe_offerings_neutral_desc;An inferior offering left the spirits of the land satisfied, but wanting for more.;Une offrande inférieure laissa les esprits du pays satisfaits, mais voulant plus.;;;;;;;;;;;;x
celtic.252.tooltip;The offering is accepted;L'offrande est acceptée;;;;;;;;;;;;x
celtic.252.desc;The good news rapidly spread throughout your lands, the offerings made to the great Sidhe have been accepted! The Druid tells of dancing elves and restful tree-spirits receiving the offerings with great pleasure. While the Sidhe are fickle beings, it is probable that our standing with them shall improve.;Les bonnes nouvelles se répandent rapidement dans toutes vos terres, les offrandes faites au grand Sidhe ont été acceptées ! Le Druide raconte des elfes dansants et des esprits arborés reposants recevant les offrandes avec grand plaisir. Tandis que les Sidhe sont des êtres volatiles, il est probable que notre position avec eux s'améliorera.;;;;;;;;;;;;x
celtic.252.a;Praise be the gods!;Louons les dieux !;;;;;;;;;;;;x
sidhe_offerings_good;Sidhe appreciate offerings;Sidhe apprécie les offrandes;;;;;;;;;;;;x
sidhe_offerings_good_desc;Recent offerings to the Sidhe has put this ruler in good standing with them.;De récentes offrandes au Sidhe ont mis ce suzerain en bon terme avec eux.;;;;;;;;;;;;x
celtic.254.desc;Terrible winds scour our domain, waters appears where none was before... It seems that the Sidhe, the ancient spirits that protect our lands have grown restless. Their antics have destroyed many of the shrines and groves that praise our protectors.;Des vents terribles balayent notre domaine, des eaux apparaissent où il n'y en avait pas... On dirait que les Sidhes, les anciens esprits qui protègent nos terres se sont agités. Leurs railleries ont détruit beaucoup de sanctuaires et de bosquets qui louent nos protecteurs.;;;;;;;;;;;;x
celtic.254.a;May [Root.Holder.Religion.GetRandomGodNameCap] help us !;Que [Root.Holder.Religion.GetRandomGodNameCap] nous aide !;;;;;;;;;;;;x
celtic.255.desc;Through just ruling and worthy sacrifices, it seems you have managed to calm the spirits that lay siege to our lands, the freemen will now be able to completely dedicate themselves again to the support of your rule.;Par des sacrifices justes et dignes, il semblerait que vous ayez réussi à calmer les esprits qui assiègent nos terres, les hommes libres pourront maintenant se consacrer entièrement à l'appui de votre règne.;;;;;;;;;;;;x
celtic.255.a;Thank you [Root.Holder.Religion.GetRandomGodNameCap];Remercions [Root.Holder.Religion.GetRandomGodNameCap];;;;;;;;;;;;x
###### Reincarnation ;;;;;;;;;;;;;;x
celtic.271.desc;After mourning the death of the person in the Otherworld which made this new birth possible, you notice your little [GetFromRelation] [From.GetFirstName] has an odd birthmark that closely matches that of my [GetFromReincarnationRelation], [From.Reincarnation.GetBestName]. Could [From.Reincarnation.GetSubjectPronoun] have been reborn as my [GetFromRelation] in this life ?;Après le deuil de la mort de la personne dans l'Autre monde qui a fait cette nouvelle naissance possible, vous remarquez que votre [GetFromRelation] [From.GetFirstName] a une tache de naissance étrange qui correspond étroitement à celle de mon [GetFromReincarnationRelation], [From.Reincarnation.GetBestName]. Se pourrait-il que [From.Reincarnation.GetSubjectPronoun] soit une réincarnation de [GetFromRelation] ?;;;;;;;;;;;;x
celtic.271.a;Yes, clearly this is a sign from the Gods;Oui, c'est clairement un signe des dieux;;;;;;;;;;;;x
celtic.271.b;No, this is merely a coincidence;Non, ce n'est qu'une coïncidence;;;;;;;;;;;;x
###### Conversion Cascade ;;;;;;;;;;;;;;x
celtic.300.desc;Your lord, [From.GetFullName], has abandoned [Religion.GetHighGodName] and returned to the worship of [From.GetHerHis] ancestral Celtic gods. Perhaps we should follow in their footsteps?;Votre Seigneur, [From.GetFullName], a abandonné la religion [Religion.GetHighGodName] et est retourné au culte de [From.GetHerHis] dieux celtiques ancestrales. Peut-être devrions-nous faire la même chose ?;;;;;;;;;;;;x
celtic.300.a;Yes, I will embrace my heritage!;Oui, je vais embrasser mon héritage !;;;;;;;;;;;;x
celtic.300.b;I will not follow this infidel into the flames.;Je ne suivrai pas cet infidèle dans les flammes.;;;;;;;;;;;;x
celtic.301.desc;Your vassal, [From.GetTitledFirstName], has followed you in embracing the old gods.;Votre vassal, [From.GetTitledFirstName], vous a suivi en embrassant les vieux dieux.;;;;;;;;;;;;x
celtic.301.a;Praise [From.GetRandomGodName]!;Prions [From.GetRandomGodName] !;;;;;;;;;;;;x
celtic.302.desc;Your vassal, [From.GetTitledFirstName], has rejected the old gods and clings to Christianity.;Votre vassal, [From.GetTitledFirstName], a rejeté les anciens dieux et s'accroche toujours au Christianisme.;;;;;;;;;;;;x
celtic.302.a;[From.GetSheHe] lacks vision!;La vision de [From.GetSheHe] fait défaut !;;;;;;;;;;;;x
###### Unfit King Events ;;;;;;;;;;;;;;x
celtic.1000.desc;Ever since your grisly injuries, there have been whispers at court that you are unfit to rule and should step down in favour of [Root.Heir.GetTitledFirstName], your heir. Recently these whispers have become heated discussions. Many are claiming that you are being impious, as even Nuada stepped down when his arm was lost in battle.;Depuis vos blessures macabres, il y a eu des chuchotements à la cour que vous êtes inapte à régner et que vous devriez vous retirer en faveur de votre héritier, [Root.Heir.GetTitledFirstName]. Récemment, ces murmures sont devenus des débats intenses. Beaucoup prétendent que vous êtes impie, car même Nuada avait démissionné quand son bras avait été perdu au combat.;;;;;;;;;;;;;x
###### Aonach tailteann ;;;;;;;;;;;;;;x
hold_an_aonach_tailteann;Hold Aonach Tailteann;Faire les Aonach Tailteann;;;;;;;;;;;;x
hold_an_aonach_tailteann_desc;The games were founded, by Lugh Lámhfhada, the Ollamh Érenn, as a mourning ceremony for the death of his foster-mother Tailtiu, the event is held during the last fortnight of July and culminates with the celebration of Lughnasadh.;Les jeux ont été fondés, par Lugh Lámhfhada, l'Ollamh Érenn, comme une cérémonie de deuil pour la mort de sa mère adoptive Tailtiu, l'événement a lieu pendant la dernière quinzaine de juillet et culmine avec la célébration de Lughnasadh.;;;;;;;;;;;;x
tailteann_invite;You send invitations to the Aonach;Vous envoyez les invitations pour les Aonach;;;;;;;;;;;;x
TAILTEANNTITLE;Aonach Tailteann;Aonach Tailteann;;;;;;;;;;;;x
celtic.1190.desc;A courier has come forth inviting all free men and women of the realm to attend a grand Aonach Tailteann, the like of which is only seen once per reign.;Un coursier est venu inviter tous les hommes et femmes libres du Royaume à participer à un grand Aonach Teltainn, de ceux qui ne sont organisés qu’une fois au cours d’un règne.;;;;;;;;;;;;x
celtic.1190.a;A perfect opportunity to prove ourselves;Une occasion parfaite pour prouver notre valeur;;;;;;;;;;;;x
celtic.1190.b;I prefer to worship my ancestors in private.;Je préfère adorer mes ancêtres en privé.;;;;;;;;;;;;x
celtic.1191.desc;It is time for the Aonach Tailteann, for the next month let us all show our respect for the dead and our might in the games.;Il est temps de l'Aonach Tailteann, montrons notre respect pour les morts et notre puissance dans les jeux au cours du mois à venir.;Es ist an der Zeit, das Turnier zu beginnen. Die nächsten 2 Monate sollen alle ihre kriegerischen Fähigkeiten unter Beweis stellen.;;Es hora de que el torneo nos deleite durante dos meses con la brillantez de sus combates.;;;;;;;;;x
celtic.1191.a;This is the time;L’heure est venue.;Die Zeit ist gekommen;;Esta es la ocasión.;;;;;;;;;x
celtic.1191.b;Sadly a small war will delay this;Malheureusement, une petite guerre retardera ceci;Leider wird es von einem kleinen Krieg verzögert;;Por desgracia, una guerra aplazará el evento.;;;;;;;;;x
celtic.1192.desc;The grand Aonach Tailteann of [From.GetTitledName] has been cancelled due to war.;Le grand Aonach Tailteann de [From.GetTitledName] a été annulé à cause de la guerre.;Das große Aonach Tailteann von [From.GetTitledName] wurde wegen des Krieges abgesagt.;;El Gran Aonach Tailteann de [From.GetTitledName] se ha cancelado debido a la guerra.;;;;;;;;;x
celtic.1192.a;How dare they interrupt this celebration!;Comment osent-ils interrompre cette fête !;;;;;;;;;;;;x
celtic.1193.desc;I have sent forth messengers around the realm to spread the word that a grand Aonach Tailteann will be held;J'ai envoyé des messagers dans tout le royaume pour répandre le mot qu'un grand Aonach Tailteann sera tenu;;;;;;;;;;;;x
celtic.1193.a;The Aonach Tailteann begins soon;L'Aonach Tailteann débute bientôt;;;;;;;;;;;;x
celtic.1194.desc;As I draw my last breath I remember the Aonach Tailteann. Alas, what irony!;Dans mon dernier souffle, je me souviens de l'Aonach Tailteann. Hélas, quelle ironie !;;;;;;;;;;;;x
celtic.1194.a;I hope my subjects will remember me as a benevolent ruler;J'espère que mes sujets se souviendront de moi comme d'un dirigeant bienveillant.;Ich hoffe, meine Untertanen werden mich als einen gütigen Herrscher in Erinnerung behalten;;Espero que mis súbditos me recuerden como un gobernante benevolente.;;;;;;;;;x
celtic.1195.tt;Your vassals will be informed of your untimely death;Vos vassaux seront informés de votre mort prématurée.;Eure Vasallen werden über Euren vorzeitigen Tod in Kenntnis gesetzt ;;Tus vasallos serán informados sobre tu prematura muerte.;;;;;;;;;x
celtic.1195.desc;Dear [Root.GetTitledFirstName], due to [From.GetTitledFirstName]'s untimely death the Aonach Tailteann unfortunately has been cancelled.\n\nSigned, \n[Root.Liege.GetTitledFirstName];Cher [Root.GetTitledFirstName], en raison de la mort inattendue de [From.GetTitledFirstName], l'Aonach Tailteann a malheureusement été annulé.\n\nSigné, \n[Root.Liege.GetTitledFirstName];[Root.GetTitledFirstName], aufgrund von [From.GetTitledFirstName]s vorzeitigem Tod, wurde das Aonach Tailteann leider abgesagt.\n\nGezeichnet, \n[Root.Liege.GetTitledFirstName];;Querido [Root.GetTitledFirstName], lamento informarte que la Aonach Tailteann queda suspedido debido a la prematura muerte de [From.GetTitledFirstName].\n\nFirma, \n[Root.Liege.GetTitledFirstName];;;;;;;;;x
celtic.1195.a;And I had so looked forward to this!;Oh non, j'avais tellement hâte d'assister à cet Aonach !;Und ich hatte mich so darauf gefreut! ;;¡Tan ansiosamente había esperado esto!;;;;;;;;;x
celtic.1196.desc;While the bards sing songs for the dead, you are offered a small votive figurine of wood to put in the bonfire, to whom shall you dedicate it? ;Alors que les bardes chantent la vie des défunts, vous êtes offert une petite figurine en bois, à qui la dédié vous ?;Ihr habt Euch entschlossen, einen großen Runenstein in Auftrag zu geben, der von zukünftigen Generationen betrachtet werden kann. Was soll in den Runenstein graviert werden?;;Has decidido encargar y levantar una gran piedra rúnica para que contemplen las generaciones futuras. ¿Qué debería tallarse en ella?;;;;;;;;;x
celtic.1196.a;It shall burn in memory of [Root.Father.GetTitledFirstName], my departed father.;Elle brulera à la mémoire de [Root.Father.GetTitledFirstName], mon défunt père.;Er soll zu Ehren meines verstorbenen Vaters [Root.Father.GetTitledFirstName] errichtet werden.;;Debe alzarse en memoria de [Root.Father.GetTitledFirstName], mi difunto padre.;;;;;;;;;x
celtic.1196.b;It shall burn in memory of [Root.Mother.GetTitledFirstName], my beloved mother.;Elle brulera à la mémoire de [Root.Mother.GetTitledFirstName], ma défunte mère.;Er soll zu Ehren meiner geliebten Mutter [Root.Mother.GetTitledFirstName] errichtet werden.;;Debe alzarse en memoria de [Root.Mother.GetTitledFirstName], mi querida madre.;;;;;;;;;x
honor_dead_tailteann;You wrap the votive offering in cloth that belonged to the deceased.;Vous enveloppez la figurine à l'intérieur d'un tissu appartenant au défunt.;;;;;;;;;;;;x
celtic.1197.title;In Memory of [Root.Father.GetFirstName];En mémoire de [Root.Father.GetFirstName];In Erinnerung an [Root.Father.GetFirstName];;En memoria de [Root.Father.GetFirstName];;;;;;;;;x
celtic.1197.desc;The great bonfire has been lighted and it is now time for the offerings. You squeeze the figurine in your hand and think of your father \n\nYou throw the offering in the fire, content in the knowledge that your father's soul is safe with [From.Religion.GetRandomGodName].;Le grand feu de joie a été allumé et il est maintenant temps pour les offrandes. Vous serrez la figurine dans votre main et pensez à votre père \n\nVous lancez l'offrande dans le feu, content de savoir que l'âme de votre père est en sécurité avec [From.Religion.GetRandomGodName].;;;;;;;;;;;;x
celtic.1197.a;The fire was hot;Le feu était brûlant;Perfekt!;;¡Es perfecto!;;;;;;;;;x
celtic.1198.title;In Memory of [Root.Mother.GetFirstName];En mémoire de [Root.Mother.GetFirstName];In Erinnerung an [Root.Mother.GetFirstName];;En memoria de [Root.Mother.GetFirstName];;;;;;;;;x
celtic.1198.desc;The great bonfire has been lighted and it is now time for the offerings. You squeeze the figurine in your hand and think of your mother. \n\nYou throw the offering in the fire, content in the knowledge that your mother's soul is safe with [From.Religion.GetRandomGodName].;Le grand feu de joie a été allumé et il est maintenant temps pour les offrandes. Vous serrez la figurine dans votre main et pensez à votre mère \n\nVous lancez l'offrande dans le feu, content de savoir que l'âme de votre mère est en sécurité avec [From.Religion.GetRandomGodName].;;;;;;;;;;;;x
celtic.1198.a;The fire was hot;Le feu était brûlant;Perfekt!;;¡Es perfecto!;;;;;;;;;x
celtic.1199.desc;In the fiery light of the mighty bonfire, the bards sing while various offerings are made for the deceased. Tomorrow, the Ollamh will spend the day distributing new laws for the people. The content of these laws will greatly influence how your reign is viewed.;Dans la lumière ardente du grand feu, les bardes continuent de chanter les exploits des défunts alors que plusieurs hommes et femmes font des offrandes pour leurs défunts. Demain, l'Ollamh passera la journée à proclamer les nouvelles lois pour le peuple. Le contenu de ces lois influencera grandement la postérité de votre règne. ;;;;;;;;;;;;x
celtic.1199.a;I will favour the nobles;Je vais favoriser les nobles;;;;;;;;;;;;x
celtic.1199.b;I will favour the bards and the druids;Je vais favoriser les bardes et les druides;;;;;;;;;;;;x
celtic.1199.c;I will favour the merchants;Je vais favoriser les marchands;;;;;;;;;;;;x
celtic.1199.d;I will treat everyone equally;Je vais favoriser tout le monde équitablement;;;;;;;;;;;;x
celtic.1199.e;I will favour the crown;Je vais favoriser la couronne;;;;;;;;;;;;x
celtic.1199.f;I will favour the fianna;Je vais favoriser le Fianna;;;;;;;;;;;;x
celtic.1199.g;I will favour the birds!;Je vais favoriser les oiseaux !;;;;;;;;;;;;x
give_laws_ollam;The Ollamh distributes the new laws to your vassals\n;L'Ollam distribue les nouvelles lois à vos vassaux\n;;;;;;;;;;;;x
favored_warriors;Favours the Warrior caste;Favoriser la caste des guerriers;;;;;;;;;;;;x
favored_druids;Favours the Druidic caste;Favoriser la caste des druides;;;;;;;;;;;;x
favored_merchants;Favours the Merchant caste;Favoriser la caste des marchands;;;;;;;;;;;;x
favored_balance;Treats every caste equally;Traite toutes les castes également;;;;;;;;;;;;x
favored_crown;Favours the Crown;Favorise la Couronne;;;;;;;;;;;;x
favored_fianna;Favours the Fianna;Favorise le Fianna;;;;;;;;;;;;x
favored_birds;Favours the Birds;Favorise les oiseaux;;;;;;;;;;;;x
celtic.1200.desc;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: The noble families will get expanded rights in the..."\nThe new laws seem heavily biased towards the warrior castes.;L'Ollam, aidé par d'autres membres de la caste bardique, a donné les nouvelles lois qui marqueront le règne de [From.GetTitledFirstName]. "Par décret royal, moi, [From.GetTitledFirstName], décide d'appliquer les lois suivantes : Les familles nobles obtiendront des droits élargis dans le ..."\nLes nouvelles lois semblent fortement biaisées vers les castes guerrières.;;;;;;;;;;;;x
celtic.1200.a;Very Well;Très bien;;;;;;;;;;;;x
celtic.1201.desc;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: The noble Druids and Filidh will have the right to ..."\nThe new laws seem heavily biased towards the Druidic castes.;L'Ollam, aidé par d'autres membres de la caste bardique, a donné les nouvelles lois qui marqueront le règne de [From.GetTitledFirstName]. "Par décret royal, moi, [From.GetTitledFirstName], décide d'appliquer les lois suivantes : Les nobles druides et Filidh auront le droit de ..."\nLes nouvelles lois semblent fortement biaisées vers les castes des druides.;;;;;;;;;;;;x
celtic.1201.a;Very Well;Très bien;;;;;;;;;;;;x
celtic.1202.desc;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: Trade is of the utmost importance and thus..."\nThe new laws seem heavily biased towards the merchant castes.;L'Ollam, aidé par d'autres membres de la caste bardique, a donné les nouvelles lois qui marqueront le règne de [From.GetTitledFirstName]. "Par décret royal, moi, [From.GetTitledFirstName], décide d'appliquer les lois suivantes : Le commerce est de la plus haute importance et donc ..."\nLes nouvelles lois semblent fortement biaisées vers les castes des marchands.;;;;;;;;;;;;x
celtic.1202.a;Very Well;Très bien;;;;;;;;;;;;x
celtic.1203.desc;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: In the interest of the commong good, every free man of the realm will..."\nThe new laws seem to treat everyone fairly.;L'Ollam, aidé par d'autres membres de la caste bardique, a donné les nouvelles lois qui marqueront le règne de [From.GetTitledFirstName]. "Par décret royal, moi, [From.GetTitledFirstName], décide d'appliquer les lois suivantes : Dans l'intérêt du bien commun, tout homme libre du royaume ..."\nLes nouvelles lois semblent traiter tout le monde équitablement.;;;;;;;;;;;;x
celtic.1203.a;Very Well;Très bien;;;;;;;;;;;;x
celtic.1204.desc;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: For the Gaels to be great, their King must be great as well..."\nThe new laws seem to favour centralisation of the crowns powers.;L'Ollam, aidé par d'autres membres de la caste bardique, a donné les nouvelles lois qui marqueront le règne de [From.GetTitledFirstName]. "Par décret royal, moi, [From.GetTitledFirstName], décide d'appliquer les lois suivantes : Pour que les Gaëls soient grands, leur Roi doit être aussi grand ..."\nLes nouvelles lois semblent favoriser la centralisation des couronnes pouvoirs.;;;;;;;;;;;;x
celtic.1204.a;Very Well;Très bien;;;;;;;;;;;;x
celtic.1205.desc;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: The free men of the Fianna are the most valorous warriors of the realm, thus their..."\nThe new laws seem heavily biased towards the roaming Fianna.;L'Ollam, aidé par d'autres membres de la caste bardique, a donné les nouvelles lois qui marqueront le règne de [From.GetTitledFirstName]. "Par décret royal, moi, [From.GetTitledFirstName], décide d'appliquer les lois suivantes : Les hommes libres des Fianna sont les guerriers les plus valeureux du royaume, donc leur ..."\nLes nouvelles lois semblent favoriser Fianna.;;;;;;;;;;;;x
celtic.1205.a;Very Well;Très bien;;;;;;;;;;;;x
celtic.1206.desc;The Ollamh, aided by other members of the bardic caste, has given out the new laws that will mark [From.GetTitledFirstName]'s reign. "By royal decree, I, [From.GetTitledFirstName], have decided to implement the following laws: The wondrous kings and queens of the heavens, those feathery angels from above, will have pecking rights on..."\nThe new laws seem to be strangely focused on the birds.;L'Ollam, aidé par d'autres membres de la caste bardique, a donné les nouvelles lois qui marqueront le règne de [From.GetTitledFirstName]. "Par décret royal, moi, [From.GetTitledFirstName], décide d'appliquer les lois suivantes : Les rois et les reines merveilleux des cieux, ces anges plumeux d'en haut, auront des droits piquants sur ..."\nLes nouvelles lois semblent favoriser étrangement les oiseaux.;;;;;;;;;;;;x
celtic.1206.a;How strange;Étrange;;;;;;;;;;;;x
celtic.1207.a;My will be made;Ma volonté sera faite;;;;;;;;;;;;x
celtic.1208.a;Good;Bien;;;;;;;;;;;;x
celtic.1209.a;Excellent;Excellent;;;;;;;;;;;;x
celtic.1210.a;My word is your command;Ma parole est unique;;;;;;;;;;;;x
celtic.1211.a;Good;Bien;;;;;;;;;;;;x
celtic.1212.a;Excellent;Excellent;;;;;;;;;;;;x
celtic.1213.a;My will be made;Ma volonté sera faite;;;;;;;;;;;;x
celtic.1214.desc;Victory is mine, I triumphed in every athletic contest there is, proving once and for all that I am the champion.;La victoire est mienne, j'ai triomphé dans chaque concours sportif, prouvant une fois pour toutes que je suis le champion.;;;;;;;;;;;;x
celtic.1214.a;Victorious;Victoire !;Siegreich;;¡Victoria!;;;;;;;;;x
celtic.1215.desc;[From.GetTitledName] has been crowned the most skillful athlete in the land.;[From.GetTitledName] a été couronné l'athlète le plus habile dans le pays.;;;;;;;;;;;;x
celtic.1215.a;[From.GetSheHeCap] truly deserves it!;C'est amplement mérité !;[From.GetSheHeCap] hat es wahrlich verdient!;;¡[From.GetSheHeCap] de verdad se lo merece!;;;;;;;;;x
celtic.1216.desc;Victory is mine, I triumphed over all my foes, proving once and for all that I am a champion.;La victoire est mienne, j'ai triomphé de tous mes ennemis, prouvant une fois pour toutes que je suis un champion.;;;;;;;;;;;;x
celtic.1216.a;Victorious;Victoire !;Siegreich;;¡Victoria!;;;;;;;;;x
celtic.1217.desc;[From.GetTitledName] has been crowned the most skillful fighter in the land.;[From.GetTitledName] a été couronné le combattant le plus habile dans la terre.;;;;;;;;;;;;x
celtic.1217.a;[From.GetSheHeCap] truly deserves it!;C'est amplement mérité !;[From.GetSheHeCap] hat es wahrlich verdient!;;¡[From.GetSheHeCap] de verdad se lo merece!;;;;;;;;;x
celtic.1218.desc;The judges have decided, my creation is the most intricate and beautiful piece of craftsmanship the judges have ever seen, proving once and for all that I am a master craftsman.;Les juges ont décidé, ma création est la plus complexe et belle pièce de l'artisanat que les juges ont jamais vu, prouvant une fois pour toutes que je suis un maître artisan.;;;;;;;;;;;;x
celtic.1218.a;Victorious;Victoire !;Siegreich;;¡Victoria!;;;;;;;;;x
celtic.1219.desc;[From.GetTitledName] has been crowned the most skillful craftsman in the land.;[From.GetTitledName] a été couronné le plus habile artisan de la terre.;;;;;;;;;;;;x
celtic.1219.a;[From.GetSheHeCap] truly deserves it!;C'est amplement mérité !;[From.GetSheHeCap] hat es wahrlich verdient!;;¡[From.GetSheHeCap] de verdad se lo merece!;;;;;;;;;x
celtic.1220.desc;The Aonach Tailteann is over and now it is time to bask in the glory.;L'Aonach Tailteann est terminé et l’heure est venue d’en récolter les fruits.;Das Turnier ist vorbei. Jetzt ist es an der Zeit, sich im Glanze des Erfolgs zu sonnen.;;El torneo ha acabado y ha llegado el momento de saborear la gloria.;;;;;;;;;x
celtic.1220.a;A glorious event;Un événement glorieux;Ein ruhmreiches Ereignis;;Un evento glorioso.;;;;;;;;;x
celtic.1221.desc;My liege! Your guest [From.GetTitledName] has tragically been killed during the games!;Mon Seigneur ! [From.GetTitledName] est mort tragiquement lors des jeux !;Mein Fürst! Euer Gast [From.GetTitledName] wurde tragischerweise während des Turniers getötet!;;¡Mi señor! ¡Su huésped [From.GetTitledName] ha sido trágicamente asesinado durante el torneo!;;;;;;;;;x
celtic.1221.a;Most unfortunate;Quelle malchance;Höchst bedauerlich;;El más desafortunado;;;;;;;;;x
celtic.1221.b;Don't bother me with such details!;Passez sur les détails futiles !;Langweile mich nicht mit solchen Details!;;¡No me moleste con tales detalles!;;;;;;;;;x
celtic.1222.desc;My liege! Your guest [From.GetTitledName] has tragically been maimed during the games!;Mon Seigneur ! [From.GetTitledName] a été gravement blessé lors des jeux !;Mein Fürst! Euer Gast [From.GetTitledName] wurde tragischerweise während des Turniers verkrüppelt!;;¡Mi señor! ¡Su huésped [From.GetTitledName] ha sido trágicamente mutilado durante el torneo!;;;;;;;;;x
celtic.1223.desc;My liege! Your guest [From.GetTitledName] has tragically been wounded during the games!;Mon Seigneur ! [From.GetTitledName] a été blessé lors des jeux !;Mein Fürst! Euer Gast [From.GetTitledName] wurde tragischerweise während des Turniers verwundet!;;¡Mi señor! ¡Su huésped [From.GetTitledName] ha sido trágicamente herido durante el torneo!;;;;;;;;;x
opinion_tailteann_participant;Held Grand Aonach Tailteann;Organisateur du Grand Aonach Tailteann;Hat ein großes Turnier abgehalten;;El Gran Torneo se ha celebrado;;;;;;;;;x
opinion_tailteann_athlete;Best athlete in the land;Meilleur athlète dans le pays;Gewinner des großen Turniers;;Ganador del Gran Torneo;;;;;;;;;x
opinion_tailteann_fighter;Best Fighter in the land;Meilleur guerrier dans le pays;Zweiter Platz im großen Turnier;;Segundo puesto en el Gran Torneo;;;;;;;;;x
opinion_tailteann_craftsman;Best craftsman in the land;Meilleur artisan dans le pays;Dritter Platz im großen Turnier;;Tercer puesto en el Gran Torneo;;;;;;;;;x
celtic.1224.desc;The Tailteann Games end and although I may not have won any of the events my prowess did not go unnoticed.;Les jeux Tailteann se termine et même si je n’ai remporté aucune des mêlées, mes prouesses ont été remarquées.;Das Turnier geht zu Ende. Obwohl ich keinen der Nahkampfwettbewerbe gewinnen konnte, so sahen doch alle meine Fähigkeiten im Kampfe.;;El torneo ha acabado y, aunque no haya ganado ningún combate, mis proezas no han pasado desapercibidas.;;;;;;;;;x
celtic.1224.a;But of course;Mais, bien sûr !;Aber natürlich;;Claro que sí.;;;;;;;;;x
celtic.1225.desc;The Tailteann Games end and I have shown time and time again that my skill in arms, even if I did not win I still covered myself in glory.;Les jeux Tailteann se terminent et j’ai prouvé que je savais manier les armes. Certes, je n’ai pas gagné, mais la gloire était malgré tout au rendez-vous.;Das Turnier geht zu Ende. Wieder und wieder habe ich gezeigt, wie gewandt ich im Kampfe bin. Zwar habe ich nicht gewonnen, doch großer Ruhm ist mir sicher.;;El torneo ha acabado y he demostrado una y otra vez mis gloriosas habilidades en la batalla. Aunque no haya ganado, me he cubierto de gloria.;;;;;;;;;x
celtic.1225.a;Glory to me;Gloire à moi !;Ruhm und Ehre für mich;;Que la gloria me acompañe.;;;;;;;;;x
celtic.1226.desc;The Tailteann Games end and it was a terrible moment, but it was one time only. I still hear their laughter.;Les jeux Tailteann se terminent et ils ont été terribles, mais c'est seulement une fois. J’entends encore leurs rires.;Das Turnier geht zu Ende und es war einfach schrecklich. Zum Glück war es ein einmaliges Ereignis. Noch immer schallt ihr Gegacker in meinen Ohren ...;;El torneo ha acabado y ha sido horrible, menos mal que no se volverá a repetir. Aún me parece oír las risas.;;;;;;;;;x
celtic.1226.a;It was shameful;Quelle honte !;Oh, welch Schande!;;Fue vergonzoso.;;;;;;;;;x
celtic.1227.desc;The Tailteann Games end and I was a total disgrace. Personally I blame my team, but people did not see it that way.;Les jeux Tailteann se terminent et j’ai perdu chacune des manches. Pour moi, c’est de la faute de mon écuyer, mais les autres ne semblent pas de cet avis.;Das Turnier geht zu Ende. Ich wurde bereits in den Anfangsrunden ausgeschaltet. Ich selbst mache dafür meinen Knappen verantwortlich, aber die Zuschauer sahen es anders.;;El torneo ha acabado y me eliminaron en los primeros combates. Yo creo que la culpa es de mi escudero, pero la gente no lo vio así.;;;;;;;;;x
celtic.1227.a;I know they snigger behind my back.;Je sais qu’ils rient derrière mon dos.;Ich weiß, dass sie hinter meinem Rücken kichern;;Sé bien que se ríen a mis espaldas.;;;;;;;;;x
celtic.1228.desc;The Tailteann Games end and although I did not win I felt many lessons were learnt.;Les jeux Tailteann se terminent et même si je n’ai pas gagné, il m’a beaucoup appris.;Das Turnier geht zu Ende. Ich habe zwar nicht gewonnen, aber viel gelernt.;;El torneo ha acabado y, aunque no he ganado, creo que he aprendido mucho.;;;;;;;;;x
celtic.1228.a;It was worthwhile.;Cela en valait la chandelle.;Für mich hat es sich gelohnt.;;Mereció la pena.;;;;;;;;;x
