ancrel.2595.tooltip.3;\n\nDiana and Apollo nod sagely, agreeing with the points you raise.;;;;;;;;;;;x
ancrel.2595.desc;Today while spending some time with Lady Diana, she tells you about how her twin Apollo is frustrating her again. This time it’s because of his sexual escapades. “He’s not as bad as Jupiter,” she admits, “but it’s still rather frustrating. On Mount Olympus his room is next to mine, so I often hear… things. Yesterday he and his lady friend were really loud.”;;;;;;;;;;;x
ancrel.2595.a;He’s a man and can’t help it, but you’re right to be angry.;;;;;;;;;;;;;x
ancrel.2595.b;He should definitely be more considerate to you!;;;;;;;;;;;;;x
ancrel.2596.title;Born Together, Worry Together;;;;;;;;;;;x
ancrel.2596.desc;“Thank you for your understanding. But, you know, I don’t want him to get hurt again. He doesn’t have much luck with love, that much of the stories you mortals tell is true. Every time he finds a girl it usually does not end well” She snorts. “I can’t believe I still worry about him that much. Still, I am older, so it's my duty to watch out for him.”\n\n“You’re only older by a few days, right, Lady Diana? Or at least a few hours,” you respond. “That’s not that much older given you’re both immortal. He’s told me that sometimes he feels like the older one when he has to worry about you.”\n\n“Shut up. I’m his older sister.”;;;;;;;;;;;x
ancrel.2596.a;You smile quietly to yourself. ;;;;;;;;;;;;;x
ancrel.2597.desc;You’re not young anymore, but you still find time to spend with Diana, whether it’s hunting or just relaxing and engaging in dialogue. As her devoted follower, after all, it’s still your duty of sorts. However, lately you’ve been bothered by the fact that you’re no longer the young man you once were. Death ever approaches. You decide to ask Diana about your worries.;;;;;;;;;;;x
ancrel.2597.a;Surely as a deity she might have some insight.;;;;;;;;;;;;;x
ancrel.2598.title;The Land of Pomegranates;;;;;;;;;;;x
ancrel.2598.desc;She frowns as she struggles to formulate an answer. Finally, she says, “I am immortal, you know. I don’t know what it’s like to die.”\n\n“But surely you have seen friends and loved ones die.”\n\n“I’m sorry, I don’t know what to say. It’s as foreign a concept to me as my immortality is to you. Don’t worry, though, I’ll make sure to visit you in the underworld after you die, even if you end up in Tartarus,” she says with a smirk. “What, you think my uncle Pluto is a recluse loner? Quite the contrary, we Olympians like to visit his realm every now and then.”;;;;;;;;;;;x
ancrel.2598.a;“Eat the pomegranates when you get there, they’re to die for.”;;;;;;;;;;;;;x
ancrel.2599.title;Light of the Moon;;;;;;;;;;;x
ancrel.2599.desc;Suddenly, you see a light, and a figure appears. It is Diana in full regalia, and armed with her bow and arrow. “You’re dead,” she says as if it’s obvious. “Normally another god would escort you to the underworld, but Pluto allowed me to have the honors.”\n\n“Wait, what - ”\n\n“Come on, I don’t have all day. Do you have your coins for the ferryman? If you don’t you owe me big. Or I could steal a couple of Apollo’s coins instead, as I do need to get back at him. Yesterday he had the gall to come up to me and…. Anyways, I'll tell you later. Don’t worry, I’ll visit you in the underworld every now and then, but I’ve recommended to Pluto that you be placed in Elysium.”;;;;;;;;;;;x
ancrel.2599.a;“Ah. Well. Thank you, Lady Diana. It’s the end for me, huh?”;;;;;;;;;;;;;x
VIET_artemis_finally_a_lotr_reference;\n\nShe smiles gently. “End? No, my friend, the journey doesn't end here. Death is just another path, one that you must take.”;;;;;;;;;;;;;x
