#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
###### New province names, custom regions, counties, baronies, etc.;;;;;;;;;;;;x
###### Provinces;;;;;;;;;;;;x
c_badiyatashsham;Badiyat Ash Sham;;;;;;;;;;x;
c_rima;Rima;;;;;;;;;;x;
c_hira;Hira;;;;;;;;;;x;
b_ohrmazdardashir;Ohrmazd Ardashir;;;;;;;;;;x;
b_vahman;Vahman;;;;;;;;;;x;
b_belabad;Belabad;;;;;;;;;;x;
b_nihavand;Nihavand;;;;;;;;;;x;
b_orukit;Orukit;;;;;;;;;;x;
b_kaskar;Kaskar;;;;;;;;;;x;
b_asoristan;Asoristan;;;;;;;;;;x;
b_betdarai;Betdarai;;;;;;;;;;x;
b_vehardashir;Veh Ardashir;;;;;;;;;;x;
b_wandanigan;Wandanigan;;;;;;;;;;x;
b_dastkart;Dastkart;;;;;;;;;;x;
b_hambar;Hambar;;;;;;;;;;x;
b_vuzurgshapur;Vuzurgshapur;;;;;;;;;;x;
b_syarzur;Syarzur;;;;;;;;;;x;
b_shahrkart;Shahrkart;;;;;;;;;;x;
b_arbil;Arbil;;;;;;;;;;x;
b_arbayestan;Arbayestan;;;;;;;;;;x;
b_betzabdai;Beth Zabdai;;;;;;;;;;x;
b_saokoros;Saokoros;;;;;;;;;;x;
b_sigriane;Sigriane;;;;;;;;;;x;
b_badiyatashsham;Badiyat Ash Sham;;;;;;;;;;x;
b_rima;Rima;;;;;;;;;;x;
b_hira;Hira;;;;;;;;;;x;
b_arriqeyyua;Arriqeyyua;;;;;;;;;;x
b_hashim;Hashim;;;;;;;;;;x
b_qusai;Qusai;;;;;;;;;;x
b_taym;Taym;;;;;;;;;;x
b_makhzum;Makhzum;;;;;;;;;;x
b_zuhrah;Zuhrah;;;;;;;;;;x
#Ohrmazd Ardeshir
c_ohrmazdardeshir;Ohrmazd Ardeshir;;;;;;;;;;;x
b_ohrmazdardeshir_castle;Ohrmazd Ardeshir;;;;;;;;;;;x
b_ohrmazdardeshir_city;Ohrmazd Ardeshir;;;;;;;;;;;x
b_ohrmazdardeshir_temple;Ohrmazd Ardeshir;;;;;;;;;;;x
#Beth Darai
c_bethdarai;Beth Darai;;;;;;;;;;;x
b_bethdarai_castle;Beth Darai;;;;;;;;;;;x
b_bethdarai_city;Beth Darai;;;;;;;;;;;x
b_bethdarai_temple;Beth Darai;;;;;;;;;;;x
#Sus
c_sus;Sus;;;;;;;;;;;x
b_sus_castle;Sus;;;;;;;;;;;x
b_sus_city;Sus;;;;;;;;;;;x
b_sus_temple;Sus;;;;;;;;;;;x
#Dastkart
c_dastkart;Dastkart;;;;;;;;;;;x
b_dastkart_castle;Dastkart;;;;;;;;;;;x
b_dastkart_city;Dastkart;;;;;;;;;;;x
b_dastkart_temple;Dastkart;;;;;;;;;;;x
#Hira
c_hira;Hira;;;;;;;;;;;x
b_hira_castle;Hira;;;;;;;;;;;x
b_hira_city;Hira;;;;;;;;;;;x
b_hira_temple;Hira;;;;;;;;;;;x
#Siz
c_siz;Siz;;;;;;;;;;;x
b_siz_castle;Siz;;;;;;;;;;;x
b_siz_city;Siz;;;;;;;;;;;x
b_siz_temple;Siz;;;;;;;;;;;x
#Afrahrot
c_afrahrot;Afrahrot;;;;;;;;;;;x
b_afrahrot_castle;Afrahrot;;;;;;;;;;;x
b_afrahrot_city;Afrahrot;;;;;;;;;;;x
b_afrahrot_temple;Afrahrot;;;;;;;;;;;x
#Tagrit
c_tagrit;Tagrit;;;;;;;;;;;x
b_tagrit_castle;Tagrit;;;;;;;;;;;x
b_tagrit_city;Tagrit;;;;;;;;;;;x
b_tagrit_temple;Tagrit;;;;;;;;;;;x
#Hatra
c_hatra;Hatra;;;;;;;;;;;x
b_hatra_castle;Hatra;;;;;;;;;;;x
b_hatra_city;Hatra;;;;;;;;;;;x
b_hatra_temple;Hatra;;;;;;;;;;;x
#Balad
c_balad;Balad;;;;;;;;;;;x
b_balad_castle;Balad;;;;;;;;;;;x
b_balad_city;Balad;;;;;;;;;;;x
b_balad_temple;Balad;;;;;;;;;;;x
#Asoristan
c_asoristan;Asoristan;;;;;;;;;;;x
b_asoristan_castle;Asoristan;;;;;;;;;;;x
b_asoristan_city;Asoristan;;;;;;;;;;;x
b_asoristan_temple;Asoristan;;;;;;;;;;;x
#Kaskar
c_kaskar;Kaskar;;;;;;;;;;;x
b_kaskar_castle;Kaskar;;;;;;;;;;;x
b_kaskar_city;Kaskar;;;;;;;;;;;x
b_kaskar_temple;Kaskar;;;;;;;;;;;x
#Mesan
c_mesan;Mesan;;;;;;;;;;;x
b_mesan_castle;Mesan;;;;;;;;;;;x
b_mesan_city;Mesan;;;;;;;;;;;x
b_mesan_temple;Mesan;;;;;;;;;;;x
#Shahrkart
c_shahrkart;Shahrkart;;;;;;;;;;;x
b_shahrkart_castle;Shahrkart;;;;;;;;;;;x
b_shahrkart_city;Shahrkart;;;;;;;;;;;x
b_shahrkart_temple;Shahrkart;;;;;;;;;;;x
#Arbil
c_arbil;Arbil;;;;;;;;;;;x
b_arbil_castle;Arbil;;;;;;;;;;;x
b_arbil_city;Arbil;;;;;;;;;;;x
b_arbil_temple;Arbil;;;;;;;;;;;x
#Newkart
c_newkart;Newkart;;;;;;;;;;;x
b_newkart_castle;Newkart;;;;;;;;;;;x
b_newkart_city;Newkart;;;;;;;;;;;x
b_newkart_temple;Newkart;;;;;;;;;;;x
#Saokoros
c_saokoros;Saokoros;;;;;;;;;;;x
b_saokoros_castle;Saokoros;;;;;;;;;;;x
b_saokoros_city;Saokoros;;;;;;;;;;;x
b_saokoros_temple;Saokoros;;;;;;;;;;;x
#Rima
c_rima;Rima;;;;;;;;;;;x
b_rima_castle;Rima;;;;;;;;;;;x
b_rima_city;Rima;;;;;;;;;;;x
b_rima_temple;Rima;;;;;;;;;;;x
#Andegan
c_andegan;Andegan;;;;;;;;;;;x
b_andegan_castle;Andegan;;;;;;;;;;;x
b_andegan_city;Andegan;;;;;;;;;;;x
b_andegan_temple;Andegan;;;;;;;;;;;x
#Dura
c_dura;Dura;;;;;;;;;;;x
b_dura_castle;Dura;;;;;;;;;;;x
b_dura_city;Dura;;;;;;;;;;;x
b_dura_temple;Dura;;;;;;;;;;;x
#Anat
c_anat;Anat;;;;;;;;;;;x
b_anat_castle;Anat;;;;;;;;;;;x
b_anat_city;Anat;;;;;;;;;;;x
b_anat_temple;Anat;;;;;;;;;;;x
#Hambar
c_hambar;Hambar;;;;;;;;;;;x
b_hambar_castle;Hambar;;;;;;;;;;;x
b_hambar_city;Hambar;;;;;;;;;;;x
b_hambar_temple;Hambar;;;;;;;;;;;x
#Samarra/Euphrates
c_samarra;Euphrates;;;;;;;;;;;x
b_samarra_castle;Euphrates;;;;;;;;;;;x
b_samarra_city;Euphrates;;;;;;;;;;;x
b_samarra_temple;Euphrates;;;;;;;;;;;x
#Ur
c_ur;Ur;;;;;;;;;;;x
b_ur_castle;Ur;;;;;;;;;;;x
b_ur_city;Ur;;;;;;;;;;;x
b_ur_temple;Ur;;;;;;;;;;;x
#Orukit
c_xunan;Orukit;;;;;;;;;;;x
b_xunan_castle;Orukit;;;;;;;;;;;x
b_xunan_city;Orukit;;;;;;;;;;;x
b_xunan_temple;Orukit;;;;;;;;;;;x
#Xunan
c_xunan;Xunan;;;;;;;;;;;x
b_xunan_castle;Xunan;;;;;;;;;;;x
b_xunan_city;Xunan;;;;;;;;;;;x
b_xunan_temple;Xunan;;;;;;;;;;;x
#Sigriane
c_sigriane;Sigriane;;;;;;;;;;;x
b_sigriane_castle;Sigriane;;;;;;;;;;;x
b_sigriane_city;Sigriane;;;;;;;;;;;x
b_sigriane_temple;Sigriane;;;;;;;;;;;x
#Syarzur
c_syarzur;Syarzur;;;;;;;;;;;x
b_syarzur_castle;Syarzur;;;;;;;;;;;x
b_syarzur_city;Syarzur;;;;;;;;;;;x
b_syarzur_temple;Syarzur;;;;;;;;;;;x
#Vastan
c_vastan;Vastan;;;;;;;;;;;x
b_vastan_castle;Vastan;;;;;;;;;;;x
b_vastan_city;Vastan;;;;;;;;;;;x
b_vastan_temple;Vastan;;;;;;;;;;;x
#Abahr
c_abhar;Abahr;;;;;;;;;;;x
b_abhar_castle;Abahr;;;;;;;;;;;x
b_abhar_city;Abahr;;;;;;;;;;;x
b_abhar_temple;Abahr;;;;;;;;;;;x
#Adurbadagan
c_adurbadagan;Adurbadagan;;;;;;;;;;;x
b_adurbadagan_castle;Adurbadagan;;;;;;;;;;;x
b_adurbadagan_city;Adurbadagan;;;;;;;;;;;x
b_adurbadagan_temple;Adurbadagan;;;;;;;;;;;x
#Royan
c_amol;Royan;;;;;;;;;;;x
b_amol_castle;Royan;;;;;;;;;;;x
b_amol_city;Royan;;;;;;;;;;;x
b_amol_temple;Royan;;;;;;;;;;;x
#Amol
c_amol;Amol;;;;;;;;;;;x
b_amol_castle;Amol;;;;;;;;;;;x
b_amol_city;Amol;;;;;;;;;;;x
b_amol_temple;Amol;;;;;;;;;;;x
#Damavand
c_damavand;Damavand;;;;;;;;;;;x
b_damavand_castle;Damavand;;;;;;;;;;;x
b_damavand_city;Damavand;;;;;;;;;;;x
b_damavand_temple;Damavand;;;;;;;;;;;x
#Nihavand
c_nihavand;Nihavand;;;;;;;;;;;x
b_nihavand_castle;Nihavand;;;;;;;;;;;x
b_nihavand_city;Nihavand;;;;;;;;;;;x
b_nihavand_temple;Nihavand;;;;;;;;;;;x
#Belabad
c_belabad;Belabad;;;;;;;;;;;x
b_belabad_castle;Belabad;;;;;;;;;;;x
b_belabad_city;Belabad;;;;;;;;;;;x
b_belabad_temple;Belabad;;;;;;;;;;;x
#Karka
c_karka;Karka;;;;;;;;;;;x
b_karka_castle;Karka;;;;;;;;;;;x
b_karka_city;Karka;;;;;;;;;;;x
b_karka_temple;Karka;;;;;;;;;;;x
#Argan
c_argan;Argan;;;;;;;;;;;x
b_argan_castle;Argan;;;;;;;;;;;x
b_argan_city;Argan;;;;;;;;;;;x
b_argan_temple;Argan;;;;;;;;;;;x
#Gor
c_gor;Gor;;;;;;;;;;;x
b_gor_castle;Gor;;;;;;;;;;;x
b_gor_city;Gor;;;;;;;;;;;x
b_gor_temple;Gor;;;;;;;;;;;x
#Persepolis
c_persepolis;Persepolis;;;;;;;;;;;x
b_persepolis_castle;Estahkr;;;;;;;;;;;x
b_persepolis_city;Estahkr;;;;;;;;;;;x
b_persepolis_temple;Persepolis;;;;;;;;;;;x
#Kariyan
c_kariyan;Kariyan;;;;;;;;;;;x
b_kariyan_castle;Kariyan;;;;;;;;;;;x
b_kariyan_city;Kariyan;;;;;;;;;;;x
b_kariyan_temple;Kariyan;;;;;;;;;;;x
#Valaskart
c_valaskart;Valaskart;;;;;;;;;;;x
b_valaskart_castle;Valaskart;;;;;;;;;;;x
b_valaskart_city;Valaskart;;;;;;;;;;;x
b_valaskart_temple;Valaskart;;;;;;;;;;;x
#Veh Ardeshir
c_vehardeshir;Veh Ardeshir;;;;;;;;;;;x
b_vehardeshir_castle;Veh Ardeshir;;;;;;;;;;;x
b_vehardeshir_city;Veh Ardeshir;;;;;;;;;;;x
b_vehardeshir_temple;Veh Ardeshir;;;;;;;;;;;x
#Gobanan
c_gobanan;Gobanan;;;;;;;;;;;x
b_gobanan_castle;Gobanan;;;;;;;;;;;x
b_gobanan_city;Gobanan;;;;;;;;;;;x
b_gobanan_temple;Gobanan;;;;;;;;;;;x
#Komis
c_komis;Komis;;;;;;;;;;;x
b_komis_castle;Komis;;;;;;;;;;;x
b_komis_city;Komis;;;;;;;;;;;x
b_komis_temple;Komis;;;;;;;;;;;x
#Damagan
c_damagan;Damagan;;;;;;;;;;;x
b_damagan_castle;Damagan;;;;;;;;;;;x
b_damagan_city;Damagan;;;;;;;;;;;x
b_damagan_temple;Damagan;;;;;;;;;;;x
#Rind
c_rind;Rind;;;;;;;;;;;x
b_rind_castle;Rind;;;;;;;;;;;x
b_rind_city;Rind;;;;;;;;;;;x
b_rind_temple;Rind;;;;;;;;;;;x
#Rind
c_kayen;Kayen;;;;;;;;;;;x
b_kayen_castle;Kayen;;;;;;;;;;;x
b_kayen_city;Kayen;;;;;;;;;;;x
b_kayen_temple;Kayen;;;;;;;;;;;x
#Isfarayin
c_isfarayin;Isfarayin;;;;;;;;;;;x
b_isfarayin_castle;Isfarayin;;;;;;;;;;;x
b_isfarayin_city;Isfarayin;;;;;;;;;;;x
b_isfarayin_temple;Isfarayin;;;;;;;;;;;x
#Xusrawkart
c_xusrawkart;Xusrawkart;;;;;;;;;;;x
b_xusrawkart_castle;Xusrawkart;;;;;;;;;;;x
b_xusrawkart_city;Xusrawkart;;;;;;;;;;;x
b_xusrawkart_temple;Xusrawkart;;;;;;;;;;;x
#Gedrosia
c_gedrosia;Gedrosia;;;;;;;;;;;x
b_gedrosia_castle;Gedrosia;;;;;;;;;;;x
b_gedrosia_city;Gedrosia;;;;;;;;;;;x
b_gedrosia_temple;Gedrosia;;;;;;;;;;;x
#Alexandria Carmania
c_alexandriacarmania;Alexandria Carmania;;;;;;;;;;;x
b_alexandriacarmania_castle;Alexandria Carmania;;;;;;;;;;;x
b_alexandriacarmania_city;Alexandria Carmania;;;;;;;;;;;x
b_alexandriacarmania_temple;Alexandria Carmania;;;;;;;;;;;x
#Iskandahara
c_iskandahara;Iskandahara;;;;;;;;;;;x
b_iskandahara_castle;Iskandahara;;;;;;;;;;;x
b_iskandahara_city;Iskandahara;;;;;;;;;;;x
b_iskandahara_temple;Iskandahara;;;;;;;;;;;x
#Arachosia
c_arachosia;Arachosia;;;;;;;;;;;x
b_arachosia_castle;Arachosia;;;;;;;;;;;x
b_arachosia_city;Arachosia;;;;;;;;;;;x
b_arachosia_temple;Arachosia;;;;;;;;;;;x
#Bagisara
c_bagisara;Bagisara;;;;;;;;;;;x
b_bagisara_castle;Bagisara;;;;;;;;;;;x
b_bagisara_city;Bagisara;;;;;;;;;;;x
b_bagisara_temple;Bagisara;;;;;;;;;;;x
# Scandinavia
c_tornio;Tornio;;;;;;;;;;;x
b_tornio;Tornio;;;;;;;;;;;x
c_kainuu;Kainuu;;;;;;;;;;;x
b_kuhno;Kuhno;;;;;;;;;;;x
b_paltamo;Paltamo;;;;;;;;;;;x
c_pirkanmaa;Pirkanmaa;;;;;;;;;;;x
b_valkeakoski;Valkeakoski;;;;;;;;;;;x
b_nokia;Nokia;;;;;;;;;;;x
c_keski_suomi;Keski-Suomi;;;;;;;;;;;x
b_jyvaskyla;Jyväskylä;;;;;;;;;;;x
b_laukas;Laukas;;;;;;;;;;;x
c_kymenlaakso;Kymenlaakso;;;;;;;;;;;x
b_pyhtaa;Pyhtää;;;;;;;;;;;x
b_miehikkala;Miehikkälä;;;;;;;;;;;x
c_pohjois_savo;Pohjois-Savo;;;;;;;;;;;x
c_ladoga;Ladoga;;;;;;;;;;;x
c_karjalankannas;Karjalankannas;;;;;;;;;;;x
b_kamennogorsk;Kamennogorsk;;;;;;;;;;;x
b_sirotala;Sirotala;;;;;;;;;;;x
c_finnveden;Finnveden;;;;;;;;;;;x
b_toftaholm;Toftaholm;;;;;;;;;;;x
b_trollaborg;Trollaborg;;;;;;;;;;;x
c_njudung;Njudung;;;;;;;;;;;x
b_komstad;Komstad;;;;;;;;;;;x
b_vitala;Vitala;;;;;;;;;;;x
c_vedbo;Vedbo;;;;;;;;;;;x
b_aneby;Aneby;;;;;;;;;;;x
b_tveta;Tveta;;;;;;;;;;;x
b_vista;Vista;;;;;;;;;;;x
c_sor_trondelag;Sor-Trondelag;;;;;;;;;;;x
b_lade;Lade;;;;;;;;;;;x
c_sogn_og_fjordane;Sogn Og Fjordane;;;;;;;;;;;x
b_maloy;Måløy;;;;;;;;;;;x
c_aust_agder;Aust-Agder;;;;;;;;;;;x
b_vissedal;Vissedal;;;;;;;;;;;x
# Egypt
c_anabucis;Anabucis;;;;;;;;;;;x
b_anabucis;Anabucis;;;;;;;;;;;x
c_corniclanum;Corniclanum;;;;;;;;;;;x
b_corniclanum;Corniclanum;;;;;;;;;;;x
c_zygra;Zygra;;;;;;;;;;;x
b_zygra;Zygra;;;;;;;;;;;x
