#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#
#### RELIGIONS;;;;;;;;;;;;;;x
#
EVTOPTA_emf_heresy_1917_kafir;Allah may show you mercy, but I shall not;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_pirate;The bruised and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstNameNoRegnal] walks up to [Root.GetHerHim]: 'You are a mighty fighter, [Root.GetManWoman] of the pale North, but there is no strength greater than that of Allah.' With those words, [Root.GetTitledFirstNameNoRegnal]'s fate is sealed.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_pirate;Let judgement be done!;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_genius;The bruised and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstNameNoRegnal] walks up to [Root.GetHerHim] with a wry grin: 'They say you are a very clever [Root.GetManWoman]...but have you thought of a way to save yourself?' [Root.GetTitledFirstNameNoRegnal] says nothing, and thus [Root.GetHerHis] fate is sealed.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_genius;Not clever enough, it seems;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_imbecile;The bruised and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. As [From.GetTitledFirstNameNoRegnal] walks up to [Root.GetHerHim], [From.GetSheHe] realizes a certain amount of the jeers are directed at [From.GetHerHim]. Perhaps slaying a drooling moron isn't the most dignified way to honour Allah, or impress the people. Even so, it must be done.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_imbecile;[Root.GetSheHeCap] barely understood what was happening...;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_count;The dazed and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. As [From.GetTitledFirstNameNoRegnal] watches, the court imam makes a declaration: 'This sinner has grievously offended Allah, and persisted in their error even when confronted with the truth. For such a sinner, there is nothing but death.' With those words, [Root.GetTitledFirstNameNoRegnal]'s fate is sealed.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_count;Allah may show you mercy, but I shall not;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_generic;The dazed and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstNameNoRegnal] is not even present to witness the execution, but [From.GetHerHis] court imam makes a declaration: 'This sinner has grievously offended Allah, and persisted in their error even when confronted with the truth. For such a sinner, there is nothing but death.' With those words, [Root.GetTitledFirstNameNoRegnal]'s fate is sealed.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_generic;Allah may show you mercy, but I shall not;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1917;A terrible way to die!;;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_1917;Alas, poor [Root.GetTitledFirstNameNoRegnal]!;;;;;;;;;;;;;;x
EVTOPTD_emf_heresy_1917;Such is as Allah commands;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1920;To prove you are free from the sin of gluttony, you have decided you shall publicly fast for ten days in repentance, while praying for the intercession of Allah.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1920;Hunger is a demon to be defeated;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1921;It is done. Your fast is over, and while it has left you weak, you have demonstrated your piety and a new appreciation for temperance.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1921;Everything in moderation;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1922;Charity is one of the most important virtues of Islam. To prove your charitable nature, you go among the poor and distribute a great deal of your wealth, and then pray with the lowest of the low.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1922;Wealth is a curse;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1923;It is the responsibility of every Kharijite to spread the faith with determination and ardor. To prove your dedication, you will spend your days memorizing the Holy Qur'an until you can repeat it for the imams, no matter how stressful it might be.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1923;It was difficult, but I did it;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1924;A Kharijite must strictly obey Sharia law as written in the Holy Qur'an, and not deviate from it. To prove your dedication, you place the decisions of your court in the hands of the Grand Muffi, and listen intently as his pronouncements are made.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1924;It was a burden, anyway;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1925;Every Muslim must put his full faith in the Holy Qur'an, and never doubt or question it. Thus you redouble your efforts to publicly prove your faith, attending services at the mosques with renewed ardor.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1925;But do I truly believe the words I speak?;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1925;I will repeat the words, but I do not truly believe them;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1926;Your addiction to drink is a curse, and to overcome it your redouble your efforts in every other facet of your life until you think of it no more. You publicly debase yourself before Allah and commit public penance, to prove that you are no longer the [Root.GetManWoman] they believe you to be.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1926;Forgive me!;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1927;Your immoral lifestyle flies in the face of the Prophet's commandments, and so you eschew all personal desires and instead rededicate yourself to every other facet of your life. You publicly debase yourself before Allah and commit public penance, to prove that you are no longer the [Root.GetManWoman] they believe you to be.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1928;Decadence is the bane of a Muslim's existence, and you have allowed yourself to wallow in your personal worth for too long. Now you rededicate yourself to every other facet of your life, publicly debasing yourself before Allah and committing public penance, to prove you are no longer the [Root.GetManWoman] they believe you to be.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1929;Though once considered kafir, an apostate in the eyes of Allah due to [Root.GetHerHis] sinful nature, [Root.GetBestName] has committed public penance and divested [Root.GetHerselfHimself] of all immoral desires. Thus [Root.GetSheHe] is ready to be accepted back into the fold as a true Kharijite, deemed worthy by the imams.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1929;Praise Allah!;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1929;Well done!;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1930;Your latest collection of Islamic poetry has made quite the stir at court, and your courtiers can't stop talking about them. Your fame as a poet is spreading rapidly.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1932_incapable;The work on your epic poetry has, unfortunately, come to an end. You no longer have the mental capacity to pursue it, and the body of work you have created up to this point will, undoubtedly, have to serve as your lasting legacy.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1932_prisoner;Sadly, the work on your epic poem has come to an end now that you are imprisoned. You're not even certain you'll be able to pick up where you were once you get out...if you do.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1932_war;The work on your epic poem is unfortunately delayed due to the outbreak of the war. All is not lost, however! You will pick up the quill once more once all this war business is done.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1932_depressed;Your dark mood has removed all desire to work on your epic poem for the time being. Indeed, the despair lingers such that you're uncertain you'll ever pick it up again. What effect does poetry have on the world, after all? Anything?;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1932_stressed;You have found yourself so stressed over the last year that you just can't see yourself continuing work on your epic poem for the time being...perhaps ever. You shall have to see.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1932_sick;The malady from which you suffer has made it impossible to progress on your epic poem. Perhaps once you are feeling better, the writing will resume. But for now? Getting over your illness is all you can truly think about.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1932;I must continue the work, when I can;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1932;I give up!;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1933;Work continues on your epic poem, but as of late your find it...lacking a certain something. You need some inspiration, something to shake up your creative juices. Where will you look for that inspiration?;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1933_women;With women, and plenty of them!;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1933_men;With handsome men, and plenty of them!;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1933;With a great deal of wine!;;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_1933;With song, merriment, and trouble!;;;;;;;;;;;;;;x
EVTOPTD_emf_heresy_1933;Why must I limit myself to just one thing?;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1934;Work continues on your epic poem, but you have run into a problem: to firmly set it in the correct zeitgeist, you need to properly set the scene...and that requires you to look for sources of information outside of your everyday experience.  Where should you start your investigation?;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1934;Observe the fashions and intrigues of court;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1934;Spend time with your soldiers, and talk of war;;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_1934;Study the tales of history in the library;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1935_female;Work continues on your epic poem, and lately you have found that a certain young and beautiful woman at court has served marvelously as your muse. Sadly, her heart is spoken for...but, even so, your thoughts are consumed with thoughts of her, to the exclusion of your work.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1935_male;Work continues on your epic poem, and lately you have found that a certain handsome young man at court has served marvelously as your muse. Sadly, his heart is spoken for...but, even so, your thoughts are consumed with thoughts of him, to the exclusion of your work.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1935;Satisfy your carnal desires elsewhere;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1935;Is not unrequited love a source of inpiration as well?;;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_1935_female;I will have her, no matter what!;;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_1935_male;I will have him, no matter what!;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1936;You have tried to progress on your epic poem, but as of late you find yourself suffering from severe writer's block. You spend all day staring at an empty parchment, unable to put down anything of note in words.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1936;Shake things up with a party!;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1936;Lock yourself in a minaret until you write something;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1937;You have tried to progress on your epic poem, but you find yourself giving more and more into despair. Nothing you write seems to have any worth to you, and the words simply never flow. Perhaps you are not the poet everyone thinks you are?;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1937;I should put this aside before I embarrass myself;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1937;No! I will keep trying, no matter what!;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1938;You pause to realize that you have barely worked on your epic poem in the last year. Things keep coming up at court, one distraction after another, and they are always so important!;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1938;I'll get around to it eventually;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1939;Work on your epic poem has progressed quickly as of late. You've experienced a significant breakthrough, and the words flow from your pen like...things flowing from a something that flows...;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1939;I'm pretty good at this!;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1940;Finally, after much work and toil, you've finally completed your epic poem. The beauty of it is sublime, the imagery innovative and story is inspiring. You can't wait to recite it before the court.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1940;Finally!;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1941;The renowned poet, [Root.GetTitledName], has evidently completed another masterpiece of Islamic literature. It is said that he stood and read it before the court...and the reaction was mixed and unenthusiastic. There are some who say this work will be remembered in time for its greatness, but for now [Root.GetTitledFirstName] appears to mostly be embarrassed.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1941;Aargh! All that work, and for what?;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1942;The renowned poet, [Root.GetTitledName], has evidently completed another masterpiece of Islamic literature. It is said that he stood and read it before the court...and the reaction was astounding. Men wept tears of joy and women swooned. The work has immediately gained popularity throughout Muslim lands.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1942;Now I can finally rest and be content;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1942;Wonderful work, [Root.GetTitledFirstNameNoRegnal]!;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1944;Working in these dimly lit rooms, studying the secrets hidden in the letters of the Holy Qur'an, through countless sleepless nights has taken a toll on your eyes.  You fear your sight is starting to go.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1944;Not my eyes! How will I read?!;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1945;While the true secrets hidden within the code of the Holy Qur'an remain elusive, all this constant studying has improved your overall knowledge.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1946;Spending so much time cooped up in a small room, studying the secrets hidden in the holy books, has take a toll on your body. Your muscles have atrophied and your reactions are much slowed. Such is the price of scholarship.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1947;While the true secrets hidden in the Holy Qur'an has eluded you, working at solving these puzzles has sharped your mind to a fine edge.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1948;Over your many months of studying the Holy Qur'an, you have managed to master the hidden secrets in the Persian and Arabic alphabets as well as the knowledge of numerology. You now know many mystic secrets.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1949;All those long weeks and months spent studying the Holy Qur'an in order to grasp its secrets, and yet you feel further away from the truth now then when you started. Could all this be just a waste of time?;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1950;Your carnal desires have only served to distract you from your true calling: unlocking the secrets of the Holy Qur'an. Indeed, you've barely touched another person during these last months of study. Perhaps it would be best to avoid them altogether?;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1951;As you slowly start to unlock the secrets of the Holy Qur'an after many months of study, you discover your newfound knowledge has improved your ability to seek the pattern in events around you.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1952;The knowledge you've gained through many long months of studying mystic secrets of the Holy Qur'an has sharpened your mind to such a degree that you are now truly considered one of the wisest men of your generation.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1953;All those late nights spent pouring over the Holy Qur'an, and it has all taken its toll on your health. You have made progress, but you have also become seriously ill as a result of your dedication.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1954;You've used your knowledge of the secrets hidden within the code of the Holy Qur'an to predict the future...yet so far all your predictions have turned out wrong, and your subjects are getting restless.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1955;Your knowledge of the secrets hidden within the code of the Holy Qur'an have predicted a strong and prosperous future for you and your nation.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1956;Your knowledge of the secrets hidden within the code of the Holy Qur'an have predicted a dark and troubled time for you and your nation. The news has upset the common folk.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1957;Your knowledge and continued study of the secrets hidden within the code in the Holy Qur'an have brought great fame and renown to yourself.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1965;Your actions have proven you worthy of deeper initiation into the secret rites of the Druze. It is considered a great honor to join this elite group of religious leaders.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1965;I have been waiting for this!;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1965;I am not interested;;;;;;;;;;;;;;x
EVTNAME_emf_heresy_1966;Oath of al-'Ahd;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1966;'I, [Root.GetTitledFirstNameNoRegnal], being sane of spirit and body and duly qualified, attest on my soul, without compulsion or constraint, that I renounce all the different cults, religions, and creeds and acknowledge nothing other than obedience to our Lord al-Hakim, revered be his name, and obedience is worship, that in his worship I associate no past, present, or future being, that I commit my soul, my body, my property, and my offspring to our Lord al-Hakim the guide of those who respond to the divine call and the avenger on the polytheists with the sword of our Lord.'\n\nWith those words, you have ascended to the rank of Initiate, and have now been given leave to study the Druze manuscripts and attend the meetings of other Initiates, the true leaders of your faith.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1966;In al-Hakim's name, I am ready;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1967;Only the truest and most brilliant of the Uqqal become Ajawid, the highest religious authorities of the Druze religion. Other Ajawid have sat in judgment of your abilities, and have found you duly worthy of joining them in discovering the Truth within the Hidden.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1967;I take such a burden with the gravity it is due;;;;;;;;;;;;;;x
EVTNAME_emf_heresy_1968;Rise of the Shaykh;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1968;With the ascendance of [Root.GetTitledName] to the rank of Shaykh, the Druze have been given an unprecedented spokes[Root.GetManWoman]. They are no longer the small and oft-maligned group of Muslim heretics, but a force that has arrived on the world stage of equal worth to the religions around them.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1968;A truly glorious day;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1968;They are still heretics in the eyes of Allah;;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_1968;Another Muslim schism? Hardly a surprise;;;;;;;;;;;;;;x
EVTNAME_emf_heresy_1972;The Rise of the Isma'ili;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1972_found;The schism at the heart of Islam dates back to its earliest days. The majority Sunnis have long persecuted the followers of Isma'il, forcing them into hiding. The partisans of Ali look to his descendants for leadership, but they are forced to keep their ancestry secret. Now though, they are mobilizing their strength behind a young man by the name of [ismaili_revolter.GetFirstName] whom they claim to be Isma'il's rightful heir and Imam. Other Islamic jurists claim the boy is clearly a fraud, but to his followers he is the one they have been waiting for and now they flock to his banner as he begins his crusade to wrest the [ismaili_revolt_target_title.GetFullName] from the hands of [ismaili_revolt_target.GetTitledFirstNameNoRegnal].;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1972_abdicate;The schism at the heart of Islam dates back to its earliest days. The majority Sunnis have long persecuted the followers of Isma'il, forcing them into hiding. The partisans of Isma'il look to his descendants for leadership, but they are forced to keep their ancestry secret. Now, however, they are mobilizing their strength behind Imam [ismaili_revolter.GetFirstName] -- descendant of Muhummad through his daughter, Fatimah, who has abdicated his title as the [abdicated_title.GetRulerTitle] of [abdicated_title.GetName] in order to lead his faithful against [ismaili_revolt_target.GetTitledFirstNameNoRegnal] for control over the [ismaili_revolt_target_title.GetFullName].;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1972;The schism at the heart of Islam dates back to its earliest days. The majority Sunnis have long persecuted the followers of Isma'il, forcing them into hiding. The partisans of Isma'il look to his descendants for leadership, but they are forced to keep their ancestry secret. Now, however, they are mobilizing their strength behind Imam [ismaili_revolter.GetFirstName] -- descendant of Muhummad through his daughter, Fatimah, who has surfaced from relative obscurity to lead his faithful against [ismaili_revolt_target.GetTitledFirstNameNoRegnal] for control over the [ismaili_revolt_target_title.GetFullName].;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1973;With your assumption of the Isma'ili caliphate, Isma'ili faithful from across many realms have flocked to [Root.Capital.GetName] to fight under your banner. They believe that you will lead them to greatness, and that the might of the [Root.PrimaryTitle.GetFullName] cannot be ignored by any in the Muslim world.;;;;;;;;;;;;;;x
EVTNAME_emf_heresy_1976;A New Isma'ili Claimant;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1976;While the line descending directly from Isma'il, the Sixth Imam of the Shi'ites, was thought to have been lost, a new claimant has arisen in the form of [Root.GetBestName]. While not a direct descendant, [Root.GetSheHe] is indeed a descendant of Fatimah and claims that is enough for [Root.GetHerHim] to carry the banner of the Isma'ilis. Many Muslim scholars disagree, but there are a great many faithful who do and may one day flock to [Root.GetTitledFirstNameNoRegnal]'s banner.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1976;Thank Allah!;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1976;We are supposed to believe HE is an Imam?;;;;;;;;;;;;;;x
EVTNAME_emf_heresy_1977;The Isma'ili Caliphate;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1977;For many years, the Isma'ili Muslims believed that their Imam was in occultation, but now [Root.GetFirstName] has claimed not only to be the descendant of Isma'il but with his successful conquest of [conquered_title.GetName] has declared himself the Caliph as well. Many of the Isma'ilis support his claim, while others support a leader by the name of Hamdan al-Qarmat who claims [Root.GetTitledFirstNameNoRegnal] to be but an imposter. These 'Qarmatians' claim no allegiance to the new Caliph, saying he must be torn down at all costs.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1977;Is my victory not enough? I have the support of Allah!;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1978;The Caliph is the true descendant of Isma'il;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1978;Hamdan al-Qarmat has the truth of it;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1977;This is worrisome;;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_1976;The Isma'ilis will tear themselves apart now?;;;;;;;;;;;;;;x
EVTOPTD_emf_heresy_1976;More Muslim schisms? This can only be good news;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1978_caliph;Your liege, [From.GetTitledFirstNameNoRegnal], has declared Hamdan al-Qarmat a heretic who must be silenced. It is time for you to decide whether you agree.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1978_ismaili;Your liege, [From.GetTitledFirstNameNoRegnal], has declared his allegiance to [From.RelHead.GetTitledFirstNameNoRegnal] and has stated that Hamdan al-Qarmat is a heretic who must be silenced. It is time for you to decide whether you agree.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1978_qarmatian;Your liege, [From.GetTitledFirstNameNoRegnal], has declared his allegiance to Hamdan al-Qarmat, openly declaring that he will not follow [Root.RelHead.GetTitledFirstNameNoRegnal] and does not believe he is the descendant of Isma'il. It is time for you to decide whether you agree.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2000;[Root.Educator.GetTitledFirstNameNoRegnal] has spoken to you a great deal about the ideals behind the Cathar faith, and how one who aspires to be closer to God must conduct themselves. [Root.Educator.GetHerHisCap] words have made a great impact upon you.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2000;I will be a good Cathar, I think;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2001;The Cathar Church frowns upon contact with members of the opposite sex. Thus you are raised mostly among other Cathar men, and rarely see girls your age at all. You start to feel strange urges, and it occurs to you that the church really only frowns upon reproduction...;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2001;It's technically not banned...;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2002;The Cathar Church frowns upon contact with members of the opposite sex. Thus you are raised mostly among other Cathar women, and rarely see boys your age at all. You start to feel strange urges, and it occurs to you that the church really only frowns upon reproduction...;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2003;A life of sinful urges is not something you can relegate yourself to. You are a devout Cathar, and that means that such sins are best put behind you.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2003;For the glory of God!;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2006;After a long search, a young boy has been found who might make for an ideal candidate. Your councillors tell you he comes from an orphanage in [adopted_province.GetName], his parents both killed by a recent plague. Although a bit grimy and shy, you feel the child might make a good ruler one day, provided he is cleaned up and raised properly.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2006;I suppose he will do;;;;;;;;;;;;;;x
EVTTITLE_emf_heresy_2011;The Council of [council_location.GetName];;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2011;A Cathar heresy has been brewing for some time, begun by numerous ascetic priests who espouse strange beliefs regarding there being two Gods--a 'Good God' who created the spiritual realm, and an 'Evil God' who created the material realm and all of humanity, and the reason why all humans are filled with sin--but with the gathering of these priests at a council in the province of [From.GetName], the heresy has begun to spread like wildfire. At this council, the priests codified many of their laws and spread territories into 'bishoprics', and they have since gained many followers.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2011;Another heresy? In MY lands?!;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2011;This heresy must be stopped!;;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_2011;They are led by a Bogomilist, I hear;;;;;;;;;;;;;;x
EVTTITLE_emf_heresy_2012;The Albigensian Crusade;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2012;The Cathar faithful desire nothing more than peace, but the men of this evil world will not let that be. And so, a change in philosophy is in order. The Cathar are now permitted, no required, to make holy war upon the unbelievers in order to drive them off and bring about the salvation of mankind.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2012;So must it be;;;;;;;;;;;;;;x
EVTTITLE_emf_heresy_2014;The Cathar Patriarchy;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2014;The growing power of the Cathar Church has led it to organize itself as a reflection of the Catholic Church. Created through the political will of [From.GetBestName], this new Church has a leader: [new_cathar_pope.GetTitledName], elected at a special gathering of bishops in [From.Capital.GetName]. The Cathar world rejoices at the news!;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2014;Is this their idea of a Pope?;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2014;And so the Christian world devours itself;;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_2014;Glory to Jesus!;;;;;;;;;;;;;;x
EVTNAME_emf_heresy_2015;[lollard_founder.GetFullName];;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2015;A discredited seminary student by the name of John Wycliff has been spending his time in [new_lollard_stronghold.GetName], preaching his heretical thoughts on the Bible to the peasants--specifically that the Catholic Church must be reformed. He speaks out against the greed and excess of Catholic priests, the Sacrament of the Eucharist, and the over-emphasis of reverence paid to Christian idols. Many peasants, having no love for the corrupt priests of [Root.PrimaryTitle.GetName], have embraced his teachings and the Lollard heresy is spreading like wildfire throughout the countryside.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2015;Where is my Archbishop?;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2015;Terrible!;;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_2015;A wise man indeed;;;;;;;;;;;;;;x
EVTOPTD_emf_heresy_2015;Let the heathens fight each other;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2016;As you men storm the church, they discover a rich cache of icons and relics, all of it gilded in gold and surely belonging to [From.Owner.GetTitledName]. Such greed and devotion to icons goes against everything the [Root.Religion.GetName] faith stands for...but this is still a holy place, is it not?;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2016;Destroy them, and take the gold;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2016;I will not desecrate such beauty;;;;;;;;;;;;;;x
EVTNAME_emf_heresy_2017;Translation of the Bible;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2017;Several years ago, [Root.GetTitledName] ordered a translation of the Bible into the vernacular. The [Root.Religion.GetName]s believe, after all, that one of the way the Catholic Church maintains control over the masses is by restricting those who can read it to those educated few versed in the ancient tongue of Latin. A non-Latin Bible is, then, something of a revelation. Fortunately, [Root.GetTitledFirstNameNoRegnal]'s Bible is considered to be a fine translation: clear, easy to read, and already quite popular with the common man.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2017;Glory to God!;;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2017;This is an affront to God!;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2018;Several years ago, [Root.GetTitledName] ordered a translation of the Bible into the vernacular. The [Root.Religion.GetName]s believe, after all, that one of the way the Catholic Church maintains control over the masses is by restricting those who can read it to those educated few versed in the ancient tongue of Latin. A non-Latin Bible is, then, something of a revelation. Unfortunately for [Root.GetTitledFirstNameNoRegnal], [Root.GetHerHis] new Bible is not only considered something of a poor translation -- with far too many parts obviously swayed by the politics of the day -- it is mostly mocked outside of [Root.PrimaryTitle.GetName] and mostly disregarded. Even so, it is of great interest to many, and has aided the spread of the [Root.Religion.GetName]s faith.;;;;;;;;;;;;;;x
