#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
####### Titles (excluding County/Barony Titles);;;;;;;;;;;x
d_mantua;Mantua;Mantoue;;;;;;;;;;x
d_mantua_adj;Mantuan;Mantouan;;;;;;;;;;x
# Other regions
d_east_galindians;East Galindians;;;;;;;;;;;x
d_east_galindians_adj;East Galindian;;;;;;;;;;;x
d_west_galindians;West Galindians;;;;;;;;;;;x
d_west_galindians_adj;West Galindian;;;;;;;;;;;x
d_zhmudians;Zhmudians;;;;;;;;;;;x
d_zhmudians_adj;Zhmud;;;;;;;;;;;x
d_yathrib;Yathrib;Yathrib;;;;;;;;;;x
d_yathrib_adj;Yathribi;;;;;;;;;;;x
d_thaqif;Thaqif;;;;;;;;;;;x
d_thaqif_adj;Thaqifi;;;;;;;;;;;x
d_hawazin;Hawazin;;;;;;;;;;;x
d_hawazin_adj;Hawazi;;;;;;;;;;;x
d_ghifar;Ghifar;;;;;;;;;;;x
d_ghifar_adj;Ghifari;;;;;;;;;;;x
d_raetia_curiensis;Raetia-Curiensis;;;;;;;;;;;x
d_raetia_curiensis_adj;Churaetian;;;;;;;;;;;x
d_montes_aregenses;Montes Aregenses;;;;;;;;;;;x
d_montes_aregenses_adj;Aregentian;;;;;;;;;;;x
d_africa_prefect;Africa;Afrique;;;;;;;;;;x
d_africa_prefect_adj;African;Africain;;;;;;;;;;x
d_gaul_prefect;Gaul;Gaule;;;;;;;;;;x
d_gaul_prefect_adj;Gallic;Gaulois;;;;;;;;;;x
d_kinanah;Kinanah;;;;;;;;;;;x
d_kinanah_adj;Kindite;;;;;;;;;;;x
d_hanifa;Hanifa;;;;;;;;;;;x
d_hanifa_adj;Hanifan;;;;;;;;;;;x
d_bakr_ibn_wail;Bakr ibn Wail;Bakr ibn Wa'il;;;;;;;;;;x
d_bakr_ibn_wail_adj;Rabi'ah;;;;;;;;;;;x
d_tamim;Tamim;Tamim;;;;;;;;;;x
d_anizzah;Anizzah;Anizzah;;;;;;;;;;x
d_udhrah;Udhrah;;;;;;;;;;;x
k_amr_confederacy;Amir Confederacy;;;;;;;;;;;x
d_kilab;Kilab;;;;;;;;;;;x
d_hilal;Hilal;;;;;;;;;;;x
d_kaab;Ka'ab;;;;;;;;;;;x
d_hhaha;Hhaha;;;;;;;;;;;x
d_hhaha_adj;Hhahi;;;;;;;;;;;x
d_ghomara;Ghomara;Ghomaras;;;;;;;;;;x
d_ghomara_adj;Ghomari;;;;;;;;;;;x
d_doukkala;Doukkala;Doukkala;;;;;;;;;;x
d_doukkala_adj;Doukkali;Doukkala;;;;;;;;;;x
d_regraga;Regraga;;;;;;;;;;;x
d_regraga_adj;Regragi;;;;;;;;;;;x
d_astures;Astures;Astures;;;;;;;;;;x
d_astures_adj;Astur;Asture;;;;;;;;;;x
d_bagaudae;Bagaudae;Bagaudes;;;;;;;;;;x
d_bagaudae_adj;Bagaudae;Bagaude;;;;;;;;;;x
d_gustow;Gustow;Gustow;;;;;;;;;;x
d_gustow_adj;Gustovii;;;;;;;;;;;x
d_vidivaria;Vidivaria;;;;;;;;;;;x
d_vidivaria_adj;Vidivarian;;;;;;;;;;;x
d_lemovia;Lemovia;;;;;;;;;;;x
d_lemovia_adj;Lemovian;;;;;;;;;;;x
d_juhuria;Juhuria;;;;;;;;;;;x
d_juhuria_adj;Judeo-Tat;;;;;;;;;;;x
k_sarir;Sarir;;;;;;;;;;;x
k_sarir_adj;Saririan;;;;;;;;;;;x
d_numidiamilitiana;Numidia Militiana;;;;;;;;;;;
###### Zusk
d_yamama_tribe;Yamama;;;;;;;;;;;x
d_yamama_tribe_adj;Yamama;;;;;;;;;;;x
d_tara;Lusitania;Lusitanie;;;;;;;;;;x
d_tara_adj;Lusitanian;Lusitanien;;;;;;;;;;x
e_armenia;Armenia;Armenie;;;;;;;;;;x
e_armenia_adj;Armenia;Armenien;;;;;;;;;;x
e_assyria;Neo-Assyrian Empire;Empire Néo-Assyrien;;;;;;;;;;x
e_assyria_adj;Assyrian;Assyrien;;;;;;;;;;x
# Arabic regions
d_massalia;Massalia;;;;;;;;;;;x
d_massalia_adj;Massalian;;;;;;;;;;;x
d_tabuk;Tabuk;Tabuk;;;;;;;;;;x
d_tabuk_adj;Tabuk;;;;;;;;;;;x
d_jouf;Jouf;;;;;;;;;;;x
d_jouf_adj;Jouf;;;;;;;;;;;x
d_hijaz;Hijaz;Hedjaz;;;;;;;;;;x
d_hijaz_adj;Hijaz;Hedjaz;;;;;;;;;;x
d_asir;Asir;;;;;;;;;;;x
d_asir_adj;Asir;;;;;;;;;;;x
d_makkah;Makkah;La Mecque;;;;;;;;;;x
d_makkah_adj;Makkah;;;;;;;;;;;x
d_azal;Azal;;;;;;;;;;;x
d_azal_adj;Azal;;;;;;;;;;;x
d_hadramawt;Hadramawt;;;;;;;;;;;x
d_hadramawt_adj;Hadramawt;;;;;;;;;;;x
d_mahara;Mahara;;;;;;;;;;;x
d_mahara_adj;Mahara;;;;;;;;;;;x
d_wusta;Wusta;;;;;;;;;;;x
d_wusta_adj;Wusta;;;;;;;;;;;x
d_dubai;Dubai;Dubaï;;;;;;;;;;x
d_dubai_adj;Dubai;Doubaïen;;;;;;;;;;x
d_al_hasa;Al-Hasa;Al-Hassa;;;;;;;;;;x
d_al_hasa_adj;Al-Hasa;;;;;;;;;;;x
d_rub_al_khali;Rub'al Khali;Rub al-Khali;;;;;;;;;;x
d_rub_al_khali_adj;Rub'al Khali;;;;;;;;;;;x
d_najran;Najran;Najran;;;;;;;;;;x
d_najran_adj;Najran;;;;;;;;;;;x
d_hail;Hail;Haïl;;;;;;;;;;x
d_hail_adj;Hail;;;;;;;;;;;x
d_rummah;Rummah;;;;;;;;;;;x
d_rummah_adj;Rummah;;;;;;;;;;;x
d_jubbah;Jubbah;;;;;;;;;;;x
d_jubbah_adj;Jubbah;;;;;;;;;;;x
d_hajr;Hajr;;;;;;;;;;;x
d_hajr_adj;Hajr;;;;;;;;;;;x
# Other
e_north_africa;Africa;Afrique;;;;;;;;;;x
e_north_africa_adj;African;Africain;;;;;;;;;;x
e_greece;Greece;Grèce;;;;;;;;;;x
e_greece_adj;Greek;Grec;;;;;;;;;;x
e_finland;Suomen Valtakunta;;;;;;;;;;;x
e_finland_adj;Suomi;;;;;;;;;;;x
d_khatt;Khatt;;;;;;;;;;;x
d_khatt_adj;Khatt;;;;;;;;;;;x
d_trading_company;Socotra;Socotra;;;;;;;;;;x
d_trading_company_adj;Socotran;;;;;;;;;;;x
c_trading_company;Socotran Trading Company;Socotri;;;;;;;;;;x
c_trading_company_adj;Tradesman;;;;;;;;;;;x
TRADING_COMPANY_TITLE;Admiral;;;;;;;;;;;x
d_socotra;Socotra;;;;;;;;;;;x
d_socotra_adj;Socotri;Socotri;Socotri;;Socotri;;;;;;;;;x
# Finland and West Russian regions
d_uusimaa_tribe;Uusimaa;Uusimaa;;;;;;;;;;x
d_uusimaa_tribe_adj;Uusimaa;;;;;;;;;;;x
d_bjarma_tribe;Bjarma;Biarmie;;;;;;;;;;x
d_bjarma_tribe_adj;Bjarma;;;;;;;;;;;x
d_vologda_tribe;Vologda;Vologda;;;;;;;;;;x
d_vologda_tribe_adj;Vologda;;;;;;;;;;;x
d_dvina_tribe;Dvina;;;;;;;;;;;x
d_dvina_tribe_adj;Dvina;;;;;;;;;;;x
d_komi_tribe;Komi;Komis;;;;;;;;;;x
d_komi_tribe_adj;Komi;Komi;;;;;;;;;;x
d_roslagen_tribe;Roslagen;Roslagen;;;;;;;;;;x
d_roslagen_tribe_adj;Roslagen;;;;;;;;;;;x
d_mordvins_tribe;Mordvins;Mordves;;;;;;;;;;x
d_mordvins_tribe_adj;Mordvins;Mordve;;;;;;;;;;x
d_pechory_tribe;Pechory;Petchory;;;;;;;;;;x
d_pechory_tribe_adj;Pechory;;;;;;;;;;;x
d_aaninen_tribe;Ääninen;;;;;;;;;;;x
d_aaninen_tribe_adj;Ääninen;;;;;;;;;;;x
d_kola_tribe;Kola;Kola;;;;;;;;;;x
d_kola_tribe_adj;Kola;;;;;;;;;;;x
d_mo_tribe;Mo;;;;;;;;;;;x
d_mo_tribe_adj;Mo;;;;;;;;;;;x
d_zyriane_tribe;Zyriane;;;;;;;;;;;x
d_zyriane_tribe_adj;Zyriane;;;;;;;;;;;x
d_votyaki_tribe;Votyaki;;;;;;;;;;;x
d_votyaki_tribe_adj;Votyaki;;;;;;;;;;;x
d_narvik_tribe;Narvik;Narvik;;;;;;;;;;x
d_narvik_tribe_adj;Narvik;Narviking;;;;;;;;;;x
d_saami_tribe;Saami;Samis;;;;;;;;;;x
d_saami_tribe_adj;Saami;Sami;;;;;;;;;;x
d_savo_tribe;Savo;Savo;;;;;;;;;;x
d_savo_tribe_adj;Savo;;;;;;;;;;;x
# Other
d_tabuk_tribe;Tabuk;Tabuk;;;;;;;;;;x
d_tabuk_tribe_adj;Tabuk;;;;;;;;;;;x
d_makkah_tribe;Makkah;;;;;;;;;;;x
d_makkah_tribe_adj;Makkah;;;;;;;;;;;x
d_asir_tribe;Tabuk;Tabuk;;;;;;;;;;x
d_asir_tribe_adj;Tabuk;;;;;;;;;;;x
k_hejaz;Hejaz;Hedjaz;;;;;;;;;;x
k_hejaz_adj;Hejaz;;;;;;;;;;;x
e_celtic;Celtic Empire;Empire Celtique;;;;;;;;;;x
e_celtic_adj;Celtic;Celtique;;;;;;;;;;x
e_bolghar;Bolghar Khaganate;;;;;;;;;;;x
e_bolghar_adj;Bolghar;;;;;;;;;;;x
e_avar;Avar Khaganate;Khaganat Avar;;;;;;;;;;x
e_avar_adj;Avar;Avar;;;;;;;;;;x
e_cuman;Cuman Khaganate;Khaganat Couman;;;;;;;;;;x
e_cuman_adj;Cuman;Couman;;;;;;;;;;x
e_karluk;Karluk Khaganate;Khaganat Karlouk;;;;;;;;;;x
e_karluk_adj;Karluk;Karlouk;;;;;;;;;;x
e_khazar;Khazar Khaganate;Khaganat Khazar;;;;;;;;;;x
e_khazar_adj;Khazar;Khazar;;;;;;;;;;x
e_kirghiz;Kirghiz Khaganate;Khaganat Kirghiz;;;;;;;;;;x
e_kirghiz_adj;Kirghiz;Kirghiz;;;;;;;;;;x
e_pecheneg;Pecheneg Khaganate;Khaganat Petchénègue;;;;;;;;;;x
e_pecheneg_adj;Pecheneg;Petchénègue;;;;;;;;;;x
e_turkestan;Turkic Khaganate;Khaganat Turc;;;;;;;;;;x
e_turkestan_adj;Turkish;Turc;;;;;;;;;;x
e_rouran;Rouran Khaganate;Khaganat Ruanruan;;;;;;;;;;x
e_rouran_adj;Rouran;Ruanruan;;;;;;;;;;x
e_uyghur;Uyghur Khaganate;Khaganat Ouïghour;;;;;;;;;;x
e_uyghur_adj;Uyghur;Ouïghour;;;;;;;;;;x
e_khitan;Kara-Khitan;Kara-Khitan;;;;;;;;;;x
e_khitan_adj;Khitan;Khitan;;;;;;;;;;x
e_khanid;Karakhanid Khaganate;Khaganat Karakhanide;;;;;;;;;;x
e_khanid_adj;Karakhanid;Karakhanides;;;;;;;;;;x
e_goturk;Göktürk;Göktürk;;;;;;;;;;x
e_goturk_adj;Göktürk;Göktürk;;;;;;;;;;x
e_nika;Nika;;;;;;;;;;;x
e_nika_adj;Nikean;;;;;;;;;;;x
k_metz;Metz;Metz;;;;;;;;;;x
k_metz_adj;Messin;Messin;;;;;;;;;;x
k_tolosa;Tolosa;Tolosa;;;;;;;;;;x
k_tolosa_adj;Tolosan;Toulousain;;;;;;;;;;x
###### Finnic titles
d_osala;Osala;;;;;;;;;;;x
d_revala;Revala;;;;;;;;;;;x
d_sakala;Sakala;Sakala;;;;;;;;;;x
d_ugala;Ugala;;;;;;;;;;;x
d_virula;Virula;;;;;;;;;;;x
####### Erik's titles
k_athens;Athens;Athènes;;;;;;;;;;x
k_ahtens_adj;Athenian;Athénien;;;;;;;;;;x
k_sparta;Sparta;Sparte;;;;;;;;;;x
k_sparta_adj;Spartan;Spartiate;;;;;;;;;;x
k_thracia;Thracia;Thrace;;;;;;;;;;x
k_thracia_adj;Thracian;Thrace;;;;;;;;;;x
k_illyria;Illyria;Illyrie;;;;;;;;;;x
k_illyria_adj;Illyrian;Illyrien;;;;;;;;;;x
k_cyrenaica;Cyrenaica;Cyrénaïque;;;;;;;;;;x
k_cyrenaica_adj;Cyrenaican;Cyrénien;;;;;;;;;;x
k_helling;The Helling;Le Helling;;;;;;;;;;x
k_helling_adj;Helling;;;;;;;;;;;x
e_helling;The Helling;Le Helling;;;;;;;;;;x
e_helling_adj;Helling;;;;;;;;;;;x
k_crete;Krete;Crète;;;;;;;;;;x
k_crete_adj;Krete;Crétois;;;;;;;;;;x
e_egypt;Egyptian Empire;Empire Égyptien ;;;;;;;;;;x
e_egypt_adj;Egyptian;Égyptien;;;;;;;;;;x
e_macedon;Macedonian Empire;Empire Macédonien;;;;;;;;;;x
e_macedon_adj;Macedonian;Macédonien;;;;;;;;;;x
e_palmyra;Palmyrene Empire;Empire de Palmyre;;;;;;;;;x
e_palmyra_adj;Palmyrene;;;;;;;;;;x
e_seleucid;Seleucid Empire;Empire de Seleucus;;;;;;;;;x
e_seleucid_adj;Seleucid;;;;;;;;;;x
####### WtWSMS_eastern_expansion.csv;;;;;;;;;;;x
k_kashgar;Kashgar;Kachgar;;;;;;;;;x
k_kashgar_adj;Kashgar;;;;;;;;;;x
k_khotan_adj;Khotanese;Khotanais;;;;;;;;;x
k_shanshan;Shanshan;;;;;;;;;;x
k_shanshan_adj;Shanshani;;;;;;;;;;x
k_kucha;Kucha;;;;;;;;;;x
k_kucha_adj;Kuchan;;;;;;;;;;x
k_karasahr;Karasahr;Karachahr;;;;;;;;;x
k_karasahr_adj;Karasahrli;;;;;;;;;;x
k_turfan;Turfan;Tourfan;;;;;;;;x
k_turfan_adj;Turfani;;;;;;;;;;x
k_jimasa;Jimasa;;;;;;;;;;x
k_tuyuhun;Tuyuhun;Tuyuhun;;;;;;;;;x
k_tuyuhun_adj;Tuyuhun;;;;;;;;;;x
d_tiele;Tiele;Tiele;;;;;;;;;x
d_tiele_adj;Tiele;;;;;;;;;;x
k_northern_liang;Northern Laing;Liang du Nord;;;;;;;;;x
k_northern_liang_adj;Liang;;;;;;;;;;x
k_gaochang;Gaochang;Gaochang;;;;;;;;;x
d_thracian_goths;Thracian Goths;;;;;;;;;;x
d_thracian_goths_adj;Thraco-Gothic;;;;;;;;;;x
####### Misc;;;;;;;;;;;x
daylamite;Daylamite;;;;;;;;;x
WAHRIZ;Wahriz;;;;;;;;;x
d_daylamig;Daylamig;;;;;;;;;x
d_daylamig_adj;Daylam;;;;;;;;;x
PAYGAN_SALAR;Paygan-Salar;;;;;;;;;x
ZEND_HAPET;Zend-Hapet;;;;;;;;;x
d_elephant_corps;Elephant Corps;;;;;;;;;x
ERAN_ANBARAGHBAD;Eran Anbaraghbad;;;;;;;;;x
d_kamandaran;Kamandaran;;;;;;;;;x
d_kamandaran_adj;Kamandarani;;;;;;;;;x
d_exilarch;Exilarch;Exilarque;;;;;;;;x
d_exilarch_adj;Exilarch;;;;;;;;;x;
DRUHTINAZ;Druhtinaz;;;;;;;;;;x
DRUHTINAZ_FOA;Great Warlord;;;;;;;;;;x
d_drhadhanvin_sena;Drhadhanvin Sena;;;;;;;;;;x
d_hira;Hira;;;;;;;;;;x
d_mesan;Mesan;;;;;;;;;;x
d_taron;Taron;Taron;;;;;;;;;x
d_taron_adj;Taroni;;;;;;;;;;x
d_vaspurakan;Vaspurakan;Vaspourakan;;;;;;;;;x
d_vaspurakan_adj;Vaspurakani;;;;;;;;;;x
d_syunik;Syunik;Syunik;;;;;;;;;x
d_gardman;Gardman;Gardman;;;;;;;;;x
d_gugark;Gugark;Gougark;;;;;;;;;x
b_bubba;Bubba;;;;;;;;;;x
YABGU;Yabgu;;;;;;;;;;x
k_onoq;Onoq;;;;;;;;;;x
e_onoq;Onoq;;;;;;;;;;x
d_tverians;Tverians;;;;;;;;;;x
d_triveria;Triveria;;;;;;;;;;x
d_mosania;Mosania;;;;;;;;;;x
e_kushan_empire;Kushan Empire;Empire kouchan;;;;;;;;;x
d_judham;Judham;Judham;;;;;;;;;x
d_amela;Amela;;;;;;;;;;x
d_kalb;Kalb;;;;;;;;;;x
d_yam;Yam;;;;;;;;;;x
d_quraysh;Quraysh;Quraych;;;;;;;;;x
d_mosylon;Mosylon;;;;;;;;;;x
d_mundus;Mundus;;;;;;;;;;x
d_malao;Malao;Malao;;;;;;;;;x
# Is it Avalites instead?
d_availites;Availites;;;;;;;;;;x
d_gey;Gey;;;;;;;;;;x
d_orospeda;Orospeda;;;;;;;;;;x
d_sabaria;Sabaria;;;;;;;;;;x
d_sappia;Sappia;;;;;;;;;;x
k_spania;Spania;Spania;;;;;;;;;x
e_khwarazmia;Khwarazmia;Khwârezm;;;;;;;;;x
d_macronia;Macronia;;;;;;;;;;x
k_ouarsenis;Ouarsenis;Ouarsenis;;;;;;;;;x
k_capsa;Capsa;Gafsa;;;;;;;;;x
k_sicca_veneria;Sicca Veneria;;;;;;;;;;x
k_cabaon;Cabaon;;;;;;;;;;x
# Is it Nemencha instead?
k_nemenchia;Nemenchia;;;;;;;;;;x
k_hodna;Hodna;Hodna;;;;;;;;;x
k_altava;Altava;Altava;;;;;;;;;x
k_vatsagulma;Vatsagulma;;;;;;;;;;x
k_south_kosala;Southern Kosala;Kosala du Sud;;;;;;;;;x
k_pataliputra;Pataliputra;;;;;;;;;;x
d_triparvatha;Triparvatha;;;;;;;;;;x
k_auresia;Auresia;;;;;;;;;;x
d_army_light;Army of Light;;;;;;;;;;x
d_mazdaki;Mazdaki;;;;;;;;;;x
d_white_croats;White Croats;;;;;;;;;;x
d_reudigni;Reudigni;;;;;;;;;;x
d_baroia;Baroia;;;;;;;;;;x
d_aquitania_prima;Aquitania Prima;Aquitania Prima;Aquitania Prima;;Aquitania Prima;;;;;;;x
d_aquitania_prima_adj;Aquitania Prima;Aquitania Prima;Aquitania Prima;;Aquitania Prima;;;;;;;x
d_lugdunensis_quarta;Lugdunensis Quarta;Lugdunensis Quarta;Lugdunensis Quarta;;Lugdunensis Quarta;;;;;;;x
d_lugdunensis_quarta_adj;Lugdunensis Quarta;Lugdunensis Quarta;Lugdunensis Quarta;;Lugdunensis Quarta;;;;;;;x
d_lugdunensis_tertia;Lugdunensis Tertia;Lugdunensis Tertia;Lugdunensis Tertia;;Lugdunensis Tertia;;;;;;;x
d_lugdunensis_tertia_adj;Lugdunensis Tertia;Lugdunensis Tertia;Lugdunensis Tertia;;Lugdunensis Tertia;;;;;;;x
d_lugdunensis_secunda;Lugdunensis Secunda;Lugdunensis Secunda;Lugdunensis Secunda;;Lugdunensis Secunda;;;;;;;x
d_lugdunensis_secunda_adj;Lugdunensis Secunda;Lugdunensis Secunda;Lugdunensis Secunda;;Lugdunensis Secunda;;;;;;;x
d_belgica_prima;Belgica Prima;Belgica Prima;Belgica Prima;;Belgica Prima;;;;;;;x
d_belgica_prima_adj;Belgica Prima;Belgica Prima;Belgica Prima;;Belgica Prima;;;;;;;x
d_aquitania_secunda;Aquitania Secunda;Aquitania Secunda;Aquitania Secunda;;Aquitania Secunda;;;;;;;x
d_aquitania_secunda_adj;Aquitania Secunda;Aquitania Secunda;Aquitania Secunda;;Aquitania Secunda;;;;;;;x
d_belgica_secunda;Belgica Secunda;Belgica Secunda;Belgica Secunda;;Belgica Secunda;;;;;;;x
d_belgica_secunda_adj;Belgica Secunda;Belgica Secunda;Belgica Secunda;;Belgica Secunda;;;;;;;x
BISHOP_OF_IONA;Archbishop;;;;;;;;;;x
d_insular;Bishopric of Iona;;;;;;;;;;x
d_insular_adj;Ionan;;;;;;;;;;x
d_pelagian;The Pelagian Bishopric;;;;;;;;;;x
d_pelagian_adj;Pelagian;Pélagien;;;;;;;;;;x
c_mountain_jews;Kavkazi Watch;;;;;;;;;;x
c_mountain_jews_adj;Mountain Jew;;;;;;;;;;x
b_bubba_adj;Bubbite;;;;;;;;;;x
k_seljuk_turks;Seljuk Turks;;;;;;;;;;x
CULTURE_KHAGAN;Khagan;;;;;;;;;;x
CULTURE_KHANUM;Khanum;;;;;;;;;;x
LANDLESS_HOLDER;Silent;;;;;;;;;;x
LANDLESS_PREFIX;Legion's Rest of the;;;;;;;;;;x
e_landless;Landless Hall;;;;;;x
e_landless_adj;Lackland;;;;;;x
d_guardians_zalmoxis;The Guardians of Zalmoxis;;;;;;x #Placeholder
d_guardians_zalmoxis_adj;The Guardians of Zalmoxis;;;;;;x #Placeholder
b_hlesy;Hlesy;;;;;;;;;;;x
b_hlesy2;Hlesy;;;;;;;;;;;x
b_hlesy3;Hlesy;;;;;;;;;;;x
b_hlesy4;Hlesy;;;;;;;;;;;x
