secretly_convert_to_islamic_holy_site_desc;The §YIslamic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yislamiques§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_priscillianism_holy_site;Secretly Convert to Priscillianism;Se convertir secrètement à la religion priscillianiste;;;;;;;;;;;;x
secretly_convert_to_priscillianism_holy_site_desc;The §YPriscillianism§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ypriscillianistes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_donatism_holy_site;Secretly Convert to Donatism;Se convertir secrètement à la religion donatiste;;;;;;;;;;;;x
secretly_convert_to_donatism_holy_site_desc;The §YDonatism§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ydonatistes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_monarchianism_holy_site;Secretly Convert to Monarchianism;Se convertir secrètement à la religion monarchienne;;;;;;;;;;;;x
secretly_convert_to_monarchianism_holy_site_desc;The §YMonarchianism§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ymonarchiens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_sethian_holy_site;Secretly Convert to Sethian;Se convertir secrètement à la religion séthienne;;;;;;;;;;;;x
secretly_convert_to_sethian_holy_site_desc;The §YSethian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yséthiens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_valentinianism_holy_site;Secretly Convert to Valentinianism;Se convertir secrètement à la religion valentinienne;;;;;;;;;;;;x
secretly_convert_to_valentinianism_holy_site_desc;The §YValentinianism§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yvalentiniens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_apollinarian_holy_site;Secretly Convert to Apollinarian;Se convertir secrètement à la religion apollinarienne;;;;;;;;;;;;x
secretly_convert_to_apollinarian_holy_site_desc;The §YApollinarian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yapollinariens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_adoptionism_holy_site;Secretly Convert to Adoptionism;Se convertir secrètement à la religion adoptioniste;;;;;;;;;;;;x
secretly_convert_to_adoptionism_holy_site_desc;The §YAdoptionism§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yadoptionistes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_docetic_holy_site;Secretly Convert to Docetic;Se convertir secrètement à la religion docétique;;;;;;;;;;;;x
secretly_convert_to_docetic_holy_site_desc;The §YDocetic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ydocétiques§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_pneumatomachians_holy_site;Secretly Convert to Pneumatomachians;Se convertir secrètement à la religion pneumatomaque;;;;;;;;;;;;x
secretly_convert_to_pneumatomachians_holy_site_desc;The §YPneumatomachians§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ypneumatomaques§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_melchisedechianism_holy_site;Secretly Convert to Melchisedechianism;Se convertir secrètement à la religion melchisédechienne;;;;;;;;;;;;x
secretly_convert_to_melchisedechianism_holy_site_desc;The §YMelchisedechianism§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ymelchisédechiens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_patripassianism_holy_site;Secretly Convert to Patripassianism;Se convertir secrètement à la religion patripassienne;;;;;;;;;;;;x
secretly_convert_to_patripassianism_holy_site_desc;The §YPatripassianism§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ypatripassiens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_sabellianism_holy_site;Secretly Convert to Sabellianism;Se convertir secrètement à la religion sabellienne;;;;;;;;;;;;x
secretly_convert_to_sabellianism_holy_site_desc;The §YSabellianism§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ysabelliens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_psilanthropism_holy_site;Secretly Convert to Psilanthropism;Se convertir secrètement à la religion philanthrope;;;;;;;;;;;;x
secretly_convert_to_psilanthropism_holy_site_desc;The §YPsilanthropism§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yphilanthropes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_audianistic_holy_site;Secretly Convert to Audianistic;Se convertir secrètement à la religion audianiste;;;;;;;;;;;;x
secretly_convert_to_audianistic_holy_site_desc;The §YAudianistic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yaudianistes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_arian_holy_site;Secretly Convert to Arian;Se convertir secrètement à la religion arienne;;;;;;;;;;;;x
secretly_convert_to_arian_holy_site_desc;The §YArian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yariens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secret_sethian_community;Secret Sethian Community;Communauté secrète séthienne;;;;;;;;;;;;x
secret_valentinianism_community;Secret Valentinianism Community;Communauté secrète valentinienne;;;;;;;;;;;;x
secret_apollinarian_community;Secret Apollinarian Community;Communauté secrète apollinarienne;;;;;;;;;;;;x
secret_adoptionism_community;Secret Adoptionism Community;Communauté secrète adoptioniste;;;;;;;;;;;;x
secret_docetic_community;Secret Docetic Community;Communauté secrète docétique;;;;;;;;;;;;x
secret_pneumatomachians_community;Secret Pneumatomachians Community;Communauté secrète pneumatomaque;;;;;;;;;;;;x
secret_melchisedechianism_community;Secret Melchisedechianism Community;Communauté secrète melchisédechienne;;;;;;;;;;;;x
secret_patripassianism_community;Secret Patripassianism Community;Communauté secrète patripassienne;;;;;;;;;;;;x
secret_sabellianism_community;Secret Sabellianism Community;Communauté secrète sabellienne;;;;;;;;;;;;x
secret_psilanthropism_community;Secret Psilanthropism Community;Communauté secrète philanthrope;;;;;;;;;;;;x
secret_audianistic_community;Secret Audianistic Community;Communauté secrète audianiste;;;;;;;;;;;;x
secret_arian_community;Secret Arian Community;Communauté secrète arienne;;;;;;;;;;;;x
secret_monarchianism_community;Secret Monarchianism Community;Communauté secrète monarchienne;;;;;;;;;;;;x
secret_donatism_community;Secret Donatism Community;Communauté secrète donatisme;;;;;;;;;;;;x
secret_priscillianism_community;Secret Priscillianism Community;Communauté secrète priscillianiste;;;;;;;;;;;;x
secret_islamic_community;Secret Islamic Community;Communauté secrète islamique;;;;;;;;;;;;x
secret_abadites_community;Secret Abadite Community;Communauté secrète abadite;;;;;;;;;;;;x
secret_quranism_community;Secret Quranism Community;Communauté secrète coraniste;;;;;;;;;;;;x
secret_qadariyya_community;Secret Qadariyya Community;Communauté secrète qadariyya;;;;;;;;;;;;x
secret_khawariji_community;Secret Khawariji Community;Communauté secrète kharidjiste;;;;;;;;;;;;x
secret_haruriyyah_community;Secret Haruriyyah Community;Communauté secrète haruriyyah;;;;;;;;;;;;x
secret_mahdi_community;Secret Mahdi Community;Communauté secrète mahdi;;;;;;;;;;;;x
secret_twelver_community;Secret Twelver Community;Communauté secrète chiite duodécimaine;;;;;;;;;;;;x
secret_zayid_community;Secret Zayid Community;Communauté secrète zaydite;;;;;;;;;;;;x
secret_ismaili_community;Secret Ismaili Community;Communauté secrète ismaélienne;;;;;;;;;;;;x
secret_uwaisi_community;Secret Uwaisi Community;Communauté secrète uwaisi;;;;;;;;;;;;x
secret_qarmatian_community;Secret Qarmatian Community;Communauté secrète qarmate;;;;;;;;;;;;x
secret_root_west_pagan_community;Secret Root West Community;Communauté secrète tangoute;;;;;;;;;;;;x
secret_root_west_pagan_reformed_community;Secret Root West Community;Communauté secrète tangoute;;;;;;;;;;;;x
secret_sanamahi_community;Secret Sanamahi Community;Communauté secrète sanamahi;;;;;;;;;;;;x
secret_sanamahi_reformed_community;Secret Sanamahi Community;Communauté secrète sanamahi;;;;;;;;;;;;x
secret_georgian_pagan_community;Secret Armazi Community;Communauté secrète armazi;;;;;;;;;;;;x
secret_georgian_pagan_reformed_community;Secret Armazi Community;Communauté secrète armazi;;;;;;;;;;;;x
secret_illyran_pagan_community;Secret Eiateuta Community;Communauté secrète eiateuta;;;;;;;;;;;;x
secret_illyran_pagan_reformed_community;Secret Eiateuta Community;Communauté secrète eiateuta;;;;;;;;;;;;x
secret_germanic_pagan_community;Secret Germanic Community;Communauté secrète germanique;;;;;;;;;;;;x
secret_germanic_pagan_reformed_community;Secret Germanic Community;Communauté secrète germanique;;;;;;;;;;;;x
secret_west_pagan_community;Secret Wodenic Community;Communauté secrète wodenique;;;;;;;;;;;;x
secret_scythian_pagan_community;Secret Tabitian Community;Communauté secrète scythe;;;;;;;;;;;;x
secret_scythian_pagan_reformed_community;Secret Scythian Community;Communauté secrète tabitienne;;;;;;;;;;;;x
secret_semitic_pagan_community;Secret Semitic Community;Communauté secrète sémitique;;;;;;;;;;;;x
secret_semitic_pagan_reformed_community;Secret Kaabaite Community;Communauté secrète kaabatique;;;;;;;;;;;;x
secret_dravidian_pagan_community;Secret Dravidian Community;Communauté secrète dravidienne;;;;;;;;;;;;x
secret_dravidian_pagan_reformed_community;Secret Palaiyavalipatu Community;Communauté secrète palaiyavalipatu;;;;;;;;;;;;x
secret_central_african_pagan_community;Secret Central African Community;Communauté secrète centrafricaine;;;;;;;;;;;;x
secret_central_african_pagan_reformed_community;Secret Central African Reformed Community;Communauté secrète centrafricaine reformée;;;;;;;;;;;;x
secret_gurzil_pagan_community;Secret Gurzil Community;Communauté secrète gurzil;;;;;;;;;;;;x
secret_msoura_pagan_community;Secret Änti Community;Communauté secrète antée;;;;;;;;;;;;x
secret_african_solar_pagan_community;Secret African Solar Community;Communauté secrète du culte solaire africain;;;;;;;;;;;;x
secret_african_solar_pagan_reformed_community;Secret Tafukt Community;Communauté secrète tafukt;;;;;;;;;;;;x
secret_latin_solar_pagan_community;Secret Latin Solar Community;Communauté secrète du culte solaire latin;;;;;;;;;;;;x
secret_latin_solar_pagan_reformed_community;Secret Sol Invictus Community;Communauté secrète Sol Invictus;;;;;;;;;;;;x
secret_mandulis_pagan_community;Secret Mandulis Community;Communauté secrète mandoulis;;;;;;;;;;;;x
secret_east_african_pagan_community;Secret Droemnät Community;Communauté secrète droemnät;;;;;;;;;;;;x
secret_east_african_pagan_reformed_community;Secret Droemnät Community;Communauté secrète droemnät;;;;;;;;;;;;x
secret_assyrian_pagan_community;Secret Ashurian Community;Communauté secrète assyrienne;;;;;;;;;;;;x
secret_cybelian_pagan_community;Secret Cybelian Community;Communauté secrète cybèlienne;;;;;;;;;;;;x
secret_mastimani_community;Secret Mastimani Community;Communauté secrète mastimani;;;;;;;;;;;;x
secret_neoplatonist_community;Secret Neoplatonist Community;Communauté secrète néoplatoniste;;;;;;;;;;;;x
secret_mithraic_pagan_community;Secret Mithraic Community;Communauté secrète mithra;;;;;;;;;;;;x
secret_zurvanist_community;Secret Zurvanist Community;Communauté secrète zurvanite;;;;;;;;;;;;x
secret_khurramite_community;Secret Khurramite Community;Communauté secrète khurramite;;;;;;;;;;;;x
secret_hepthal_religion_community;Secret Hephthalite Community;Communauté secrète hephthalite;;;;;;;;;;;;x
secret_religious_society_aquileian_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_aquileian_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_aquileian_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_aquileian_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_aquileian_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_aquileian_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_aquileian_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_aquileian_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_aquileian_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_aquileian;Secret Aquileian Community;Communauté secrète aquiléenne;;;;;;;;;;;;x
secret_aquileian_community;Secret Aquileian Community;Communauté secrète aquiléenne;;;;;;;;;;;;x
secret_aquileian_community_desc;In secret, Aquileian faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles aquiléens se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_aquileian_leader_desc;A High Priest in $SOCIETY|Y$;Un grand prêtre dans $SOCIETY|Y$;Hohepriester von $SOCIETY|Y$;;Sumo sacerdote de $SOCIETY|Y$;;;;;;;;;x
secret_religious_society_nicene_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_nicene_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_nicene_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_nicene_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_nicene_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_nicene_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_nicene_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_nicene_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_nicene_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_nicene;Secret Nicene Community;Communauté secrète nicéenne;;;;;;;;;;;;x
secret_nicene_community;Secret Nicene Community;Communauté secrète nicéenne;;;;;;;;;;;;x
secret_nicene_community_desc;In secret, Nicene faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles nicéens se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_nicene_leader_desc;A High Priest in $SOCIETY|Y$;Un grand prêtre dans $SOCIETY|Y$;Hohepriester von $SOCIETY|Y$;;Sumo sacerdote de $SOCIETY|Y$;;;;;;;;;x
secret_religious_society_total_depravity_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_total_depravity_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_total_depravity_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_total_depravity_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_total_depravity_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_total_depravity_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_total_depravity_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_total_depravity_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_total_depravity_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_total_depravity;Secret Total Depravity Community;Communauté secrète de la dépravation totale;;;;;;;;;;;;x
secret_total_depravity_community;Secret Total Depravity Community;Communauté secrète de la dépravation totale;;;;;;;;;;;;x
secret_total_depravity_community_desc;In secret, Total Depravity faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles de la dépravation totale se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_total_depravity_leader_desc;A High Priest in $SOCIETY|Y$;Un grand prêtre dans $SOCIETY|Y$;Hohepriester von $SOCIETY|Y$;;Sumo sacerdote de $SOCIETY|Y$;;;;;;;;;x
secret_religious_society_eutychian_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_eutychian_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_eutychian_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_eutychian_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_eutychian_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_eutychian_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_eutychian_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_eutychian_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_eutychian_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_eutychian;Secret Eutychian Community;Communauté secrète eutychienne;;;;;;;;;;;;x
secret_eutychian_community;Secret Eutychian Community;Communauté secrète eutychienne;;;;;;;;;;;;x
secret_eutychian_community_desc;In secret, Eutychian faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles eutychiens se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_eutychian_leader_desc;A High Priest in $SOCIETY|Y$;Un grand prêtre dans $SOCIETY|Y$;Hohepriester von $SOCIETY|Y$;;Sumo sacerdote de $SOCIETY|Y$;;;;;;;;;x
secret_religious_society_binitarian_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_binitarian_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_binitarian_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_binitarian_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_binitarian_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_binitarian_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_binitarian_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_binitarian_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_binitarian_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_binitarian;Secret Binitarian Community;Communauté secrète binitaire;;;;;;;;;;;;x
secret_binitarian_community;Secret Binitarian Community;Communauté secrète binitaire;;;;;;;;;;;;x
secret_binitarian_community_desc;In secret, Binitarian faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles binitaires se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_binitarian_leader_desc;A High Priest in $SOCIETY|Y$;Un grand prêtre dans $SOCIETY|Y$;Hohepriester von $SOCIETY|Y$;;Sumo sacerdote de $SOCIETY|Y$;;;;;;;;;x
secret_religious_society_georgian_orthodox_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_georgian_orthodox_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_georgian_orthodox_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_georgian_orthodox_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_georgian_orthodox_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_georgian_orthodox_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_georgian_orthodox_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_georgian_orthodox_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_georgian_orthodox_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_georgian_orthodox;Secret Georgian Orthodox Community;Communauté secrète orthodoxe géorgienne;;;;;;;;;;;;x
secret_georgian_orthodox_community;Secret Georgian Orthodox Community;Communauté secrète orthodoxe géorgienne;;;;;;;;;;;;x
secret_georgian_orthodox_community_desc;In secret, Georgian Orthodox faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles orthodoxes géorgiens se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_georgian_orthodox_leader_desc;A High Priest in $SOCIETY|Y$;Un grand prêtre dans $SOCIETY|Y$;Hohepriester von $SOCIETY|Y$;;Sumo sacerdote de $SOCIETY|Y$;;;;;;;;;x
secret_religious_society_insular_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_insular_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_insular_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_insular_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_insular_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_insular_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_insular_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_insular_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_insular_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_insular;Insular Community;Communauté secrète insulaire;;;;;;;;;;;;x
secret_insular_community;Secret Insular Community;Communauté secrète insulaire;;;;;;;;;;;;x
secret_insular_community_desc;In secret, Insular faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles insulaires se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_insular_leader_desc;A High Priest in $SOCIETY|Y$;Un grand prêtre dans $SOCIETY|Y$;Hohepriester von $SOCIETY|Y$;;Sumo sacerdote de $SOCIETY|Y$;;;;;;;;;x
secret_religious_society_pelagianism_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_pelagianism_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_pelagianism_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_pelagianism_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_pelagianism_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_pelagianism_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_pelagianism_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_pelagianism_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_pelagianism_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_pelagianism;Pelagianism Community;Communauté secrète pélagienne;;;;;;;;;;;;x
secret_pelagianism_community;Secret Pelagianism Community;Communauté secrète pélagienne;;;;;;;;;;;;x
secret_pelagianism_community_desc;In secret, Pelagianism faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles pélagiens se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_pelagianism_leader_desc;A High Priest in $SOCIETY|Y$;Un grand prêtre dans $SOCIETY|Y$;Hohepriester von $SOCIETY|Y$;;Sumo sacerdote de $SOCIETY|Y$;;;;;;;;;x
secret_religious_society_antinomianism_currency;Forgiveness;Rémission;;;;;;;;;;;;x
secret_religious_society_antinomianism_rank_1_female;Initiate;Initiée;;;;;;;x
secret_religious_society_antinomianism_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_antinomianism_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_antinomianism_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_antinomianism_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_antinomianism_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_antinomianism_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_antinomianism_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_antinomianism;Antinomianism Community;Communauté secrète antinomienne;;;;;;;;;;;;x
