LOADING_TIP_62;While most of Ireland has been converted to Christianity the descendants of Niall of the Nine Hostages, the Uí Néill remain staunch pagans.;Alors que la plupart de l'Irlande a été convertie au christianisme les descendants de Niall des Neuf Otages, Uí Néill restent d'ardents païens.;;;;;;;;;;;;;x
LOADING_TIP_63;Most of the Bolghar tribes of the Steppe have a heavy amount of Hunnic influence, in time the Huns may settle into the land and be forgotten.;La plupart des tribus bulgares de la steppe ont une influence hunnique importante, et avec le temps les huns peuvent s'installer sur les terres et être oubliés.;;;;;;;;;;;;;x
LOADING_TIP_64;The tribe of Vascones worship the Roman God Jupiter.;La tribu des Vascons adore le dieu romain Jupiter.;;;;;;;;;;;;;x
LOADING_TIP_65;Irish monks have settled the northern island known as Iceland.;Des moines irlandais se sont installés dans l'île du nord connu comme l'Islande.;;;;;;;;;;;;;x
LOADING_TIP_66;Deep in the lands of the Persians some still claim heritage from the ancient Assyrians.;Profondément dans les terres des Perses certains prétendent encore à l'héritage des anciens Assyriens.;;;;;;;;;;;;;x
LOADING_TIP_67;While worship of the Egyptian gods has all but been stamped out in Egypt, the Garamantes continue the Pharaonic tradition with great pyramids and mummification.;Alors que le culte des dieux égyptiens a été éradiqué dans toute l'Égypte, les Garamantes poursuivent la tradition pharaonique avec de grandes pyramides et la momification.;;;;;;;;;;;;;x
LOADING_TIP_68;In Mauretania, a form of African Latin is spoken by the residents of the Sub-Roman Kingdom.;En Maurétanie, une variante du Latin africain est parlée par les résidents du royaume post-romain.;;;;;;;;;;;;;x
LOADING_TIP_69;In the mountains of Caucasian Albania, the last of the Parthian Arsacids make their stand.;Dans les montagnes de l’Albanie du Caucase, les derniers des Arsacides parthes tiennent tête face aux menaces extérieures.;;;;;;;;;;;;;x
LOADING_TIP_70;The city of Yathrib in Arabia is home to a powerful Jewish Merchant Republic, but various pagan families seek to take control of the lucrative nation.;La ville de Yathrib en Arabie abrite une puissante république marchande juive, mais diverses familles païennes cherchent à prendre le contrôle de la lucrative nation.;;;;;;;;;;;;;x
###### Mercenaries with names N/A to the timeframe;;;;;;;;;;;;x
d_sunni_cuman_company;Bolghar Company;Compagnie Bulgare;Khazar Kompanie;;Compañía Esteparia;;;;;;;x
d_sunni_cuman_company_adj;Bolghar;Bulgare;Chasaren;;Mercenaria;;;;;;;x
d_shiite_cuman_company;Steppe Company;Compagnie des Steppes;Steppenkompanie;;Compañía Esteparia;;;;;;;x
d_shiite_cuman_company_adj;Steppe;Steppe;Steppe;;Mercenaria;;;;;;;x
d_sunni_turkic_company;Avar Company;Compagnie Avare;Turkmenen-Kompanie;;Compañía Tucomana;;;;;;;x
d_sunni_turkic_company_adj;Avar;Avar;Turkmenisch;;Mercenaria;;;;;;;x
d_shiite_turkic_company;Dizeng Riders;Cavaliers Dizeng;Turkomanische Kompanie;;Compañía Tucomana;;;;;;;x
d_shiite_turkic_company_adj;Dizeng;Dizeng;Turkomanisch;;Mercenaria;;;;;;;x
d_sunni_berber_company;Knights of Valentinian;Chevaliers de Valentinien;Berber-Kompanie;;Compañía Bereber;;;;;;;x
d_sunni_berber_company_adj;Knightly;Chevaleresque;Berber;;Mercenaria;;;;;;;x
d_shiite_berber_company;Aserdas;Aserdas;Tuareg-Kompanie;;Compañía Tuareg;;;;;;;x
d_shiite_berber_company_adj;Aserdi;Aserdi;Berber-;;Mercenaria;;;;;;;x
d_sunni_bedouin_company;Arab Company;Compagnie Arabe;Arabische Kompanie;;Compañía Árabe;;;;;;;x
d_sunni_bedouin_company_adj;Arab;Arabe;Arabisch;;Mercenaria;;;;;;;x
d_shiite_bedouin_company;Desert Company;Compagnie du Désert;Beduinen-Kompanie;;Compañía Beduina;;;;;;;x
d_shiite_bedouin_company_adj;Desert;Désert;Beduinen;;Mercenaria;;;;;;;x
d_cuman_company;Bolghar Band;Compagnie Bulgare;Cuman-Kompanie;;Compañía Cumana;;;;;;;x
d_cuman_company_adj;Bolghar;Bulgare;Cuman;;Mercenaria;;;;;;;x
d_rus_company;Slav Company;Compagnie Rus;Rus-Kompanie;;Compañía Rusa;;;;;;;x
d_rus_company_adj;Slav;Slaves;Rus;;Mercenaria;;;;;;;x
d_pecheneg_company;Dnieper Company;Compagnie du Dniepr;Pecheneg-Kompanie;;Compañía Pechenega;;;;;;;x
d_pecheneg_company_adj;Dnieper;Dniepr;Pecheneg;;Mercenaria;;;;;;;x
d_bulgarian_company;Gothic Band;Compagnie Gothique;Bulgarische Kompanie;;Compañía Búlgara;;;;;;;x
d_bulgarian_company_adj;Gothic;Gothique;Bulgaren;;Mercenaria;;;;;;;x
d_turkic_company;Magyar Company;Compagnie Magyar;Türkische Kompanie;;Compañía Turca;;;;;;;x
d_turkic_company_adj;Magyar;Magyar;Türkisch;;Mercenaria;;;;;;;x
d_breton_company;Armorican Knights;Compagnie Armoricaine;Bretonische Kompanie;;Compañía Bretona;;;;;;;x
d_breton_company_adj;Armorican;Armoricains;Bretonisch;;Mercenaria;;;;;;;x
d_swiss_company;Burgundian Company;Compagnie Burgonde;Schweizer Kompanie;;Guardia Suiza;;;;;;;x
d_swiss_company_adj;Burgundian;Burgonde;Schweizer;;Mercenaria;;;;;;;x
d_swiss_band;Gallic Company;Compagnie Gauloise;Schweizer Kompanie;;Guardia Suiza;;;;;;;x
d_swiss_band_adj;Gallic;Gauloise;Schweizer;;Mercenaria;;;;;;;x
d_navarrese_company;Basque Company;Compagnie Basque;Navarreser Kompanie;;Compañía Navarra;;;;;;;x
d_navarrese_company_adj;Basque;Basque;Navarreser Kompanie;;Mercenaria;;;;;;;x
d_catalan_company;Hispanic Company;Compagnie Hispanique;Katalanische Kompanie;;Compañía Almogávar;;;;;;;x
d_catalan_company_adj;Hispanic;Hispanique;Katalanisch;;Almogávar;;;;;;;x
d_rose_company;Roses of Arius;Roses d'Arius;Kompanie der Rose;;Compañía de la Rosa;;;;;;;x
d_rose_company_adj;Arian;Arienne;Rose;;Mercenaria;;;;;;;x
d_little_hat_company;Company of the Cat;Compagnie du Chat;Kompanie;;Compañía;;;;;;;x
d_little_hat_company_adj;Feline;Félin;;Mercenaria;;;;;;;x
d_great_company;Soldiers of Swarticke;Soldats de Swarticke;Große Kompanie;;La Gran Compañía;;;;;;;x
d_great_company_adj;Mercenary;Mercenaire;Söldner;;Mercenaria;;;;;;;x
d_white_company;Swiþlichæleþ;Swiþlichæleþ;Swiþlichæleþ;;Swiþlichæleþ;;;;;;;x
d_white_company_adj;Mercenary;Mercenaire;Söldner;;Mercenaria;;;;;;;x
d_victual_brothers;The Wayfarers;Les Voyageurs;Vitalienbrüder;;Hermandad Vitaliana;;;;;;;x
d_victual_brothers_adj;Wayfarer;Voyageur;Vitalien;;Mercenaria;;;;;;;x
d_catalan_band;Hispanic Legion;Légion Hispanique;Katalanischer Trupp;;Banda Catalana;;;;;;;x
d_catalan_band_adj;Hispanic;Hispanique;Katalanisch;;Mercenaria;;;;;;;x
d_saxon_band;The Brothers Witta and Wod;Les Frères Witta et Wod;Sächsischer Trupp;;Banda Sajona;;;;;;;x
d_saxon_band_adj;Brotherly;Fraternelle;Sächsische;;Mercenaria;;;;;;;x
d_cuman_band;Hunnic Band;Bande Hunnique;Cuman-Trupp;;Banda Cumana;;;;;;;x
d_cuman_band_adj;Hunnic;Coumane;Hunnique;;Mercenaria;;;;;;;x
d_rus_band;Rivermen;Riverains;Rus-Trupp;;Banda Rusa;;;;;;;x
d_rus_band_adj;Riverman;Riveraine;Rus;;Mercenaria;;;;;;;x
d_pecheneg_band;Dacian Band;Bande Dace;Pecheneg-Trupp;;Banda Pechenega;;;;;;;x
d_pecheneg_band_adj;Dacian;Dace;Pecheneg;;Mercenaria;;;;;;;x
d_bulgarian_band;Inuharma-hairtiaþa;Inuharma-hairtiaþa;Bulgarischer Trupp;;Banda Búlgara;;;;;;;x
d_bulgarian_band_adj;Inuharman;Inuharmae;Bulgarisch;;Mercenaria;;;;;;;x
d_turkic_band;The Auks;Les Alques;Türkischer Trupp;;Banda Turca;;;;;;;x
d_turkic_band_adj;Tocharian;Tokharien;Türkisch;;Mercenaria;;;;;;;x
d_scottish_band;Pict Band;Bande Picte;Schottischer Trupp;;Banda Escocesa;;;;;;;x
d_scottish_band_adj;Pictish;Picte;Schottisch;;Escocesa;;;;;;;x
d_breton_band;Armorican Band;Bande Armoricaine;Schottischer Trupp;;Banda Escocesa;;;;;;;x
d_breton_band_adj;Armorican;Armoricaine;Schottisch;;Escocesa;;;;;;;x
###### Retinue;;;;;;;;;;;;x
RETTYPE_CUL_PICTISH;Woad Raider Retinue;Escorte de pilleurs guède ;;;;;;;;;;x
###### Trade routes ;;;;;;;;;;;;;x
MAPMODE_TRADE_ZONES_DESC;All Trade Zones, separated by their owners. Provinces on this Trade Route are shown striped in yellow if active or red if blocked by siege or occupation.;Toutes les zones marchandes, regroupées par propriétaire. Les comtés sur la route commerciale possèdent des rayures jaunes si elles sont actives et des rayures blanches si elles sont bloquées par un siège ou une occupation.;Alle Handelszonen, getrennt nach Besitzer. Provinzen auf der Seidenstra?e werden gestreift dargestellt. Gelbe Gebiete sind aktiv, w?hrend rote Gebiete durch Belagerung oder feindliche Besetzung blockiert sind.;;Todas las zonas de comercio, separadas por sus due?os. Las provincias de la Ruta de la seda aparecen con rayas amarillas si est?n activas o rojas si est?n bloqueadas por sitio u ocupaci?n.;;;;;;;;;x
###### Governments ;;;;;;;;;;;;;x
tribal_government_desc;Tribes are settled, but agrarian. Each County can only have one Tribal 'Holding', representing the entire local tribal population - the more empty Holding slots, the more powerful the Tribal Holding. Tribal rulers are most often seen using the 'Elective Gavelkind' Succession Law, which tends to fragment the realm between sons on the death of the chief. A weak heir thus risks seeing the realm shatter upon sucession.;Les tribus sont sédentaires mais agraires. Chaque comté ne peut disposer que d'une seule propriété tribale, qui représente la population locale entière de la tribu – plus vous avez d'emplacements de propriété vides, plus la propriété tribale gagne en puissance. Les seigneurs tribaux sont souvent la loi de succession par partage salique électif en vigueur, ce qui a tendance à fragmenter le territoire contrôlé entre les fils à la mort du chef. Un héritier faible risque ainsi de voir le royaume se fracturer lors de la succession.;Stämme sind sesshaft, aber landwirtschaftlich ausgerichtet. Jede Grafschaft kann nur ein "Stammesbesitztum" haben. Dort befindet sich die gesamte Stammesbevölkerung. Je mehr freie Bauplätze vorhanden sind, desto mächtiger ist der dortige Stamm. Stammesherrscher berufen sich bei Erbfolge oft auf die "Wahlweise Erbteilung", wodurch das Reich unter den Söhnen des Häuptlings aufgeteilt wird und zumeist zerfällt.;;Las tribus están asentadas y agrarias. Los condados solo tendrán una ‘posesión’ tribal, representando a toda la población tribal. Cuantas más casillas de posesiones vacías, más poderosa será la tribal. Los gobernantes tribales suelen usar la ley de sucesión ‘equitativa electiva’, que divide el reino entre hijos a la muerte del jefe.;;;;;;;;;x
tribal_governments_FEATURES;§Y*§! Can reform to High Tribal or Merchant Republic governments;§Y*§! Peut se réformer en organisation tribale élevée ou en république marchande;;;;;;;;;;;;x
###### Laws ;;;;;;;;;;;;;x
ze_administration_laws_0;Royal Administration;Administration royale;Feudale Verwaltung;;Administración Feudal;;;;;;;;;x
ze_administration_laws_0_option;Royal;Royale;Feudal;;Feudal;;;;;;;;;x
ze_administration_laws_0_desc;In a small-scale decentralised realms the king is at the top of the hierarchy of the realm, meaning the court gets the attention of all aristocrats and is seen as central in governance of the state.;Dans les royaumes décentralisés à petite échelle, le roi est au sommet de la hiérarchie du royaume, ce qui signifie que la cour attire l'attention de tous les aristocrates et est considérée comme centrale dans la gouvernance de l'état.;Eine Feudalgesellschaft bezeichnet ein hierarchisches System von Fürsten mit Landbesitz. Jede Person hat einen Lehnsherrn, dem sie direkt unterstellt ist, sowie Lehnsmänner, die ihr direkt unterstellt sind. Der Großteil der mittelalterlichen Welt folgte diesem Prinzip. Als Konsequenz davon war der Herrscher stark von der Loyalität [Player.GetHerHis]er einflussreicheren Vasallen abhängig.;;Una sociedad feudal es una jerarquía de terratenientes en la cual cada persona del sistema debe lealtad a sus superiores y dan órdenes a los que tienen por debajo. La mayor parte del mundo medieval funciona de este modo, lo que significa que el gobernante depende, en gran medida, de la lealtad de [Player.GetHerHis] vasallos más poderosos.;;;;;;;;;x
ze_administration_laws_2;Imperial Administration;Administration impériale;Kaiserlich-imperiale Verwaltung;;Administración Imperial;;;;;;;;;x
ze_administration_laws_2_option;Imperial;Impériale;Imperial;;Imperial;;;;;;;;;x
ze_administration_laws_2_desc;This system of administration is similar to that of an empire, with a hierarchy of magistrates and functionaries running daily business in the name of the emperor. It allows for a power structure that hands less power to permanently landed vassals.;Ce système est similaire à celui qui existait dans tout empire : une hiérarchie de magistrats et de fonctionnaires s'occupe de la gestion au quotidien au nom de l'empereur. Ce système permet une structure puissante qui accorde moins de pouvoirs aux vassaux définitivement attachés à leur terre.;Dieses Verwaltungssystem ähnelt dem des Römischen Reiches. Eine Hierarchie von Magistraten und Funktionären erledigt die Regierungsgeschäfte im Namen des Kaisers. Dabei entsteht ein Machtgefüge, bei dem weniger Macht in die Hände der Fürsten bzw. Grundherren übergeht.;;Este sistema de administración es similar al del Imperio Romano, cuenta con una jerarquía de magistrados y funcionarios que llevan diariamente los asuntos en nombre del emperador. Esto permite crear una estructura de poder que ofrece menos poder a los vasallos que poseen tierras de forma permanente.;;;;;;;;;x´
administration;Administration;Administration;Verwaltung;;Administración;;;;;;;;;x
administration_desc;An empire can be run according to a decentralised system or with an imperial administration of the central model. The latter, however, is not easily available and may require extensive reforms.;Un empire peut être dirigé selon le système décentralisé ou selon une administration impériale inspirée du modèle centralisé. Cette dernière option, cependant, n'est pas facilement accessible et peut exiger des réformes en profondeur.;Ein Reich kann nach feudalem System regiert werden oder nach kaiserlich-imperialem System, d. h. nach römischem Vorbild. Letzteres ist jedoch meist nur dann möglich, wenn vorher umfassende Reformen durchgeführt wurden.;;Un imperio se puede organizar mediante un sistema feudal o con una administración imperial siguiendo el modelo romano. Esta segunda opción no siempre es posible y requiere profundas reformas.;;;;;;;;;x
feudal_administration;Royal Administration;Administration royale;Feudale Verwaltung;;Administración Feudal;;;;;;;;;x
feudal_administration_option;Feudal;Féodal;Feudal;;Feudal;;;;;;;;;x
feudal_administration_desc;In a small-scale decentralised realms the king is at the top of the hierarchy of the realm, meaning the court gets the attention of all aristocrats and is seen as central in governance of the state.;Dans les royaumes décentralisés à petite échelle, le roi est au sommet de la hiérarchie du royaume, ce qui signifie que la cour attire l'attention de tous les aristocrates et est considérée comme centrale dans la gouvernance de l'état.;Eine Feudalgesellschaft bezeichnet ein hierarchisches System von Fürsten mit Landbesitz. Jede Person hat einen Lehnsherrn, dem sie direkt unterstellt ist, sowie Lehnsleute, die dieser Person direkt unterstellt sind. Der Großteil der mittelalterlichen Welt folgte diesem Prinzip. Als Konsequenz davon war der Herrscher stark von der Loyalität [Player.GetHerHis]er einflussreicheren Vasallen abhängig.;;Una sociedad feudal es una jerarquía de terratenientes en la cual cada persona del sistema debe lealtad a sus superiores y dan órdenes a los que tienen por debajo. La mayor parte del mundo medieval funciona de este modo, lo que significa que el gobernante depende, en gran medida, de la lealtad de [Player.GetHerHis] vasallos más poderosos.;;;;;;;;;x
imperial_administration;Imperial Administration;Administration impériale;Kaiserlich-imperiale Verwaltung;;Administración Imperial;;;;;;;;;x
imperial_administration_option;Imperial;Impérial;Imperial;;Imperial;;;;;;;;;x
imperial_administration_desc;This system of administration is similar to that of an empire, with a hierarchy of magistrates and functionaries running daily business in the name of the emperor. It allows for a power structure that hands less power to permanently landed vassals.;Ce système est similaire à celui qui existait dans tout empire : une hiérarchie de magistrats et de fonctionnaires s'occupe de la gestion au quotidien au nom de l'empereur. Ce système permet une structure puissante qui accorde moins de pouvoirs aux vassaux définitivement attachés à leur terre.;Dieses Verwaltungssystem ähnelt dem des Römischen Reiches. Eine Hierarchie von Magistraten und Funktionären erledigt die Regierungsgeschäfte im Namen des Kaisers. Dabei entsteht ein Machtgefüge, bei dem weniger Macht in die Hände der Fürsten bzw. Grundherren übergeht.;;Este sistema de administración es similar al del Imperio Romano, cuenta con una jerarquía de magistrados y funcionarios que llevan diariamente los asuntos en nombre del emperador. Esto permite crear una estructura de poder que ofrece menos poder a los vasallos que poseen tierras de forma permanente.;;;;;;;;;x
###### Alternate start ;;;;;;;;;;;;;x
setting_random_scenario_byz;Eastern Roman Empire;Empire byzantin;Byzantinisches Reich;;Imperio bizantino;;;;;;;;;x
setting_random_scenario_byz_tooltip;Generates a realm somewhere in the world based upon the Eastern Roman Empire. The realm will be large and centralized, with Viceroyalty laws in effect. The Emperor will start off with all De Jure Duchy titles, to be handed out as Viceroyalties.\n\n - Requires §Y'De Jure Kingdoms and Empires'§! be set to 'Random'.;Génère un pays quelque part dans le monde basé sur l'Empire byzantin. Le pays sera grand et centralisé, avec la loi des vice-royautés promulguée. L'empereur commencera avec tous les titres de duchés de jure, qu'il faudra distribuer comme vice-royautés.\n\n - Requiert que '§YRoyaumes et empires de jure§!' soit paramétré sur 'Aléatoire'.;Erzeugt irgendwo auf der Welt ein Reich, das auf dem Byzantinischen Reich basiert. Das Reich wird groß und zentralisiert sein und Vizekönigsgesetze sind in Kraft. Der Kaiser wird mit allen De-Jure Herzogtiteln beginnen, die als Vizekönigreiche ausgegeben werden können.\n\n-Erfordert, dass §YDe-Jure Königreiche und Reiche§! auf "Zufall" steht.;;Genera un reino en algún lugar del mundo basado en el Imperio bizantino. Será grande y centralizado, con leyes de virreinato activas. El emperador comenzará con todos los títulos de ducados de iure para entregarlos como virreinatos.\n\n - Requiere que §YReinos e imperios de iure§! esté en 'aleatorio'.;;;;;;;;;x
###### Misc ;;;;;;;;;;;;;x
COMPLETELY_CONTROLLED;All baronies under the §Y$TITLE$§! are controlled\n;Toutes les baronnies sous §Y$TITLE$§! sont entièrement sous contrôle\n;;;;;;;;;;;;x
NOT_COMPLETELY_CONTROLLED;All baronies under the §Y$TITLE$§! are NOT completely controlled;Toutes les baronnies sous §Y$TITLE$§! ne sont PAS entièrement sous contrôle.;;;;;;;;;;;;x;;
pagan_subjugation_desc;Pagans are allowed to subjugate other pagan rulers once in their lifetime. (With the 'Become King' ambition, there is no such time limit against targets within the kingdom.) Free men are always willing to follow the mightiest ruler...;Les païens peuvent assujettir d'autres païens, ce, une seule fois pendant toute leur vie. (Avec l'ambition "Devenir roi", cette limitation est levée quand il s'agit de cibles à l'intérieur du royaume visé.) Les hommes libres veulent toujours suivre le souverain le plus puissant...;Heiden dürfen einmal im Leben andere heidnische Anfährer unterwerfen. (Mit der 'König werden'-Ambition gibt es kein solches Zeitlimit gegen Gegner innerhalb des Königreiches.) Freie Männer sind immer willens, dem stärksten Herrscher zu folgen...;;Los paganos pueden subyugar a otros gobernantes paganos durante su vida. (Con la ambición 'Convertirse en Rey' no hay existe un plazo contra los objetivos dentro de los territorios de ese Reino.) Los hombres libres siempre estarán dispuestos a seguir al gobernante más poderoso...;;;;;;;x
PICK_STARTING_ERA_TEXT;WtWSMS allows you to play from 476 (Fall of Western Roman Empire) to 1453 (Fall of Eastern Roman Empire).;WtWSMS vous permet de jouer de 476 (Chute de l'Empire Romain d'Occident) à 1453 (Chute de l'Empire Romain d'Orient).;;;;;;;;;;x
parthian_blood;Parthian Blood;Sang parthe;Partherrisches Blut;;sangre parta;;;;;;;;;x
parthian_blood_desc;A descendant of one of the seven Parthian clans under Sassanid rule. The seven clans, or houses, played key importance in Persian history.;Un descendant de l'un des sept clans parthes sous la domination sassanide. Les sept clans, ou maisons, ont joué un rôle clé dans l'histoire perse.;Ein Nachkomme von einem der sieben Klans unter Sassanidenherrschaft. Die sieben Klans oder Häuser spielen eine Schlüsselrolle in der persischen Geschichte.;;Descendiente de uno de los siete clanes partos bajo el dominio sasánida. Los siete clanes, o casas, tuvieron un papel clave en la historia persa.;;;;;;;;;x
nick_the_elder;the Elder;l'Ancien;;;;;;;;;;;;x
attila_desc;One of the most feared enemies of ancient Rome, who united numerous tribal clans under his banner.;L'un des ennemis les plus redoutés de la Rome antique, qui a uni de nombreux clans tribaux sous sa bannière.;Einem der gefürchtetsten Feinden des alten Roms, der zahlreiche Klans unser einem Banner vereinigte.;;Uno de los enemigos más temibles de la antigua Roma, que unió a numerosos clanes tribales bajo su bandera.;;;;;;;;;x
religion_openly_hellenic_or_reformed_tooltip;Publicly follows the §Y[hellenic_pagan.GetName]§! religion;Suit publiquement la religion §Y[hellenic_pagan.GetName]§!;Folgt öffentlich der §Y[hellenic_pagan.GetName]§! Religion;;Sigue públicamente el credo §Y[hellenic_pagan.GetName]§!;;;;;;;;x
